"subject","version","assignmentId","cc1","cc2","experienced","instructions_time","total_time","stamp","id"
"A14KUP0LLIWLOO","caus_thomas_boxes_v2","3DBQWDE4Y6Z9D2NLKMRRBJI0J0D5NF","No","Yes","No","55851","109624","2017-10-04 18:33:36","1275"
"A1HB76XJP9SBM0
","caus_thomas_boxes_v2","3X4JMASXCMA8HMCNKQG63TMFL3OB0B","No","Yes","No","46451","103941","2017-10-04 18:34:18","1276"
"A2STXZFG083AAB
","caus_thomas_boxes_v2","3QILPRALQ5WS0K6NIKYUN3SRLQE8NK","No","Yes","Yes","40699","83445","2017-10-04 18:34:19","1277"
"A3HZQP1PZBWS1O","caus_thomas_boxes_v2","3BF51CHDTVBI8ZF9KIQ2P4PDGGT0HG","No","Yes","Not sure","124940","198446","2017-10-04 18:34:33","1278"
"A2MACDVP9MWKHA","caus_thomas_boxes_v2","3A1PQ49WVHIIFO0RG1U2398NL8ZH10","No","Yes","Not sure","46540","99673","2017-10-04 18:36:51","1279"
"AIP944O0SSJM2","caus_thomas_boxes_v2","39RP059MEHU5K0JU9V341QTSO6PMBX","No","Yes","No","39648","94384","2017-10-04 18:37:48","1280"
"A1M9LADGJ919L9","caus_thomas_boxes_v2","32KTQ2V7RDGMW74XBBP8AKY206M9MA","No","Yes","Yes","59739","175396","2017-10-04 18:38:20","1281"
"AHAY66HRPPO5C","caus_thomas_boxes_v2","3DZQRBDBSLG3F0SMEZKKVGUMS3US3O","No","Yes","No","39786","83132","2017-10-04 18:39:00","1282"
"A18GLXN59JTX9F
","caus_thomas_boxes_v2","3U5JL4WY5KAWTDXP8NVQ4T3KLISX4M","No","Yes","No","45943","81361","2017-10-04 18:40:31","1283"
"AHUF4DFE1BURS","caus_thomas_boxes_v2","30LSNF239UWP04T75NC184J7DRT2IW","No","Not sure","Not sure","37002","79716","2017-10-04 18:40:32","1284"
"A2QR5A1Z4D9SU1","caus_thomas_boxes_v2","3ZQIG0FLQEHGYQBEIE0RB0PQP0JWV4","No","Yes","Not sure","72472","133762","2017-10-04 18:40:55","1285"
"A75JLXESFBJ0","caus_thomas_boxes_v2","3LWJHTCVCCNMIWT26QWH1P4ID5FFQW","No","Yes","No","36879","79735","2017-10-04 18:43:12","1286"
"A1ML55XFL53WOM","caus_thomas_boxes_v2","3LUY3GC63Z1O3RDHOUJGDS1RAL97PS","No","Not sure","No","51887","101740","2017-10-04 18:43:24","1287"
"A36I8EWDC03SG8","caus_thomas_boxes_v2","3UXUOQ9OKEYHGN7FZB1JNXCWBZAA7G","No","Yes","Yes","53802","140285","2017-10-04 18:43:49","1288"
"A3PFUR5M7DOZCZ","caus_thomas_boxes_v2","3WETL7AQWT929YUB237C25KUEJN530","Yes","No","No","90313","206952","2017-10-04 18:44:45","1289"
"A3KUZ2JNKHZBQK","caus_thomas_boxes_v2","3I7DHKZYGN1XPAA4MY8E3E9RH9S5F9","No","No","No","155677","192965","2017-10-04 18:44:49","1290"
"A2XHV907EXNNDT","caus_thomas_boxes_v2","345LHZDEDXTJUDKQ34FKAHCAD0G3UG","No","Yes","No","58096","113941","2017-10-04 18:45:26","1291"
"A1XV6Y7S6QTWXF","caus_thomas_boxes_v2","3RXPCZQMQPC4FS5GWVCKI9WM68N1GM","No","Yes","No","46217","99071","2017-10-04 18:45:55","1292"
"A1YH4LT7EAYT47","caus_thomas_boxes_v2","3JZQSN0I3QBV57ZO3UR57B0G7I4GF0","No","Yes","No","28416","55782","2017-10-04 18:45:55","1293"
"A30KJAZCNCECX2","caus_thomas_boxes_v2","3570Y55XZPK15YGJ8KJTWW7WDTWGYZ","No","Yes","No","29059","62447","2017-10-04 18:46:07","1294"
"A2MHIYYCFJBUZX","caus_thomas_boxes_v2","35GCEFQ6I5P0GCE09RESR9RPFIV3Z5","No","Yes","Yes","65394","218076","2017-10-04 18:47:49","1295"
"A38430CKSXSBLI","caus_thomas_boxes_v2","3A7Y0R2P2OPMWVGABUIUAVS33FJJX0","No","Not sure","Yes","32119","66137","2017-10-04 18:48:29","1296"
"A3HOBJ4PJUOCUN","caus_thomas_boxes_v2","3AAPLD8UCCIJO8C0IKEC9FRIDRRTHM","Not sure","Not sure","No","45201","101255","2017-10-04 18:48:29","1297"
"A25KAC1KSWKXVD","caus_thomas_boxes_v2","3NG53N1RLVKS35I0YZBMRSXML5G8PH","Not sure","Not sure","No","69706","159331","2017-10-04 18:48:32","1298"
"A3BUKQ7ZGNS3UU","caus_thomas_boxes_v2","3M23Y66PO282CJF4X1II2J662UX6S9","No","Yes","No","85210","174271","2017-10-04 18:48:40","1299"
"A11IY14K9T6UGE","caus_thomas_boxes_v2","3ON104KXQKXH4DSZYIZ42APDCGNW4T","No","Yes","No","59909","109995","2017-10-04 18:49:04","1300"
"A3S70GX1G15PV8","caus_thomas_boxes_v2","3WMINLGALB4NS42BQS9U3J4ACA1CAB","No","Yes","Not sure","63846","147366","2017-10-04 18:50:44","1301"
"A179LPU3JDXI8I","caus_thomas_boxes_v2","3AAPLD8UCCIJO8C0IKEC9FRIDRQTHL","No","Yes","No","84772","191568","2017-10-04 18:51:05","1302"
"A1J0B64BYT0089","caus_thomas_boxes_v2","3AMW0RGHOD3D6C5441059PNHA0FPNM","No","No","Yes","75154","136793","2017-10-04 18:52:35","1303"
"A14A8J5H98KLO6","caus_thomas_boxes_v2","3C6FJU71TQUKAGHESP8A0B8NM1BUYD","No","Yes","No","56975","123833","2017-10-04 18:52:45","1304"
"A3AS4FEB057TRG
A3AS4FEB057TRG","caus_thomas_boxes_v2","3IOEN3P9S7K2IZGAKI3Y6IJXCUE16E","No","Yes","Yes","42949","81408","2017-10-04 18:52:48","1305"
"A2E2O8EBNS694H","caus_thomas_boxes_v2","3A4NIXBJ760HX95608SYFTPX004MLL","No","Yes","No","77546","147327","2017-10-04 18:52:55","1306"
"A2539PUSDD137T","caus_thomas_boxes_v2","37WLF8U1WPR4O02WSS9GBXFWL0K6KS","No","Yes","No","387481","472550","2017-10-04 18:53:14","1307"
"A1C3ZG509DEE69","caus_thomas_boxes_v2","3L4PIM1GQTHSUOPXOVD5V0L3F27RY6","No","Not sure","No","114866","360579","2017-10-04 18:53:44","1308"
"A2ODEPSKNQJU1","caus_thomas_boxes_v2","3XUHV3NRVKZH361AHOWE6ZL4XO65H8","No","Yes","No","40963","80449","2017-10-04 18:53:59","1309"
"A1ND4NNS6YX1SD","caus_thomas_boxes_v2","33TIN5LC04BMQOTBUEDJ4FL99G1Y9Q","No","No","Not sure","80176","142659","2017-10-04 18:54:57","1310"
"eOy5055632","caus_thomas_boxes_v2","39O5D9O87TTN8J3QHDUKGBQ460A3C7","No","Yes","No","39483","89367","2017-10-04 18:55:21","1311"
"A1ZABOH3AJUJ0H
","caus_thomas_boxes_v2","3KMS4QQVK2R07TV7TLCK53S9EZOFK5","No","Yes","No","83855","162516","2017-10-04 18:56:02","1312"
"AFR4DOMB80RM7","caus_thomas_boxes_v2","32XVDSJFPZYBWNJYQ2AT0XQOU0E2MD","No","Yes","No","86126","272487","2017-10-04 18:57:01","1313"
"AHTZ9RQ6G5","caus_thomas_boxes_v2","34BBWHLWHACBCKREJ718WBZWHYPIWV","No","No","No","73072","135396","2017-10-04 18:58:14","1314"
"A53NG79F6CV5N","caus_thomas_boxes_v2","3Q5C1WP23M26ZVGWFZTTEC5XGZA155","No","Yes","Not sure","68509","163322","2017-10-04 18:58:15","1315"
"A1JMD1M91WRWGB","caus_thomas_boxes_v2","3FTOP5WARFPEZ5AZ8ITN1H5ST800JO","Yes","No","No","24663","53514","2017-10-04 19:01:49","1316"
"A5TIG718GB7IM","caus_thomas_boxes_v2","3XUHV3NRVKZH361AHOWE6ZL4XO75H9","No","Yes","No","47479","87797","2017-10-04 19:03:35","1317"
"A1TB0XEEPXJYP0","caus_thomas_boxes_v2","34QN5IT0TZSPFOEGHEWWCRWEDX680C","Yes","No","Not sure","73603","84337","2017-10-04 19:03:58","1318"
"AYXUD1M6PC1O4","caus_thomas_boxes_v2","369J354OFDBZME6D21O1D5N3EJ5G61","No","No","Yes","27079","62009","2017-10-04 19:05:40","1319"
"AKZ2CEPX7OFUN","caus_thomas_boxes_v2","3D8YOU6S9ELIRW78M6DIHKOUNRK6UR","No","Yes","No","54018","101162","2017-10-04 19:06:40","1320"
"A27UCGYAIR8ZLA","caus_thomas_boxes_v2","3UN61F00HWQUS0FDDT88K3NAKX5R5S","No","Yes","Yes","41989","93072","2017-10-04 19:07:09","1321"
"A3NGERRLPQMDNI","caus_thomas_boxes_v2","3PMBY0YE2749NLS6YMVU7OTQ6SLC9Y","No","Yes","Not sure","34920","103885","2017-10-04 19:07:30","1322"
"A3TZEMMXAQK5QW
A3TZEMMXAQK5QW","caus_thomas_boxes_v2","33OOO72IVHMS701KWS0BYOU20ZOCTY","No","No","No","99233","224266","2017-10-04 19:07:34","1323"
"A1HQJ2WY81OKSJ","caus_thomas_boxes_v2","3U5JL4WY5KAWTDXP8NVQ4T3KLIVX4P","No","Not sure","No","24558","56387","2017-10-04 19:08:40","1324"
"A3MZE4FJ658B79","caus_thomas_boxes_v2","3J4Q2Z4UTY4OTIFXWF6H5DQI886WQC","No","Yes","Yes","37272","100388","2017-10-04 19:08:41","1325"
"A165AKLNGB9T3V","caus_thomas_boxes_v2","39ASUFLU6X8ELFUIXT73DFFBY7PXEV","No","Yes","No","51379","96209","2017-10-04 19:10:12","1326"
"A3DX21ASK1EALY","caus_thomas_boxes_v2","3Q8GYXHFEP3QMYQUVWIDV8OOKW35C1","No","Yes","Yes","49685","99496","2017-10-04 19:10:15","1327"
"A3S1YTO9FEKQUV","caus_thomas_boxes_v2","3A7Y0R2P2OPMWVGABUIUAVS33FLXJG","No","Yes","No","73703","144987","2017-10-04 19:10:45","1328"
"A17VJGXGBNEL9E","caus_thomas_boxes_v2","3M1CVSFP606RM5CUVAAPNOTRGP4QAW","No","Yes","Yes","47980","95446","2017-10-04 19:10:58","1329"
"A2UBNWFE5E72WC","caus_thomas_boxes_v2","3Y4W8Q93LZLHPKBN1JV1JC05IKDDVC","No","Yes","Yes","43384","98076","2017-10-04 19:12:13","1330"
"A1AF4X22JWJ4QE","caus_thomas_boxes_v2","369J354OFDBZME6D21O1D5N3EJ66GS","No","Not sure","Yes","18746","70379","2017-10-04 19:12:35","1331"
"AHEY8IUUKIYSR","caus_thomas_boxes_v2","34FNN24DCMA3P1RZRO02SZG7NKK5Y8","No","Yes","No","72723","128202","2017-10-04 19:13:52","1332"
"A1D1G7G88VWT22","caus_thomas_boxes_v2","3R0T90IZ1SDO2VFECS14Z5FDA5HGCU","No","Yes","No","65741","122795","2017-10-04 19:14:46","1333"
"A4YUMN5PUEF6G","caus_thomas_boxes_v2","3OS4RQUCR9GZEQRDN8ZR609JR5HBFJ","No","Yes","Yes","98257","180931","2017-10-04 19:15:33","1334"
"A20VKYV1BCNFFV","caus_thomas_boxes_v2","3SUWZRL0MYE120AMW6YDD22R13RE6J","No","Yes","No","34775","79212","2017-10-04 19:16:20","1335"
"A2TZL02QEY89G8","caus_thomas_boxes_v2","3JBT3HLQF837N1JN7PBZ4CUQKEQZPG","No","Yes","Yes","17874","42840","2017-10-04 19:17:18","1336"
"A3HAM887YE41C","caus_thomas_boxes_v2","3DZQRBDBSLG3F0SMEZKKVGUMS3YS3S","No","Yes","Not sure","41705","73612","2017-10-04 19:17:52","1337"
"A5WY02WF02V49","caus_thomas_boxes_v2","36H9ULYP62V5W9PPB0C84OSWZAQFJ8","No","Yes","Yes","35792","70922","2017-10-04 19:18:16","1338"
"A1DUPOUC9RNU4L","caus_thomas_boxes_v2","3C2NJ6JBKAIHE54Y23PTDCFOZQQN20","No","Not sure","Not sure","57017","137427","2017-10-04 19:18:21","1339"
"A7T06JMP6BTDS","caus_thomas_boxes_v2","3UOUJI6MTDFVABR4NTM8HX1EKVGUX6","No","No","No","27920","67223","2017-10-04 19:19:04","1340"
"A3PB0KSWXYUEAY","caus_thomas_boxes_v2","3QXNC7EIPIWPTTXQM62ACNRPX3P903","No","Yes","Yes","5014","17893","2017-10-04 19:20:04","1341"
"AKQ15X3BG93GM","caus_thomas_boxes_v2","33FBRBDW6O099G9WTUPG7SYFMM58C7","No","Yes","Yes","97539","145895","2017-10-04 19:21:37","1342"
"A1VIEFZYI54JHP","caus_thomas_boxes_v2","3V26SBZTBDF115LTUY91VAW4UDXZZ1","No","No","No","33738","75750","2017-10-04 19:21:49","1343"
"A1DYMAJ89E0YT2","caus_thomas_boxes_v2","3M81GAB8A0KW5FHM1OALIZDXY7RBQE","No","Not sure","No","54825","122556","2017-10-04 19:22:11","1344"
"A1Y85WZKSLS5QF","caus_thomas_boxes_v2","3RXPCZQMQPC4FS5GWVCKI9WM68RG15","No","No","Yes","88091","196029","2017-10-04 19:22:12","1345"
"A2D6QNCAN9X77R","caus_thomas_boxes_v2","3QEMNNSB2X0FEUARJLSLDYK2W2BD7P","No","Yes","Yes","163541","246072","2017-10-04 19:22:30","1346"
"A1P14RA5FX3HPD","caus_thomas_boxes_v2","34J10VATJFZ6SNVS7Y224MHATXAQI1","No","Yes","Not sure","41614","89503","2017-10-04 19:23:52","1347"
"A33XV57T69HVA","caus_thomas_boxes_v2","3NJM2BJS4W7UF88DFBRRTET5BW5CPV","No","Yes","Not sure","65741","119051","2017-10-04 19:25:12","1348"
"A3SFU7MZWZN8HN","caus_thomas_boxes_v2","35L9RVQFCOJYOLRPIP4MEBDKW52HU5","No","No","No","46769","94315","2017-10-04 19:26:26","1349"
"AO33H4GL9KZX9","caus_thomas_boxes_v2","3IXEICO792K3RJSJM1N8CO2S4DF6T2","No","Yes","Not sure","240098","308023","2017-10-04 19:26:34","1350"
"A3445FTO62DGIX","caus_thomas_boxes_v2","3H7Z272LX78NIC2JSOKQWXJS55JPLO","No","Yes","No","66032","113904","2017-10-04 19:27:28","1351"
"
27605038TD","caus_thomas_boxes_v2","33CID57104UGBNXWUQNJJUGR09RL38","No","Yes","No","98372","166365","2017-10-04 19:28:01","1352"
"A23PQPECIUVKHC","caus_thomas_boxes_v2","32M8BPYGATNFFY1E42XQA8D8NA2IGZ","No","No","No","41704","89959","2017-10-04 19:29:20","1353"
"A3UXYKEUWZMEGO
A3UXYKEUWZMEGO
A3UXYKEUWZMEGO
A3UXYKEUWZMEGO","caus_thomas_boxes_v2","3PZDLQMM0TMYN177DDGFX1LC0ME2CZ","No","Yes","No","52125","109492","2017-10-04 19:30:12","1354"
"A1ZPYSX30BDIVW","caus_thomas_boxes_v2","3RU7GD8VPOUAMPX9CXHR8JXNXZRSP5","No","Yes","No","33429","73043","2017-10-04 19:31:01","1355"
"A2XMFTY9WB05U6","caus_thomas_boxes_v2","3SB4CE2TJVWBV2D6HO5HHWPKDSUAXG","Yes","No","Not sure","6391","23649","2017-10-04 19:31:22","1356"
"ADJUMNMLC8H1I","caus_thomas_boxes_v2","337RC3OW0530NWZFE0TP2P8ARTKLV5","No","Yes","No","39637","91617","2017-10-04 19:31:35","1357"
"A30J399CCSJPNT","caus_thomas_boxes_v2","3U8YCDAGXPHVLSEC38DWYIHE73V0QI","No","Not sure","Yes","66391","130452","2017-10-04 19:32:09","1358"
"A1NP7GSYXECK2H","caus_thomas_boxes_v2","3570Y55XZPK15YGJ8KJTWW7WDT0YGL","No","Yes","No","44508","106769","2017-10-04 19:32:42","1359"
"A42UZIPIKDFI5","caus_thomas_boxes_v2","3FE7TXL1LIO2H2HQIVHAH6AT41F2Q4","No","Yes","Not sure","104135","179985","2017-10-04 19:32:43","1360"
"A1DV8PWJ0GYEV","caus_thomas_boxes_v2","3VAR3R6G1P2AI56ZJZY72SSWB0P8O5","No","Not sure","No","45164","88410","2017-10-04 19:33:34","1361"
"A20N3RO71GAAX7","caus_thomas_boxes_v2","3X0H8UUIT1P06YUAOJVM0D5JQWUSW0","No","Yes","Yes","69259","122059","2017-10-04 19:33:49","1362"
"A28A2H0UA2QZAN","caus_thomas_boxes_v2","3TMFV4NEP8FINEF1ALPHJM5IE2O8WH","No","No","No","51848","103831","2017-10-04 19:34:38","1363"
"ANNJR0H5H4M18","caus_thomas_boxes_v2","308Q0PEVB8E00OE6QWRGIRRLJX89I0","No","Yes","No","67953","137220","2017-10-04 19:37:25","1364"
"A22NFSHSS99QMB","caus_thomas_boxes_v2","37Q970SNZE975XE7RV617NFPUJMS12","No","Yes","No","26796","63634","2017-10-04 19:39:25","1365"
"A60BJBCD1321O","caus_thomas_boxes_v2","3GM6G9ZBKNY5GMDB9HUP1KZEUDVMTT","No","Yes","No","64263","141511","2017-10-04 19:39:39","1366"
"A2JLHPINQIBZBB","caus_thomas_boxes_v2","3IGI0VL647LVLCT3P1NQKPIR0VONO8","No","Yes","No","39763","78996","2017-10-04 19:40:43","1367"
"A2RLVKMYAK2M3F","caus_thomas_boxes_v2","3CFVK00FWLMF86KEDSLHQXSBA0UL6F","No","No","No","35080","67892","2017-10-04 19:41:23","1368"
"A3CW1GLV51CDQD","caus_thomas_boxes_v2","3X87C8JFV6CVM1YOCAWG8ONX2VESQX","No","Yes","No","55609","122301","2017-10-04 19:41:57","1369"
"A2X4LAOZ7M5JUF","caus_thomas_boxes_v2","3M1CVSFP606RM5CUVAAPNOTRGP7QAZ","No","Yes","Yes","53642","134135","2017-10-04 19:42:12","1370"
"A2N04FYJQCI704","caus_thomas_boxes_v2","3Q5ZZ9ZEVOGOAV0HEK28TMS5U5L851","No","Yes","No","71481","156291","2017-10-04 19:44:40","1371"
"ABOEYY9Y0PFRI","caus_thomas_boxes_v2","3PMBY0YE2749NLS6YMVU7OTQ6SP9CZ","No","Yes","Yes","29305","66035","2017-10-04 19:45:09","1372"
"AR2BDL1QQGN53","caus_thomas_boxes_v2","3SLE99ER0NE5J7IDOKTY9SP13ADZBX","No","Yes","Yes","57446","116788","2017-10-04 19:45:41","1373"
"A1AQILM7ERX2D0","caus_thomas_boxes_v2","3II4UPYCOJ8PKCF6FK1RDP1X1S5DQP","No","Yes","Not sure","51561","120593","2017-10-04 19:45:49","1374"
"AGOA2P50SFR1E","caus_thomas_boxes_v2","36U2A8VAG1067KC2YB48UOZPKAIYKP","No","Yes","No","81080","179435","2017-10-04 19:45:57","1375"
"A3J64XWXR1DB78","caus_thomas_boxes_v2","3BV8HQ2ZZW2YCNTAG1WRHJC0GOWA6N","No","Yes","Yes","43561","98708","2017-10-04 19:48:50","1376"
"A7LQW8F8NK0YZ","caus_thomas_boxes_v2","3ZY8KE4ISJ4BETFS651LJB741Z9VQ6","No","Yes","No","37526","86989","2017-10-04 19:50:52","1377"
"A5A3TSXJ0HF0V
","caus_thomas_boxes_v2","30JNVC0OR9L6WSK81GKH4AGVTKYQHB","No","No","Yes","58159","115007","2017-10-04 19:50:54","1378"
"AAR6MYZQ0EYMZ","caus_thomas_boxes_v2","3MYYFCXHJ38L7R2ZJDVMG73PIS0G4H","No","Yes","Yes","57152","96215","2017-10-04 19:51:21","1379"
"ARZEZGD9TYK3Q","caus_thomas_boxes_v2","3A0EX8ZRN8P5EH88SYRFVLGZXGBBYK","Not sure","Not sure","Not sure","10355","43171","2017-10-04 19:52:10","1380"
"A29K11ZY18ZDG4","caus_thomas_boxes_v2","3NXNZ5RS1AY3B4XA75NJR21C5HW792","Yes","No","Yes","41005","76754","2017-10-04 19:53:29","1381"
"ACY779V092XNJ","caus_thomas_boxes_v2","3R3YRB5GRF4JEYJBCJUUXPQGJAFUAA","No","Yes","No","7734","20834","2017-10-04 19:54:14","1382"
"AENAFU04UQLP5","caus_thomas_boxes_v2","3WJEQKOXA83351SDAVKAMNLJ8DHA1Q","No","No","No","52255","111760","2017-10-04 19:55:06","1383"
"A397QMUM40C4SH","caus_thomas_boxes_v2","3YJ6NA41JBHHNMEJP38DGI601GHPJP","Yes","Yes","No","34222","68748","2017-10-04 19:55:33","1384"
" A3KR3JXXEHZDGV","caus_thomas_boxes_v2","3JMSRU9HQIVMHQPNXE6LPUIQIWMEVE","No","Yes","No","90224","163523","2017-10-04 19:55:41","1385"
"ACUS2MYKG46U1","caus_thomas_boxes_v2","3WYGZ5XF3WG9BY0TZ5CJC2BO3POSK7","No","No","No","10406","29505","2017-10-04 19:55:52","1386"
"A1EYJNJFSRMDWW","caus_thomas_boxes_v2","358UUM7WRZ49F4TW1MN5IN16B30R77","No","No","No","130418","155071","2017-10-04 19:57:10","1387"
"A3JRKOPA28BOOX","caus_thomas_boxes_v2","3PPTZCWALQLSNDK272QO4HK0PAGZQB","No","Yes","No","77122","152978","2017-10-04 19:57:19","1388"
"A2A8N5CUKSZA0S","caus_thomas_boxes_v2","3F0BG9B9MPOIC55IFHFZQJU3EQKY7L","No","Yes","No","72783","117856","2017-10-04 19:58:24","1389"
"A321UTTHJSC5PO","caus_thomas_boxes_v2","31Z0PCVWUKGMVJ6O5BS0I22OZO2T7R","No","No","No","56523","110938","2017-10-04 19:58:31","1390"
"A1OR3EL76SYRI9","caus_thomas_boxes_v2","3TXD01ZLD4I4C93U3IK3KM4GR0J4U9","No","No","No","14383","44460","2017-10-04 19:58:40","1391"
"A1HKRDJKEA5HAG
","caus_thomas_boxes_v2","3DUZQ9U6SMPNR9U5Y9QQEBM5JNVSVT","No","No","No","56906","114706","2017-10-04 19:58:44","1392"
"AGQPTDG6ZF3T3","caus_thomas_boxes_v2","3GU1KF0O4I2B53G71BVWIUNNTB9BPR","No","No","Not sure","53218","103992","2017-10-04 19:59:19","1393"
"A1RI0AW3N5OCPA","caus_thomas_boxes_v2","3KWTYT08704JP2K089BCYREBE5M5LM","No","Yes","Not sure","93852","198797","2017-10-04 19:59:32","1394"
"A3DUGO5VUHWZE2","caus_thomas_boxes_v2","3SITXWYCNVAGECIYN25DC79QVAIBXF","No","Yes","No","50015","93874","2017-10-04 19:59:45","1395"
"A2BJ2EF793GPGD","caus_thomas_boxes_v2","3J4Q2Z4UTY4OTIFXWF6H5DQI88CWQI","No","Yes","No","56575","109401","2017-10-04 20:00:08","1396"
"A1VJN1Y35LDNPE
","caus_thomas_boxes_v2","3SBEHTYCWN4F1PMEY8JWH8KCS6VYIG","Not sure","Yes","No","79320","113413","2017-10-04 20:00:20","1397"
"AO24F27G2J10J","caus_thomas_boxes_v2","33IZTU6J812FVYZ0YOR82WJQZY3SXW","No","No","No","157008","199948","2017-10-04 20:00:21","1398"
"A30Q6PIRTK9071","caus_thomas_boxes_v2","3V0Z7YWSIY1UMAD74UBKNT91LTY2V2","No","Yes","Yes","26332","56139","2017-10-04 20:00:53","1399"
"A1IZ1IBDLD8HP","caus_thomas_boxes_v2","3EJPLAJKEMHZDV1ISTCQYC39P95Z6F","No","No","No","45877","98638","2017-10-04 20:02:04","1400"
"A2SX86U1C63UN9","caus_thomas_boxes_v2","3SB5N7Y3O35483KY0C8K44DC1GQG07","No","No","Yes","28704","59466","2017-10-04 20:02:26","1401"
"A2NC26KLXJFSSV","caus_thomas_boxes_v2","34S9DKFK73Q7FQX5VOWOMGGTE5QYNX","No","Yes","Yes","59117","124940","2017-10-04 20:02:34","1402"
"A1SN8UWQYU7DUZ","caus_thomas_boxes_v2","3MD9PLUKKIF7KG7ARAY70NPVKZUZNP","No","Yes","No","56243","103394","2017-10-04 20:02:36","1403"
"A1ZHIIH4YJ9TAR","caus_thomas_boxes_v2","3X73LLYYQ1FLTV7GLOS00GLQO9DNHN","No","No","Yes","161345","285559","2017-10-04 20:04:12","1404"
"A2GTSOBE0KHF39","caus_thomas_boxes_v2","34QN5IT0TZSPFOEGHEWWCRWEDXD80J","No","Not sure","Not sure","136443","209324","2017-10-04 20:05:29","1405"
"A34Y00EAWB242M","caus_thomas_boxes_v2","34FNN24DCMA3P1RZRO02SZG7NKT5YH","No","Yes","No","38338","82901","2017-10-04 20:05:42","1406"
"A10S5LDYYYB496","caus_thomas_boxes_v2","32AT8R96GLANEU55TJGLIPKM5GQUSA","No","Yes","No","29719","56689","2017-10-04 20:07:16","1407"
"A2SAWJZQM8GTF6","caus_thomas_boxes_v2","3L4D84MILZTPA5GV6Q087949FPCHJH","No","Yes","Not sure","52792","105064","2017-10-04 20:08:35","1408"
"AENJ7GDYBENYX","caus_thomas_boxes_v2","3TK8OJTYM1MQEHED6SMWJ6HUW3TVPL","No","No","No","61109","142302","2017-10-04 20:10:45","1409"
"A3R93NB2CPSTVQ","caus_thomas_boxes_v2","3XXU1SWE8MW3YC7VECGA8I293LHA0T","No","Yes","No","42389","98281","2017-10-04 20:11:32","1410"
"A1OICNXB30F29F","caus_thomas_boxes_v2","3Z7EFSHGN9FZOHA41218NRF8DVNXCD","No","Not sure","Yes","51589","114293","2017-10-04 20:12:33","1411"
"A1Q0N5H1DXMK0V","caus_thomas_boxes_v2","3U8YCDAGXPHVLSEC38DWYIHE745Q0K","No","Yes","Yes","46214","113121","2017-10-04 20:15:10","1412"
"A1LRGL7M9M0A9M","caus_thomas_boxes_v2","3HRMW88U16R40DGKBF6FH9X9X390M8","No","Yes","No","55377","144673","2017-10-04 20:16:28","1413"
"AW0225ONUAPO5","caus_thomas_boxes_v2","3B837J3LDOXVY2DOPPLGDEX2YIRSRB","Not sure","Not sure","Not sure","40404","66765","2017-10-04 20:16:52","1414"
"AY832D29HUURG","caus_thomas_boxes_v2","3J88R45B2GZII6J867NE7REFCF7PXQ","No","Yes","No","20895","53851","2017-10-04 20:20:15","1415"
"A2ZGAH6NOSU2PO","caus_thomas_boxes_v2","3YW4XOSQKQMNKA6BG011MOXDFHIU1X","No","Yes","Not sure","59946","125364","2017-10-04 20:20:18","1416"
"AOIRQZ02Y5215","caus_thomas_boxes_v2","3RWE2M8QWHBAIV1KNGLFUOM92TLN0X","No","Yes","No","42418","84174","2017-10-04 20:20:25","1417"
"A1PD5Y9I2C4N13","caus_thomas_boxes_v2","3E337GFOL997TZC51IAIFG9P9AAGNT","No","Yes","No","41800","90379","2017-10-04 20:21:37","1418"
"A3BUK0M3LASLJV","caus_thomas_boxes_v2","3B837J3LDOXVY2DOPPLGDEX2YITRSC","No","Not sure","No","47500","84933","2017-10-04 20:22:02","1419"
"A17ELSQUMU0QT6","caus_thomas_boxes_v2","3A1COHJ8NJW0QOKCFM3HIJVVZFPH86","Not sure","Not sure","Not sure","5852","25133","2017-10-04 20:22:08","1420"
"AAR5VQ8QIO5PC","caus_thomas_boxes_v2","3PS7W85Z8Z3Q92UHK8QKWYTUUF1T9G","No","Yes","No","57376","111446","2017-10-04 20:22:10","1421"
"A1MV5M3IOQNSM0","caus_thomas_boxes_v2","35H6S234SA116HHTL55A98WEOB856R","Yes","Yes","No","53619","100942","2017-10-04 20:22:34","1422"
"AOTN819IHXIGK","caus_thomas_boxes_v2","3Z4AIRP3C6EF1E06L5CO6VWH9Z2X1V","No","Yes","Not sure","41898","102789","2017-10-04 20:23:48","1423"
"A2GZKIFAV4AL40","caus_thomas_boxes_v2","33M4IA01QG23UJZNJZR3CMEUDXURXJ","No","Yes","No","57758","122100","2017-10-04 20:24:23","1424"
"A3JHXEH79DJ83L","caus_thomas_boxes_v2","3QBD8R3Z21K9Z4JX7W8ULGCR9F94OC","No","Yes","Not sure","37704","89002","2017-10-04 20:25:30","1425"
"A285V89IZGGO78","caus_thomas_boxes_v2","31LM9EDVOLTHK1269OVLCT1512TNJ6","No","Yes","No","42667","107204","2017-10-04 20:26:09","1426"
"A16KDMZ7CEDHNV","caus_thomas_boxes_v2","34S6N1K2ZVKV5V4V9BCLNOH1JFQHLU","No","Yes","No","43358","98342","2017-10-04 20:27:46","1427"
"A2XPYUZ12Y3EKH","caus_thomas_boxes_v2","3JMSRU9HQIVMHQPNXE6LPUIQIX1EVV","No","Yes","No","79697","167050","2017-10-04 20:30:13","1428"
