"subject","version","assignmentId","rating","question_ind","trial_ind","focal_high","alt_high","alt2_high","greenSecond","rt","stamp","id"
"AL6DWYE72TPK2","caus_thomas_all_3_v1","3SKRO2GZ71S9HE1ZMMXZG1OFBWCK1S","1","1","1","5","9","1","1","21486","2017-09-26 16:29:30","16101"
"A3H177RPMHMGUF","caus_thomas_all_3_v1","3ON104KXQKXH4DSZYIZ42APDANVW4D","1","0","0","3","9","1","1","107976","2017-09-26 16:29:38","16102"
"AL6DWYE72TPK2","caus_thomas_all_3_v1","3SKRO2GZ71S9HE1ZMMXZG1OFBWCK1S","1","2","2","7","3","9","1","10793","2017-09-26 16:29:42","16103"
"ATF7HBD1TFI2U","caus_thomas_all_3_v1","3M23Y66PO282CJF4X1II2J66015S6F","3","0","0","3","3","7","0","71377","2017-09-26 16:29:42","16104"
"A1WLJJ22878BPA","caus_thomas_all_3_v1","3R08VXYT7CWEN0AI0GXB5M9N1PLW7X","4","2","2","5","9","1","1","20578","2017-09-26 16:29:47","16105"
"AKH4H1KIQSIIO

AKH4H1KIQSIIO","caus_thomas_all_3_v1","3U5NZHP4LR3LWGJT135S45QLMVEPHX","8","0","0","9","3","1","0","34154","2017-09-26 16:29:50","16106"
"AL6DWYE72TPK2","caus_thomas_all_3_v1","3SKRO2GZ71S9HE1ZMMXZG1OFBWCK1S","7","3","3","1","7","7","0","8058","2017-09-26 16:29:51","16107"
"ARYM8AK312CZ2","caus_thomas_all_3_v1","31Q0U3WYDPGLMZUF3S8QCWJT5CD71A","7","0","0","7","5","7","1","44823","2017-09-26 16:29:54","16108"
"ATF7HBD1TFI2U","caus_thomas_all_3_v1","3M23Y66PO282CJF4X1II2J66015S6F","3","1","1","9","5","1","1","11934","2017-09-26 16:29:56","16109"
"AL6DWYE72TPK2","caus_thomas_all_3_v1","3SKRO2GZ71S9HE1ZMMXZG1OFBWCK1S","1","4","4","9","1","5","0","7879","2017-09-26 16:30:00","16110"
"ATF7HBD1TFI2U","caus_thomas_all_3_v1","3M23Y66PO282CJF4X1II2J66015S6F","3","2","2","7","9","9","0","9297","2017-09-26 16:30:06","16111"
"A1WLJJ22878BPA","caus_thomas_all_3_v1","3R08VXYT7CWEN0AI0GXB5M9N1PLW7X","4","3","3","3","5","9","1","19441","2017-09-26 16:30:07","16112"
"A3H177RPMHMGUF","caus_thomas_all_3_v1","3ON104KXQKXH4DSZYIZ42APDANVW4D","6","1","1","7","3","3","1","31027","2017-09-26 16:30:10","16113"
"ARYM8AK312CZ2","caus_thomas_all_3_v1","31Q0U3WYDPGLMZUF3S8QCWJT5CD71A","8","1","1","5","9","9","0","17672","2017-09-26 16:30:12","16114"
"ATF7HBD1TFI2U","caus_thomas_all_3_v1","3M23Y66PO282CJF4X1II2J66015S6F","3","3","3","1","7","5","1","9161","2017-09-26 16:30:16","16115"
"AKH4H1KIQSIIO

AKH4H1KIQSIIO","caus_thomas_all_3_v1","3U5NZHP4LR3LWGJT135S45QLMVEPHX","1","1","1","3","5","5","1","32293","2017-09-26 16:30:23","16116"
"A1BM57TUNAQIXM","caus_thomas_all_3_v1","3ITXP059PWKE0EUBHKC7BNBBM7PJSC","5","3","3","7","7","3","1","53887","2017-09-26 16:30:25","16117"
"ATF7HBD1TFI2U","caus_thomas_all_3_v1","3M23Y66PO282CJF4X1II2J66015S6F","3","4","4","5","1","3","0","7871","2017-09-26 16:30:25","16118"
"A1WLJJ22878BPA","caus_thomas_all_3_v1","3R08VXYT7CWEN0AI0GXB5M9N1PLW7X","4","4","4","1","1","7","0","17666","2017-09-26 16:30:26","16119"
"A3H177RPMHMGUF","caus_thomas_all_3_v1","3ON104KXQKXH4DSZYIZ42APDANVW4D","7","2","2","9","1","9","1","15096","2017-09-26 16:30:26","16120"
"ARYM8AK312CZ2","caus_thomas_all_3_v1","31Q0U3WYDPGLMZUF3S8QCWJT5CD71A","8","2","2","1","7","3","1","13527","2017-09-26 16:30:27","16121"
"A1BM57TUNAQIXM","caus_thomas_all_3_v1","3ITXP059PWKE0EUBHKC7BNBBM7PJSC","5","4","4","3","5","1","1","6102","2017-09-26 16:30:32","16122"
"AXS3UWWTNVM19","caus_thomas_all_3_v1","3HQUKB7LNFFTJZL5IQXNVWOU045HHL","5","0","0","1","5","9","1","69750","2017-09-26 16:30:38","16123"
"A3H177RPMHMGUF","caus_thomas_all_3_v1","3ON104KXQKXH4DSZYIZ42APDANVW4D","4","3","3","5","7","5","1","18320","2017-09-26 16:30:46","16124"
"ARYM8AK312CZ2","caus_thomas_all_3_v1","31Q0U3WYDPGLMZUF3S8QCWJT5CD71A","6","3","3","9","3","5","1","19088","2017-09-26 16:30:47","16125"
"A3H177RPMHMGUF","caus_thomas_all_3_v1","3ON104KXQKXH4DSZYIZ42APDANVW4D","0","4","4","1","5","7","1","6289","2017-09-26 16:30:53","16126"
"A1JKSAQ8UNCE7B","caus_thomas_all_3_v1","3PS7W85Z8Z3Q92UHK8QKWYTUSLS9TX","2","0","0","7","5","5","0","85304","2017-09-26 16:30:55","16127"
"A2JD9ONHHYQTZ5","caus_thomas_all_3_v1","37M28K1J0QEA0I8H0KQGQNH501JAJ8","7","0","0","1","3","1","1","27601","2017-09-26 16:30:55","16128"
"ARYM8AK312CZ2","caus_thomas_all_3_v1","31Q0U3WYDPGLMZUF3S8QCWJT5CD71A","5","4","4","3","1","1","0","11756","2017-09-26 16:31:00","16129"
"A2JD9ONHHYQTZ5","caus_thomas_all_3_v1","37M28K1J0QEA0I8H0KQGQNH501JAJ8","3","1","1","7","1","9","1","13528","2017-09-26 16:31:10","16130"
"AXS3UWWTNVM19","caus_thomas_all_3_v1","3HQUKB7LNFFTJZL5IQXNVWOU045HHL","4","1","1","5","7","3","1","33722","2017-09-26 16:31:12","16131"
"A1JKSAQ8UNCE7B","caus_thomas_all_3_v1","3PS7W85Z8Z3Q92UHK8QKWYTUSLS9TX","2","1","1","5","7","1","0","23559","2017-09-26 16:31:19","16132"
"A2JD9ONHHYQTZ5","caus_thomas_all_3_v1","37M28K1J0QEA0I8H0KQGQNH501JAJ8","2","2","2","9","7","3","0","16579","2017-09-26 16:31:27","16133"
"A12MV66U9VGLQ1","caus_thomas_all_3_v1","3ATPCQ38J8B0V73GMKRJ0AWTD5PYAN","0","0","0","5","9","3","1","43737","2017-09-26 16:31:40","16134"
"A2JD9ONHHYQTZ5","caus_thomas_all_3_v1","37M28K1J0QEA0I8H0KQGQNH501JAJ8","5","3","3","3","5","5","1","12213","2017-09-26 16:31:40","16135"
"A1JKSAQ8UNCE7B","caus_thomas_all_3_v1","3PS7W85Z8Z3Q92UHK8QKWYTUSLS9TX","2","2","2","3","3","9","0","22834","2017-09-26 16:31:43","16136"
"A12MV66U9VGLQ1","caus_thomas_all_3_v1","3ATPCQ38J8B0V73GMKRJ0AWTD5PYAN","0","1","1","7","3","1","0","14369","2017-09-26 16:31:55","16137"
"A2JD9ONHHYQTZ5","caus_thomas_all_3_v1","37M28K1J0QEA0I8H0KQGQNH501JAJ8","5","4","4","5","9","7","1","14542","2017-09-26 16:31:56","16138"
"AXS3UWWTNVM19","caus_thomas_all_3_v1","3HQUKB7LNFFTJZL5IQXNVWOU045HHL","4","2","2","9","1","1","1","42957","2017-09-26 16:31:56","16139"
"A1JKSAQ8UNCE7B","caus_thomas_all_3_v1","3PS7W85Z8Z3Q92UHK8QKWYTUSLS9TX","2","3","3","1","9","7","0","17018","2017-09-26 16:32:01","16140"
"ABD00796JW85S","caus_thomas_all_3_v1","3QJOXOW4XJS3R3VEJM5U2YZDPABMEI","6","0","0","7","5","3","1","29303","2017-09-26 16:32:01","16141"
"A12MV66U9VGLQ1","caus_thomas_all_3_v1","3ATPCQ38J8B0V73GMKRJ0AWTD5PYAN","0","2","2","3","5","5","1","19838","2017-09-26 16:32:16","16142"
"ABD00796JW85S","caus_thomas_all_3_v1","3QJOXOW4XJS3R3VEJM5U2YZDPABMEI","5","1","1","9","1","5","1","17873","2017-09-26 16:32:20","16143"
"AXS3UWWTNVM19","caus_thomas_all_3_v1","3HQUKB7LNFFTJZL5IQXNVWOU045HHL","2","3","3","7","3","5","0","23451","2017-09-26 16:32:21","16144"
"A4TF7BTV9SM06","caus_thomas_all_3_v1","3P59JYT76LLF9I9IZZB5MBLGMFI2TY","8","0","0","1","9","5","1","37637","2017-09-26 16:32:21","16145"
"A1JKSAQ8UNCE7B","caus_thomas_all_3_v1","3PS7W85Z8Z3Q92UHK8QKWYTUSLS9TX","2","4","4","9","1","3","1","20453","2017-09-26 16:32:23","16146"
"A4TF7BTV9SM06","caus_thomas_all_3_v1","3P59JYT76LLF9I9IZZB5MBLGMFI2TY","8","1","1","7","3","3","0","10244","2017-09-26 16:32:32","16147"
"A12MV66U9VGLQ1","caus_thomas_all_3_v1","3ATPCQ38J8B0V73GMKRJ0AWTD5PYAN","0","3","3","9","1","9","1","16692","2017-09-26 16:32:34","16148"
"ABD00796JW85S","caus_thomas_all_3_v1","3QJOXOW4XJS3R3VEJM5U2YZDPABMEI","5","2","2","5","9","7","0","14718","2017-09-26 16:32:36","16149"
"A12MV66U9VGLQ1","caus_thomas_all_3_v1","3ATPCQ38J8B0V73GMKRJ0AWTD5PYAN","0","4","4","1","7","7","1","7411","2017-09-26 16:32:42","16150"
"AXS3UWWTNVM19","caus_thomas_all_3_v1","3HQUKB7LNFFTJZL5IQXNVWOU045HHL","2","4","4","3","9","7","0","23214","2017-09-26 16:32:45","16151"
"A4TF7BTV9SM06","caus_thomas_all_3_v1","3P59JYT76LLF9I9IZZB5MBLGMFI2TY","8","2","2","3","5","7","0","12501","2017-09-26 16:32:46","16152"
"ABD00796JW85S","caus_thomas_all_3_v1","3QJOXOW4XJS3R3VEJM5U2YZDPABMEI","5","3","3","3","7","1","0","14110","2017-09-26 16:32:51","16153"
"ABD00796JW85S","caus_thomas_all_3_v1","3QJOXOW4XJS3R3VEJM5U2YZDPABMEI","5","4","4","1","3","9","0","8796","2017-09-26 16:33:01","16154"
"A4TF7BTV9SM06","caus_thomas_all_3_v1","3P59JYT76LLF9I9IZZB5MBLGMFI2TY","8","3","3","9","7","9","0","14133","2017-09-26 16:33:01","16155"
"A4TF7BTV9SM06","caus_thomas_all_3_v1","3P59JYT76LLF9I9IZZB5MBLGMFI2TY","8","4","4","5","1","1","0","11389","2017-09-26 16:33:13","16156"
"A92LW64E9P27E","caus_thomas_all_3_v1","3AWETUDC92TF6FWJUULFVFTEW71IZ5","8","0","0","9","7","9","1","43360","2017-09-26 16:33:21","16157"
"A1LG19R2RA89OZ","caus_thomas_all_3_v1","337RC3OW0530NWZFE0TP2P8AP0PVLW","0","0","0","9","7","1","1","28921","2017-09-26 16:34:10","16158"
"A1LG19R2RA89OZ","caus_thomas_all_3_v1","337RC3OW0530NWZFE0TP2P8AP0PVLW","0","1","1","5","5","9","1","11299","2017-09-26 16:34:22","16159"
"A1LG19R2RA89OZ","caus_thomas_all_3_v1","337RC3OW0530NWZFE0TP2P8AP0PVLW","0","2","2","3","3","5","0","9298","2017-09-26 16:34:33","16160"
"A9AGWXBGQV61L","caus_thomas_all_3_v1","3CTOC39K37RSHGAJTHEWGWFFZT97JA","4","0","0","9","1","7","0","87999","2017-09-26 16:34:38","16161"
"A14GI7PJN3WXMK","caus_thomas_all_3_v1","35USIKEBNRH5W6NZP51W3PW0D2YN6Z","8","0","0","1","3","9","1","109125","2017-09-26 16:34:39","16162"
"A1LG19R2RA89OZ","caus_thomas_all_3_v1","337RC3OW0530NWZFE0TP2P8AP0PVLW","0","3","3","7","1","7","1","9307","2017-09-26 16:34:43","16163"
"A1LG19R2RA89OZ","caus_thomas_all_3_v1","337RC3OW0530NWZFE0TP2P8AP0PVLW","0","4","4","1","9","3","1","9576","2017-09-26 16:34:54","16164"
"A14GI7PJN3WXMK","caus_thomas_all_3_v1","35USIKEBNRH5W6NZP51W3PW0D2YN6Z","8","1","1","3","9","7","1","22489","2017-09-26 16:35:02","16165"
"A14GI7PJN3WXMK","caus_thomas_all_3_v1","35USIKEBNRH5W6NZP51W3PW0D2YN6Z","8","2","2","9","1","1","0","16012","2017-09-26 16:35:19","16166"
"A2LO0Y6U9D4PRV
","caus_thomas_all_3_v1","37Q970SNZE975XE7RV617NFPSQR1SS","5","0","0","7","1","7","1","34120","2017-09-26 16:35:35","16167"
"A14GI7PJN3WXMK","caus_thomas_all_3_v1","35USIKEBNRH5W6NZP51W3PW0D2YN6Z","8","3","3","7","5","5","1","17271","2017-09-26 16:35:37","16168"
"A14GI7PJN3WXMK","caus_thomas_all_3_v1","35USIKEBNRH5W6NZP51W3PW0D2YN6Z","8","4","4","5","7","3","0","9410","2017-09-26 16:35:48","16169"
"A2LO0Y6U9D4PRV
","caus_thomas_all_3_v1","37Q970SNZE975XE7RV617NFPSQR1SS","5","1","1","9","9","1","1","16501","2017-09-26 16:35:53","16170"
"A9AGWXBGQV61L","caus_thomas_all_3_v1","3CTOC39K37RSHGAJTHEWGWFFZT97JA","4","1","1","7","5","5","0","76623","2017-09-26 16:35:55","16171"
"A1EILNA22FGGTO","caus_thomas_all_3_v1","3BWI6RSP7GAK60ORFG35JG2NULHE70","0","0","0","9","1","3","1","91723","2017-09-26 16:36:02","16172"
"A2LO0Y6U9D4PRV
","caus_thomas_all_3_v1","37Q970SNZE975XE7RV617NFPSQR1SS","5","2","2","5","5","3","1","8504","2017-09-26 16:36:02","16173"
"A9AGWXBGQV61L","caus_thomas_all_3_v1","3CTOC39K37RSHGAJTHEWGWFFZT97JA","4","2","2","5","9","9","0","8312","2017-09-26 16:36:05","16174"
"A2LO0Y6U9D4PRV
","caus_thomas_all_3_v1","37Q970SNZE975XE7RV617NFPSQR1SS","5","3","3","3","7","5","1","6769","2017-09-26 16:36:10","16175"
"A3IU3AM5R758U7","caus_thomas_all_3_v1","3TU5ZICBRD2D3HJFYCQBRXNWO898QR","2","0","0","5","7","3","1","31345","2017-09-26 16:36:10","16176"
"A9AGWXBGQV61L","caus_thomas_all_3_v1","3CTOC39K37RSHGAJTHEWGWFFZT97JA","4","3","3","1","3","3","1","8376","2017-09-26 16:36:14","16177"
"A2LO0Y6U9D4PRV
","caus_thomas_all_3_v1","37Q970SNZE975XE7RV617NFPSQR1SS","5","4","4","1","3","9","1","8486","2017-09-26 16:36:20","16178"
"A9AGWXBGQV61L","caus_thomas_all_3_v1","3CTOC39K37RSHGAJTHEWGWFFZT97JA","4","4","4","3","7","1","1","5207","2017-09-26 16:36:20","16179"
"A1EILNA22FGGTO","caus_thomas_all_3_v1","3BWI6RSP7GAK60ORFG35JG2NULHE70","0","1","1","7","5","1","0","29126","2017-09-26 16:36:32","16180"
"A3IU3AM5R758U7","caus_thomas_all_3_v1","3TU5ZICBRD2D3HJFYCQBRXNWO898QR","3","1","1","7","1","9","0","22317","2017-09-26 16:36:34","16181"
"A1E488BRA3CV36","caus_thomas_all_3_v1","374TNBHA8BWSINAXBGO5QABYHNEQYP","3","0","0","7","5","3","0","132784","2017-09-26 16:36:50","16182"
"A3IU3AM5R758U7","caus_thomas_all_3_v1","3TU5ZICBRD2D3HJFYCQBRXNWO898QR","7","2","2","1","9","5","0","17149","2017-09-26 16:36:52","16183"
"A3IU3AM5R758U7","caus_thomas_all_3_v1","3TU5ZICBRD2D3HJFYCQBRXNWO898QR","4","3","3","3","5","7","0","13686","2017-09-26 16:37:07","16184"
"A1E488BRA3CV36","caus_thomas_all_3_v1","374TNBHA8BWSINAXBGO5QABYHNEQYP","3","1","1","1","9","5","1","19071","2017-09-26 16:37:10","16185"
"A1EILNA22FGGTO","caus_thomas_all_3_v1","3BWI6RSP7GAK60ORFG35JG2NULHE70","4","2","2","5","7","7","0","42526","2017-09-26 16:37:15","16186"
"A3IU3AM5R758U7","caus_thomas_all_3_v1","3TU5ZICBRD2D3HJFYCQBRXNWO898QR","1","4","4","9","3","1","1","10346","2017-09-26 16:37:18","16187"
"A1E488BRA3CV36","caus_thomas_all_3_v1","374TNBHA8BWSINAXBGO5QABYHNEQYP","3","2","2","9","7","7","0","16652","2017-09-26 16:37:28","16188"
"A2M9D02CIVECE3","caus_thomas_all_3_v1","32Z9ZLUT1LL3BG7SM3SDF5LVCQKHOA","1","0","0","5","1","5","1","22932","2017-09-26 16:37:29","16189"
"A433U9E31U7LZ","caus_thomas_all_3_v1","3G5W44VEU7J6LTR245I2NOSLDLXKGU","6","0","0","3","7","5","0","16337","2017-09-26 16:37:37","16190"
"A2IGYNJ7P2JEW5","caus_thomas_all_3_v1","3V5Q80FXIXSAA1BOKK5E4YHISG432H","2","0","0","9","9","5","1","43131","2017-09-26 16:37:38","16191"
"A1RI0AW3N5OCPA","caus_thomas_all_3_v1","3DYGAII7PL9Y99IWKTSMDJIMDIBPQU","4","0","0","5","5","9","0","84710","2017-09-26 16:37:40","16192"
"A1EILNA22FGGTO","caus_thomas_all_3_v1","3BWI6RSP7GAK60ORFG35JG2NULHE70","8","3","3","3","3","5","0","25713","2017-09-26 16:37:42","16193"
"A2M9D02CIVECE3","caus_thomas_all_3_v1","32Z9ZLUT1LL3BG7SM3SDF5LVCQKHOA","1","1","1","3","5","1","1","15667","2017-09-26 16:37:45","16194"
"A1E488BRA3CV36","caus_thomas_all_3_v1","374TNBHA8BWSINAXBGO5QABYHNEQYP","3","3","3","3","3","1","0","16284","2017-09-26 16:37:45","16195"
"A433U9E31U7LZ","caus_thomas_all_3_v1","3G5W44VEU7J6LTR245I2NOSLDLXKGU","6","1","1","1","5","3","0","10767","2017-09-26 16:37:49","16196"
"A1HSNNF773HGA3","caus_thomas_all_3_v1","3R08VXYT7CWEN0AI0GXB5M9N1PN7WA","6","0","0","3","5","1","1","8242","2017-09-26 16:37:52","16197"
"A2M9D02CIVECE3","caus_thomas_all_3_v1","32Z9ZLUT1LL3BG7SM3SDF5LVCQKHOA","1","2","2","7","9","7","0","10677","2017-09-26 16:37:57","16198"
"A1E488BRA3CV36","caus_thomas_all_3_v1","374TNBHA8BWSINAXBGO5QABYHNEQYP","3","4","4","5","1","9","0","11151","2017-09-26 16:37:57","16199"
"A2IGYNJ7P2JEW5","caus_thomas_all_3_v1","3V5Q80FXIXSAA1BOKK5E4YHISG432H","2","1","1","5","7","3","1","21731","2017-09-26 16:38:01","16200"
"A1HSNNF773HGA3","caus_thomas_all_3_v1","3R08VXYT7CWEN0AI0GXB5M9N1PN7WA","2","1","1","1","7","7","1","8010","2017-09-26 16:38:01","16201"
"A433U9E31U7LZ","caus_thomas_all_3_v1","3G5W44VEU7J6LTR245I2NOSLDLXKGU","8","2","2","9","3","9","1","11942","2017-09-26 16:38:01","16202"
"A1EILNA22FGGTO","caus_thomas_all_3_v1","3BWI6RSP7GAK60ORFG35JG2NULHE70","8","4","4","1","9","9","0","19368","2017-09-26 16:38:02","16203"
"A2M9D02CIVECE3","caus_thomas_all_3_v1","32Z9ZLUT1LL3BG7SM3SDF5LVCQKHOA","4","3","3","1","3","3","1","7745","2017-09-26 16:38:05","16204"
"A1HSNNF773HGA3","caus_thomas_all_3_v1","3R08VXYT7CWEN0AI0GXB5M9N1PN7WA","3","2","2","9","3","9","1","5478","2017-09-26 16:38:07","16205"
"A1HSNNF773HGA3","caus_thomas_all_3_v1","3R08VXYT7CWEN0AI0GXB5M9N1PN7WA","-1","3","3","7","1","3","1","13","2017-09-26 16:38:08","16206"
"A1RI0AW3N5OCPA","caus_thomas_all_3_v1","3DYGAII7PL9Y99IWKTSMDJIMDIBPQU","4","1","1","9","7","7","1","27831","2017-09-26 16:38:09","16207"
"A433U9E31U7LZ","caus_thomas_all_3_v1","3G5W44VEU7J6LTR245I2NOSLDLXKGU","6","3","3","5","9","7","1","8790","2017-09-26 16:38:11","16208"
"A2M9D02CIVECE3","caus_thomas_all_3_v1","32Z9ZLUT1LL3BG7SM3SDF5LVCQKHOA","1","4","4","9","7","9","0","6350","2017-09-26 16:38:13","16209"
"A1HSNNF773HGA3","caus_thomas_all_3_v1","3R08VXYT7CWEN0AI0GXB5M9N1PN7WA","2","4","4","5","9","5","1","5680","2017-09-26 16:38:15","16210"
"A2IGYNJ7P2JEW5","caus_thomas_all_3_v1","3V5Q80FXIXSAA1BOKK5E4YHISG432H","2","2","2","3","1","7","0","16429","2017-09-26 16:38:18","16211"
"A433U9E31U7LZ","caus_thomas_all_3_v1","3G5W44VEU7J6LTR245I2NOSLDLXKGU","7","4","4","7","1","1","0","6383","2017-09-26 16:38:19","16212"
"A3O37ZCHISX475","caus_thomas_all_3_v1","3U5NZHP4LR3LWGJT135S45QLMVGHPR","4","0","0","9","5","1","0","53251","2017-09-26 16:38:30","16213"
"A1L6PGLE7CIS12","caus_thomas_all_3_v1","3ZSY5X72NXCG0ALVI847T9N1ZZHROG","5","0","0","1","7","7","1","86006","2017-09-26 16:38:34","16214"
"A2EX99F6F4PHDA
","caus_thomas_all_3_v1","3YW4XOSQKQMNKA6BG011MOXDDNA1U6","2","0","0","3","7","9","0","45086","2017-09-26 16:38:37","16215"
"A2IGYNJ7P2JEW5","caus_thomas_all_3_v1","3V5Q80FXIXSAA1BOKK5E4YHISG432H","5","3","3","1","5","9","0","18185","2017-09-26 16:38:37","16216"
"A2IFWXOM7RQDH2","caus_thomas_all_3_v1","30BXRYBRP4YBGPGUDPJNWZYHFSJHWM","7","0","0","7","3","9","0","41754","2017-09-26 16:38:40","16217"
"A1RI0AW3N5OCPA","caus_thomas_all_3_v1","3DYGAII7PL9Y99IWKTSMDJIMDIBPQU","6","2","2","3","1","3","1","32133","2017-09-26 16:38:42","16218"
"A2IGYNJ7P2JEW5","caus_thomas_all_3_v1","3V5Q80FXIXSAA1BOKK5E4YHISG432H","2","4","4","7","3","1","0","10880","2017-09-26 16:38:49","16219"
"A2EX99F6F4PHDA
","caus_thomas_all_3_v1","3YW4XOSQKQMNKA6BG011MOXDDNA1U6","5","1","1","7","9","3","1","15754","2017-09-26 16:38:53","16220"
"A2EX99F6F4PHDA
","caus_thomas_all_3_v1","3YW4XOSQKQMNKA6BG011MOXDDNA1U6","4","2","2","5","1","5","0","4899","2017-09-26 16:38:59","16221"
"A2IFWXOM7RQDH2","caus_thomas_all_3_v1","30BXRYBRP4YBGPGUDPJNWZYHFSJHWM","3","1","1","1","9","5","0","19650","2017-09-26 16:39:01","16222"
"A2EX99F6F4PHDA
","caus_thomas_all_3_v1","3YW4XOSQKQMNKA6BG011MOXDDNA1U6","7","3","3","1","5","7","1","6512","2017-09-26 16:39:07","16223"
"A3O37ZCHISX475","caus_thomas_all_3_v1","3U5NZHP4LR3LWGJT135S45QLMVGHPR","4","1","1","3","3","9","0","37049","2017-09-26 16:39:08","16224"
"A1L6PGLE7CIS12","caus_thomas_all_3_v1","3ZSY5X72NXCG0ALVI847T9N1ZZHROG","1","1","1","9","5","3","1","38414","2017-09-26 16:39:13","16225"
"A1RI0AW3N5OCPA","caus_thomas_all_3_v1","3DYGAII7PL9Y99IWKTSMDJIMDIBPQU","4","3","3","7","3","5","1","31774","2017-09-26 16:39:15","16226"
"A2EX99F6F4PHDA
","caus_thomas_all_3_v1","3YW4XOSQKQMNKA6BG011MOXDDNA1U6","7","4","4","9","3","1","0","10390","2017-09-26 16:39:18","16227"
"A2IFWXOM7RQDH2","caus_thomas_all_3_v1","30BXRYBRP4YBGPGUDPJNWZYHFSJHWM","0","2","2","5","7","1","0","18241","2017-09-26 16:39:20","16228"
"A3AIH165NSCXLP
A3AIH165NSCXLP
A3AIH165NSCXLP","caus_thomas_all_3_v1","3AAPLD8UCCIJO8C0IKEC9FRIBY1HTW","2","0","0","1","9","3","1","53479","2017-09-26 16:39:30","16229"
"A2IFWXOM7RQDH2","caus_thomas_all_3_v1","30BXRYBRP4YBGPGUDPJNWZYHFSJHWM","8","3","3","9","1","7","1","9554","2017-09-26 16:39:30","16230"
"A2IFWXOM7RQDH2","caus_thomas_all_3_v1","30BXRYBRP4YBGPGUDPJNWZYHFSJHWM","0","4","4","3","5","3","0","11376","2017-09-26 16:39:43","16231"
"A1RI0AW3N5OCPA","caus_thomas_all_3_v1","3DYGAII7PL9Y99IWKTSMDJIMDIBPQU","1","4","4","1","9","1","0","34550","2017-09-26 16:39:51","16232"
"A1L6PGLE7CIS12","caus_thomas_all_3_v1","3ZSY5X72NXCG0ALVI847T9N1ZZHROG","4","2","2","3","1","5","0","39116","2017-09-26 16:39:54","16233"
"A3AIH165NSCXLP
A3AIH165NSCXLP
A3AIH165NSCXLP","caus_thomas_all_3_v1","3AAPLD8UCCIJO8C0IKEC9FRIBY1HTW","5","1","1","3","3","7","1","31213","2017-09-26 16:40:02","16234"
"A3O37ZCHISX475","caus_thomas_all_3_v1","3U5NZHP4LR3LWGJT135S45QLMVGHPR","4","2","2","1","7","5","0","54821","2017-09-26 16:40:04","16235"
"A3JK4DZ95IXN5P","caus_thomas_all_3_v1","39GXDJN2OTF58PFWKBKLXKM450R8VO","8","0","0","5","1","9","0","56497","2017-09-26 16:40:07","16236"
"A3O37ZCHISX475","caus_thomas_all_3_v1","3U5NZHP4LR3LWGJT135S45QLMVGHPR","4","3","3","5","1","3","0","3829","2017-09-26 16:40:09","16237"
"A1R3XGX6S8NDAW","caus_thomas_all_3_v1","3TXD01ZLD4I4C93U3IK3KM4GP7K4UM","5","0","0","5","9","9","1","51059","2017-09-26 16:40:10","16238"
"A3O37ZCHISX475","caus_thomas_all_3_v1","3U5NZHP4LR3LWGJT135S45QLMVGHPR","4","4","4","7","9","7","0","1776","2017-09-26 16:40:12","16239"
"A1L4FKJ6UUBAHV","caus_thomas_all_3_v1","3VW04L3ZLT7NRFLZSYXV140ICK7XXN","1","0","0","3","7","5","1","26579","2017-09-26 16:40:17","16240"
"A1L6PGLE7CIS12","caus_thomas_all_3_v1","3ZSY5X72NXCG0ALVI847T9N1ZZHROG","0","3","3","5","3","9","1","24937","2017-09-26 16:40:19","16241"
"A3AIH165NSCXLP
A3AIH165NSCXLP
A3AIH165NSCXLP","caus_thomas_all_3_v1","3AAPLD8UCCIJO8C0IKEC9FRIBY1HTW","1","2","2","7","1","5","1","27834","2017-09-26 16:40:31","16242"
"A1R3XGX6S8NDAW","caus_thomas_all_3_v1","3TXD01ZLD4I4C93U3IK3KM4GP7K4UM","6","1","1","1","7","1","1","22631","2017-09-26 16:40:33","16243"
"A6U5ZHN5Y953Q","caus_thomas_all_3_v1","33FBRBDW6O099G9WTUPG7SYFKT6C8O","6","0","0","9","5","5","1","18780","2017-09-26 16:40:34","16244"
"A1L4FKJ6UUBAHV","caus_thomas_all_3_v1","3VW04L3ZLT7NRFLZSYXV140ICK7XXN","5","1","1","7","9","7","1","17278","2017-09-26 16:40:35","16245"
"A92LW64E9P27E","caus_thomas_all_3_v1","3AWETUDC92TF6FWJUULFVFTEW71IZ5","7","1","1","3","9","7","0","434679","2017-09-26 16:40:37","16246"
"A3BKZ458N50M5X","caus_thomas_all_3_v1","3WMOAN2SRBYQBW20QD94FHCZUVQNVR","6","0","0","3","9","9","0","36549","2017-09-26 16:40:40","16247"
"AKH4H1KIQSIIO

AKH4H1KIQSIIO","caus_thomas_all_3_v1","3U5NZHP4LR3LWGJT135S45QLMVEPHX","4","2","2","5","9","9","0","617401","2017-09-26 16:40:42","16248"
"A1L4FKJ6UUBAHV","caus_thomas_all_3_v1","3VW04L3ZLT7NRFLZSYXV140ICK7XXN","2","2","2","9","1","9","0","8123","2017-09-26 16:40:44","16249"
"A6U5ZHN5Y953Q","caus_thomas_all_3_v1","33FBRBDW6O099G9WTUPG7SYFKT6C8O","4","1","1","7","1","1","0","14825","2017-09-26 16:40:50","16250"
"A3JK4DZ95IXN5P","caus_thomas_all_3_v1","39GXDJN2OTF58PFWKBKLXKM450R8VO","6","1","1","1","3","3","1","44799","2017-09-26 16:40:53","16251"
