"subject","version","assignmentId","rating","question_ind","trial_ind","focal_high","alt_high","rt","stamp","id"
"A5BEH1IONAYMB","caus_thomas_all_dis_v1","3IHR8NYAM72RK4VYMWL9AGHHGMU4PJ","5","1","1","5","7","19667","2017-09-18 14:14:25","10623"
"A2ZLJ54OLKRIN3","caus_thomas_all_dis_v1","3GA6AFUKOOPEPRE6358LR2NKGVOH36","6","3","3","6","1","14389","2017-09-18 14:14:26","10624"
"A16Q5SHETG2L0G","caus_thomas_all_dis_v1","3L4PIM1GQTHSUOPXOVD5V0L3C5HRYJ","5","0","0","5","7","7640","2017-09-18 14:14:29","10625"
"A29ERTCD6HF72I","caus_thomas_all_dis_v1","3Z4GS9HPNVBZXL9HS8PZD6A67UE77Z","5","3","3","2","4","18896","2017-09-18 14:14:29","10626"
"A1BLQCLUALGX78","caus_thomas_all_dis_v1","3WJEQKOXA83351SDAVKAMNLJ5GKA1W","5","3","3","8","9","10165","2017-09-18 14:14:31","10627"
"A3E4DNVERAYBI4","caus_thomas_all_dis_v1","34T446B1C0FRRR4TYQC1EDSX0RZC0X","8","0","0","6","4","23301","2017-09-18 14:14:32","10628"
"A3DFL72CC0P7UE","caus_thomas_all_dis_v1","3BWI6RSP7GAK60ORFG35JG2NTHI7EL","8","0","0","1","9","42475","2017-09-18 14:14:32","10629"
"A20NITCOBY4775","caus_thomas_all_dis_v1","3D4CH1LGEAUM4X8B08RDXFE51NLG9N","8","0","0","9","5","42858","2017-09-18 14:14:32","10630"
"A16Q5SHETG2L0G","caus_thomas_all_dis_v1","3L4PIM1GQTHSUOPXOVD5V0L3C5HRYJ","4","1","1","7","1","3754","2017-09-18 14:14:34","10631"
"A2NG2CCBMVEBIA","caus_thomas_all_dis_v1","3XXU1SWE8MW3YC7VECGA8I290OEA0T","7","3","3","7","5","10440","2017-09-18 14:14:35","10632"
"A16Q5SHETG2L0G","caus_thomas_all_dis_v1","3L4PIM1GQTHSUOPXOVD5V0L3C5HRYJ","5","2","2","8","4","1824","2017-09-18 14:14:37","10633"
" A2M4YIC3XU2693","caus_thomas_all_dis_v1","3TS1AR6UQQFCCEONARNB1YNN5IX7F3","0","4","4","10","8","13719","2017-09-18 14:14:37","10634"
"A1BLQCLUALGX78","caus_thomas_all_dis_v1","3WJEQKOXA83351SDAVKAMNLJ5GKA1W","7","4","4","5","1","7185","2017-09-18 14:14:39","10635"
"A29ERTCD6HF72I","caus_thomas_all_dis_v1","3Z4GS9HPNVBZXL9HS8PZD6A67UE77Z","5","4","4","4","7","10548","2017-09-18 14:14:41","10636"
"AE7CNI1N00155","caus_thomas_all_dis_v1","3JC6VJ2SABK2TJTWBIMMPDY0HWPA5E","8","2","2","5","9","18260","2017-09-18 14:14:42","10637"
"A10DGGOQ9N186P
","caus_thomas_all_dis_v1","337RC3OW0530NWZFE0TP2P8AOWQLVE","7","2","2","9","9","25176","2017-09-18 14:14:43","10638"
"A5BEH1IONAYMB","caus_thomas_all_dis_v1","3IHR8NYAM72RK4VYMWL9AGHHGMU4PJ","6","2","2","4","4","18467","2017-09-18 14:14:44","10639"
"A3E4DNVERAYBI4","caus_thomas_all_dis_v1","34T446B1C0FRRR4TYQC1EDSX0RZC0X","8","1","1","3","1","11759","2017-09-18 14:14:44","10640"
"A2ZLJ54OLKRIN3","caus_thomas_all_dis_v1","3GA6AFUKOOPEPRE6358LR2NKGVOH36","1","4","4","4","10","13446","2017-09-18 14:14:44","10641"
"A2NG2CCBMVEBIA","caus_thomas_all_dis_v1","3XXU1SWE8MW3YC7VECGA8I290OEA0T","8","4","4","1","8","8216","2017-09-18 14:14:45","10642"
"A16Q5SHETG2L0G","caus_thomas_all_dis_v1","3L4PIM1GQTHSUOPXOVD5V0L3C5HRYJ","4","3","3","2","6","7961","2017-09-18 14:14:46","10643"
"A20NITCOBY4775","caus_thomas_all_dis_v1","3D4CH1LGEAUM4X8B08RDXFE51NLG9N","8","1","1","7","8","13177","2017-09-18 14:14:46","10644"
"A11EOU75NFP39H","caus_thomas_all_dis_v1","3UXUOQ9OKEYHGN7FZB1JNXCW82KA7T","8","1","1","6","3","24086","2017-09-18 14:14:48","10645"
"A16Q5SHETG2L0G","caus_thomas_all_dis_v1","3L4PIM1GQTHSUOPXOVD5V0L3C5HRYJ","5","4","4","6","9","1618","2017-09-18 14:14:48","10646"
"A2K2A7R5OSS0QM","caus_thomas_all_dis_v1","351SEKWQS0IYZXHENRUAWGHSOUCMDI","1","1","1","9","8","44002","2017-09-18 14:14:51","10647"
"A2J9AHXZBB37XU","caus_thomas_all_dis_v1","3K3R2QNK8B459F96KDGU1UFWAV0U91","5","0","0","7","6","34545","2017-09-18 14:14:52","10648"
"A5BEH1IONAYMB","caus_thomas_all_dis_v1","3IHR8NYAM72RK4VYMWL9AGHHGMU4PJ","6","3","3","8","10","8897","2017-09-18 14:14:54","10649"
"A2K2A7R5OSS0QM","caus_thomas_all_dis_v1","351SEKWQS0IYZXHENRUAWGHSOUCMDI","1","2","2","7","4","3804","2017-09-18 14:14:56","10650"
"A3E4DNVERAYBI4","caus_thomas_all_dis_v1","34T446B1C0FRRR4TYQC1EDSX0RZC0X","8","2","2","4","6","10309","2017-09-18 14:14:56","10651"
"AE7CNI1N00155","caus_thomas_all_dis_v1","3JC6VJ2SABK2TJTWBIMMPDY0HWPA5E","8","3","3","1","2","15738","2017-09-18 14:14:58","10652"
"A5BEH1IONAYMB","caus_thomas_all_dis_v1","3IHR8NYAM72RK4VYMWL9AGHHGMU4PJ","5","4","4","3","3","4220","2017-09-18 14:14:59","10653"
"A3E4DNVERAYBI4","caus_thomas_all_dis_v1","34T446B1C0FRRR4TYQC1EDSX0RZC0X","8","3","3","7","8","6490","2017-09-18 14:15:03","10654"
"A20NITCOBY4775","caus_thomas_all_dis_v1","3D4CH1LGEAUM4X8B08RDXFE51NLG9N","8","2","2","4","7","16860","2017-09-18 14:15:04","10655"
"A10DGGOQ9N186P
","caus_thomas_all_dis_v1","337RC3OW0530NWZFE0TP2P8AOWQLVE","7","3","3","6","3","20798","2017-09-18 14:15:04","10656"
"A11EOU75NFP39H","caus_thomas_all_dis_v1","3UXUOQ9OKEYHGN7FZB1JNXCW82KA7T","8","2","2","3","4","16204","2017-09-18 14:15:05","10657"
"A2XKIP0PJ3FJ20","caus_thomas_all_dis_v1","3D8YOU6S9ELIRW78M6DIHKOUKUSU6Q","0","0","0","5","10","78219","2017-09-18 14:15:06","10658"
"A3DFL72CC0P7UE","caus_thomas_all_dis_v1","3BWI6RSP7GAK60ORFG35JG2NTHI7EL","8","1","1","8","10","35207","2017-09-18 14:15:08","10659"
"A24Z9RP5YZZ2TY","caus_thomas_all_dis_v1","30LSNF239UWP04T75NC184J7AU3I2P","8","0","0","2","10","28280","2017-09-18 14:15:10","10660"
"A3E4DNVERAYBI4","caus_thomas_all_dis_v1","34T446B1C0FRRR4TYQC1EDSX0RZC0X","8","4","4","2","3","6118","2017-09-18 14:15:10","10661"
"A2J9AHXZBB37XU","caus_thomas_all_dis_v1","3K3R2QNK8B459F96KDGU1UFWAV0U91","7","1","1","2","10","20631","2017-09-18 14:15:13","10662"
"A10DGGOQ9N186P
","caus_thomas_all_dis_v1","337RC3OW0530NWZFE0TP2P8AOWQLVE","7","4","4","4","7","10866","2017-09-18 14:15:16","10663"
"A1TXCO12MCTP8P
A1TXCO12MCTP8P","caus_thomas_all_dis_v1","3E4GGUZ1T8SG6ZJV5QXDLKYK2YSK22","5","0","0","7","4","78711","2017-09-18 14:15:17","10664"
"AYD2LKV6C5F2S","caus_thomas_all_dis_v1","3K2755HG5S4STNPX14QX1QXJRT0FD4","4","0","0","8","4","46352","2017-09-18 14:15:18","10665"
"A20NITCOBY4775","caus_thomas_all_dis_v1","3D4CH1LGEAUM4X8B08RDXFE51NLG9N","8","3","3","6","2","12894","2017-09-18 14:15:18","10666"
"A11EOU75NFP39H","caus_thomas_all_dis_v1","3UXUOQ9OKEYHGN7FZB1JNXCW82KA7T","8","3","3","1","10","17270","2017-09-18 14:15:23","10667"
"A24Z9RP5YZZ2TY","caus_thomas_all_dis_v1","30LSNF239UWP04T75NC184J7AU3I2P","8","1","1","4","7","12653","2017-09-18 14:15:24","10668"
"A1RPQXFV02P72A","caus_thomas_all_dis_v1","3C44YUNSI1Q4K0ERF7M2DKBNTZNPDH","6","0","0","6","7","43984","2017-09-18 14:15:25","10669"
"A20NITCOBY4775","caus_thomas_all_dis_v1","3D4CH1LGEAUM4X8B08RDXFE51NLG9N","8","4","4","5","3","6960","2017-09-18 14:15:26","10670"
"A2LAE5LO34AK
","caus_thomas_all_dis_v1","37QW5D2ZRGNPGXYSQGFGMX2X5SXS8U","8","0","0","5","7","20231","2017-09-18 14:15:26","10671"
"A2XKIP0PJ3FJ20","caus_thomas_all_dis_v1","3D8YOU6S9ELIRW78M6DIHKOUKUSU6Q","1","1","1","2","2","19600","2017-09-18 14:15:27","10672"
"A2J9AHXZBB37XU","caus_thomas_all_dis_v1","3K3R2QNK8B459F96KDGU1UFWAV0U91","5","2","2","9","8","14752","2017-09-18 14:15:28","10673"
"A14ZPUNO6NGWKQ","caus_thomas_all_dis_v1","3KAKFY4PGU3ELMPQ9NQ6REOZG83I30","0","0","0","7","9","73628","2017-09-18 14:15:29","10674"
"AE7CNI1N00155","caus_thomas_all_dis_v1","3JC6VJ2SABK2TJTWBIMMPDY0HWPA5E","6","4","4","3","7","25085","2017-09-18 14:15:30","10675"
"A3DFL72CC0P7UE","caus_thomas_all_dis_v1","3BWI6RSP7GAK60ORFG35JG2NTHI7EL","8","2","2","4","5","21485","2017-09-18 14:15:31","10676"
"A2K2A7R5OSS0QM","caus_thomas_all_dis_v1","351SEKWQS0IYZXHENRUAWGHSOUCMDI","1","3","3","2","1","37027","2017-09-18 14:15:34","10677"
"A2LAE5LO34AK
","caus_thomas_all_dis_v1","37QW5D2ZRGNPGXYSQGFGMX2X5SXS8U","8","1","1","3","9","7918","2017-09-18 14:15:35","10678"
"A24Z9RP5YZZ2TY","caus_thomas_all_dis_v1","30LSNF239UWP04T75NC184J7AU3I2P","8","2","2","3","1","12832","2017-09-18 14:15:37","10679"
"A11EOU75NFP39H","caus_thomas_all_dis_v1","3UXUOQ9OKEYHGN7FZB1JNXCW82KA7T","8","4","4","10","6","13173","2017-09-18 14:15:37","10680"
"A1RPQXFV02P72A","caus_thomas_all_dis_v1","3C44YUNSI1Q4K0ERF7M2DKBNTZNPDH","1","1","1","9","4","12894","2017-09-18 14:15:39","10681"
"A2LAE5LO34AK
","caus_thomas_all_dis_v1","37QW5D2ZRGNPGXYSQGFGMX2X5SXS8U","8","2","2","1","10","3558","2017-09-18 14:15:39","10682"
"A2J9AHXZBB37XU","caus_thomas_all_dis_v1","3K3R2QNK8B459F96KDGU1UFWAV0U91","3","3","3","6","9","10998","2017-09-18 14:15:40","10683"
"AYD2LKV6C5F2S","caus_thomas_all_dis_v1","3K2755HG5S4STNPX14QX1QXJRT0FD4","6","1","1","9","2","22100","2017-09-18 14:15:41","10684"
"AK3O7HRDMEI5J","caus_thomas_all_dis_v1","3VZLGYJEYLBCWALETGLGYPGTJG6ZXE","7","0","0","4","1","31277","2017-09-18 14:15:43","10685"
"A3AV8KOZW78IEW","caus_thomas_all_dis_v1","3AMW0RGHOD3D6C5441059PNH73PPNZ","1","0","0","10","4","39547","2017-09-18 14:15:44","10686"
"A2XKIP0PJ3FJ20","caus_thomas_all_dis_v1","3D8YOU6S9ELIRW78M6DIHKOUKUSU6Q","5","2","2","9","3","16332","2017-09-18 14:15:44","10687"
"A1TXCO12MCTP8P
A1TXCO12MCTP8P","caus_thomas_all_dis_v1","3E4GGUZ1T8SG6ZJV5QXDLKYK2YSK22","7","1","1","8","1","25904","2017-09-18 14:15:44","10688"
"A3DFL72CC0P7UE","caus_thomas_all_dis_v1","3BWI6RSP7GAK60ORFG35JG2NTHI7EL","8","3","3","5","4","13378","2017-09-18 14:15:45","10689"
"A2LAE5LO34AK
","caus_thomas_all_dis_v1","37QW5D2ZRGNPGXYSQGFGMX2X5SXS8U","8","3","3","6","5","4668","2017-09-18 14:15:45","10690"
"AYD2LKV6C5F2S","caus_thomas_all_dis_v1","3K2755HG5S4STNPX14QX1QXJRT0FD4","4","2","2","2","1","6065","2017-09-18 14:15:48","10691"
"A2LAE5LO34AK
","caus_thomas_all_dis_v1","37QW5D2ZRGNPGXYSQGFGMX2X5SXS8U","8","4","4","10","4","2423","2017-09-18 14:15:48","10692"
"A2J9AHXZBB37XU","caus_thomas_all_dis_v1","3K3R2QNK8B459F96KDGU1UFWAV0U91","0","4","4","10","4","9278","2017-09-18 14:15:50","10693"
"A2KDZ4HNHX85OR","caus_thomas_all_dis_v1","3EFE17QCRC6I98ZLTK9MZAVW8BNSH9","4","0","0","5","6","4704","2017-09-18 14:15:51","10694"
"A24Z9RP5YZZ2TY","caus_thomas_all_dis_v1","30LSNF239UWP04T75NC184J7AU3I2P","8","3","3","6","4","13028","2017-09-18 14:15:51","10695"
"A1YSYI926BBOHW","caus_thomas_all_dis_v1","3DQQ64TANGM3T6EIW2RS58080FTWPX","8","0","0","7","7","30189","2017-09-18 14:15:53","10696"
"A2XKIP0PJ3FJ20","caus_thomas_all_dis_v1","3D8YOU6S9ELIRW78M6DIHKOUKUSU6Q","8","3","3","10","1","9005","2017-09-18 14:15:54","10697"
"A2KDZ4HNHX85OR","caus_thomas_all_dis_v1","3EFE17QCRC6I98ZLTK9MZAVW8BNSH9","5","1","1","9","2","2191","2017-09-18 14:15:55","10698"
"AYD2LKV6C5F2S","caus_thomas_all_dis_v1","3K2755HG5S4STNPX14QX1QXJRT0FD4","5","3","3","6","7","6814","2017-09-18 14:15:56","10699"
"AK3O7HRDMEI5J","caus_thomas_all_dis_v1","3VZLGYJEYLBCWALETGLGYPGTJG6ZXE","7","1","1","7","5","12965","2017-09-18 14:15:57","10700"
"A24Z9RP5YZZ2TY","caus_thomas_all_dis_v1","30LSNF239UWP04T75NC184J7AU3I2P","8","4","4","10","8","5116","2017-09-18 14:15:58","10701"
"A2KDZ4HNHX85OR","caus_thomas_all_dis_v1","3EFE17QCRC6I98ZLTK9MZAVW8BNSH9","6","2","2","7","7","2442","2017-09-18 14:15:58","10702"
"A2K2A7R5OSS0QM","caus_thomas_all_dis_v1","351SEKWQS0IYZXHENRUAWGHSOUCMDI","1","4","4","3","7","24982","2017-09-18 14:16:00","10703"
"A14ZPUNO6NGWKQ","caus_thomas_all_dis_v1","3KAKFY4PGU3ELMPQ9NQ6REOZG83I30","2","1","1","1","3","30597","2017-09-18 14:16:00","10704"
"A2KDZ4HNHX85OR","caus_thomas_all_dis_v1","3EFE17QCRC6I98ZLTK9MZAVW8BNSH9","2","3","3","8","10","1599","2017-09-18 14:16:01","10705"
"AYD2LKV6C5F2S","caus_thomas_all_dis_v1","3K2755HG5S4STNPX14QX1QXJRT0FD4","5","4","4","4","6","4639","2017-09-18 14:16:02","10706"
"AK3O7HRDMEI5J","caus_thomas_all_dis_v1","3VZLGYJEYLBCWALETGLGYPGTJG6ZXE","7","2","2","5","2","4073","2017-09-18 14:16:02","10707"
"A2XKIP0PJ3FJ20","caus_thomas_all_dis_v1","3D8YOU6S9ELIRW78M6DIHKOUKUSU6Q","2","4","4","4","4","8220","2017-09-18 14:16:03","10708"
"A2KDZ4HNHX85OR","caus_thomas_all_dis_v1","3EFE17QCRC6I98ZLTK9MZAVW8BNSH9","4","4","4","4","9","1725","2017-09-18 14:16:03","10709"
"A3DFL72CC0P7UE","caus_thomas_all_dis_v1","3BWI6RSP7GAK60ORFG35JG2NTHI7EL","8","4","4","6","6","19066","2017-09-18 14:16:05","10710"
"AZOF6QSSWG98H","caus_thomas_all_dis_v1","3NS0A6KXC491AOQO46LCA3GYGQAZGM","8","0","0","10","7","40557","2017-09-18 14:16:08","10711"
"A1TXCO12MCTP8P
A1TXCO12MCTP8P","caus_thomas_all_dis_v1","3E4GGUZ1T8SG6ZJV5QXDLKYK2YSK22","6","2","2","9","6","24298","2017-09-18 14:16:10","10712"
"A2DDXYTEVDV5F5","caus_thomas_all_dis_v1","3UJ1CZ6IZHQ6TFFQSI8DADS632WS5S","8","0","0","10","8","46392","2017-09-18 14:16:10","10713"
"A3AV8KOZW78IEW","caus_thomas_all_dis_v1","3AMW0RGHOD3D6C5441059PNH73PPNZ","2","1","1","6","5","25862","2017-09-18 14:16:10","10714"
"AK3O7HRDMEI5J","caus_thomas_all_dis_v1","3VZLGYJEYLBCWALETGLGYPGTJG6ZXE","7","3","3","3","7","9756","2017-09-18 14:16:13","10715"
"A1RPQXFV02P72A","caus_thomas_all_dis_v1","3C44YUNSI1Q4K0ERF7M2DKBNTZNPDH","8","2","2","5","8","33426","2017-09-18 14:16:14","10716"
"A14ZPUNO6NGWKQ","caus_thomas_all_dis_v1","3KAKFY4PGU3ELMPQ9NQ6REOZG83I30","2","2","2","5","4","13028","2017-09-18 14:16:15","10717"
"A1YSYI926BBOHW","caus_thomas_all_dis_v1","3DQQ64TANGM3T6EIW2RS58080FTWPX","8","1","1","10","8","22459","2017-09-18 14:16:16","10718"
"AK3O7HRDMEI5J","caus_thomas_all_dis_v1","3VZLGYJEYLBCWALETGLGYPGTJG6ZXE","7","4","4","6","6","3990","2017-09-18 14:16:18","10719"
"A3AV8KOZW78IEW","caus_thomas_all_dis_v1","3AMW0RGHOD3D6C5441059PNH73PPNZ","4","2","2","7","3","9018","2017-09-18 14:16:21","10720"
"A1TXCO12MCTP8P
A1TXCO12MCTP8P","caus_thomas_all_dis_v1","3E4GGUZ1T8SG6ZJV5QXDLKYK2YSK22","3","3","3","5","8","13127","2017-09-18 14:16:24","10721"
"A1YSYI926BBOHW","caus_thomas_all_dis_v1","3DQQ64TANGM3T6EIW2RS58080FTWPX","8","2","2","9","9","10550","2017-09-18 14:16:28","10722"
"AGVR7IGGPLN8J","caus_thomas_all_dis_v1","3U5JL4WY5KAWTDXP8NVQ4T3KIL44X8","0","0","0","9","3","22864","2017-09-18 14:16:28","10723"
"A3AV8KOZW78IEW","caus_thomas_all_dis_v1","3AMW0RGHOD3D6C5441059PNH73PPNZ","4","3","3","1","10","6373","2017-09-18 14:16:28","10724"
"A2Q3FS9G8ITCN7","caus_thomas_all_dis_v1","3LO69W1SU3EH5Z9KP5U32O501H2GLK","4","0","0","1","8","50089","2017-09-18 14:16:28","10725"
"A1RPQXFV02P72A","caus_thomas_all_dis_v1","3C44YUNSI1Q4K0ERF7M2DKBNTZNPDH","3","3","3","3","1","14789","2017-09-18 14:16:29","10726"
"A14ZPUNO6NGWKQ","caus_thomas_all_dis_v1","3KAKFY4PGU3ELMPQ9NQ6REOZG83I30","2","3","3","9","10","15516","2017-09-18 14:16:31","10727"
"A3AV8KOZW78IEW","caus_thomas_all_dis_v1","3AMW0RGHOD3D6C5441059PNH73PPNZ","4","4","4","3","1","4660","2017-09-18 14:16:34","10728"
"A2DDXYTEVDV5F5","caus_thomas_all_dis_v1","3UJ1CZ6IZHQ6TFFQSI8DADS632WS5S","0","1","1","1","5","22714","2017-09-18 14:16:34","10729"
"A1TXCO12MCTP8P
A1TXCO12MCTP8P","caus_thomas_all_dis_v1","3E4GGUZ1T8SG6ZJV5QXDLKYK2YSK22","8","4","4","10","9","9899","2017-09-18 14:16:35","10730"
"AZOF6QSSWG98H","caus_thomas_all_dis_v1","3NS0A6KXC491AOQO46LCA3GYGQAZGM","8","1","1","7","1","28298","2017-09-18 14:16:37","10731"
"A1RPQXFV02P72A","caus_thomas_all_dis_v1","3C44YUNSI1Q4K0ERF7M2DKBNTZNPDH","1","4","4","8","6","7800","2017-09-18 14:16:38","10732"
"A1YSYI926BBOHW","caus_thomas_all_dis_v1","3DQQ64TANGM3T6EIW2RS58080FTWPX","8","3","3","2","6","11126","2017-09-18 14:16:40","10733"
"A2Q3FS9G8ITCN7","caus_thomas_all_dis_v1","3LO69W1SU3EH5Z9KP5U32O501H2GLK","4","1","1","5","2","15421","2017-09-18 14:16:45","10734"
"A14ZPUNO6NGWKQ","caus_thomas_all_dis_v1","3KAKFY4PGU3ELMPQ9NQ6REOZG83I30","2","4","4","2","7","12924","2017-09-18 14:16:45","10735"
"A3A8P4UR9A0DWQ","caus_thomas_all_dis_v1","3LPW2N6LKT3M8S7UHN3DPEAUOZH5UL","8","0","0","8","1","39105","2017-09-18 14:16:45","10736"
"A2DDXYTEVDV5F5","caus_thomas_all_dis_v1","3UJ1CZ6IZHQ6TFFQSI8DADS632WS5S","0","2","2","3","4","10825","2017-09-18 14:16:46","10737"
"A1YSYI926BBOHW","caus_thomas_all_dis_v1","3DQQ64TANGM3T6EIW2RS58080FTWPX","8","4","4","6","5","9486","2017-09-18 14:16:50","10738"
"AZOF6QSSWG98H","caus_thomas_all_dis_v1","3NS0A6KXC491AOQO46LCA3GYGQAZGM","8","2","2","4","6","12199","2017-09-18 14:16:50","10739"
"AGVR7IGGPLN8J","caus_thomas_all_dis_v1","3U5JL4WY5KAWTDXP8NVQ4T3KIL44X8","7","1","1","8","7","23538","2017-09-18 14:16:51","10740"
"A1KXYURHCYHKOL","caus_thomas_all_dis_v1","3QFUFYSY9YGFTR648TP4YM3DEG7F4R","8","0","0","2","7","52155","2017-09-18 14:16:52","10741"
"A3A8P4UR9A0DWQ","caus_thomas_all_dis_v1","3LPW2N6LKT3M8S7UHN3DPEAUOZH5UL","0","1","1","4","9","14716","2017-09-18 14:17:01","10742"
"A3I3VC7VCQHOT8","caus_thomas_all_dis_v1","3RJSC4XJ10V6S6VEJGPT07MN8AE05E","4","0","0","8","6","47449","2017-09-18 14:17:01","10743"
"A3RX72PACI0RG4","caus_thomas_all_dis_v1","3BWI6RSP7GAK60ORFG35JG2NTHIE7S","7","0","0","7","6","24800","2017-09-18 14:17:01","10744"
"A2DDXYTEVDV5F5","caus_thomas_all_dis_v1","3UJ1CZ6IZHQ6TFFQSI8DADS632WS5S","6","3","3","7","2","14799","2017-09-18 14:17:02","10745"
"AZOF6QSSWG98H","caus_thomas_all_dis_v1","3NS0A6KXC491AOQO46LCA3GYGQAZGM","8","3","3","9","4","13419","2017-09-18 14:17:05","10746"
"A3V8K9BG9DSC11","caus_thomas_all_dis_v1","3UWN2HHPUY6AJ4LWWI4Z4USSUNWNSD","4","0","0","4","9","49887","2017-09-18 14:17:06","10747"
"A1KXYURHCYHKOL","caus_thomas_all_dis_v1","3QFUFYSY9YGFTR648TP4YM3DEG7F4R","8","1","1","6","5","15392","2017-09-18 14:17:09","10748"
"AGVR7IGGPLN8J","caus_thomas_all_dis_v1","3U5JL4WY5KAWTDXP8NVQ4T3KIL44X8","6","2","2","6","8","18750","2017-09-18 14:17:12","10749"
"A1SG071MSEZYM4
A1SG071MSEZYM4
A1SG071MSEZYM4
A1SGA1SG071MSEZYM4
A1SG071MSEZYM4","caus_thomas_all_dis_v1","3YWRV122CS05VAQWFLAG1YKLQPI8UQ","4","0","0","6","1","182902","2017-09-18 14:17:14","10750"
"A2DDXYTEVDV5F5","caus_thomas_all_dis_v1","3UJ1CZ6IZHQ6TFFQSI8DADS632WS5S","0","4","4","4","9","11500","2017-09-18 14:17:14","10751"
"AZOF6QSSWG98H","caus_thomas_all_dis_v1","3NS0A6KXC491AOQO46LCA3GYGQAZGM","8","4","4","2","10","10152","2017-09-18 14:17:16","10752"
"A3FHFGC3V9B3OJ","caus_thomas_all_dis_v1","3L0KT67Y8EH4V3PA3KDALAQZY70SY8","7","0","0","6","1","38250","2017-09-18 14:17:17","10753"
"A3A8P4UR9A0DWQ","caus_thomas_all_dis_v1","3LPW2N6LKT3M8S7UHN3DPEAUOZH5UL","0","2","2","10","8","16346","2017-09-18 14:17:18","10754"
"AGVR7IGGPLN8J","caus_thomas_all_dis_v1","3U5JL4WY5KAWTDXP8NVQ4T3KIL44X8","6","3","3","3","6","8456","2017-09-18 14:17:21","10755"
"A3RX72PACI0RG4","caus_thomas_all_dis_v1","3BWI6RSP7GAK60ORFG35JG2NTHIE7S","0","1","1","3","7","19831","2017-09-18 14:17:22","10756"
"A3I3VC7VCQHOT8","caus_thomas_all_dis_v1","3RJSC4XJ10V6S6VEJGPT07MN8AE05E","4","1","1","4","2","21113","2017-09-18 14:17:23","10757"
"A3V8K9BG9DSC11","caus_thomas_all_dis_v1","3UWN2HHPUY6AJ4LWWI4Z4USSUNWNSD","8","1","1","10","6","17101","2017-09-18 14:17:24","10758"
"A2U7BMG19Q83GE","caus_thomas_all_dis_v1","3JNQLM5FT4NRQ51DQQ9E0KBZRYY2LO","4","0","0","10","5","3625","2017-09-18 14:17:26","10759"
"A1KXYURHCYHKOL","caus_thomas_all_dis_v1","3QFUFYSY9YGFTR648TP4YM3DEG7F4R","8","2","2","9","8","17309","2017-09-18 14:17:27","10760"
"AGVR7IGGPLN8J","caus_thomas_all_dis_v1","3U5JL4WY5KAWTDXP8NVQ4T3KIL44X8","8","4","4","10","5","6368","2017-09-18 14:17:28","10761"
"A3FHFGC3V9B3OJ","caus_thomas_all_dis_v1","3L0KT67Y8EH4V3PA3KDALAQZY70SY8","7","1","1","10","5","10762","2017-09-18 14:17:29","10762"
"A3A8P4UR9A0DWQ","caus_thomas_all_dis_v1","3LPW2N6LKT3M8S7UHN3DPEAUOZH5UL","3","3","3","3","2","10264","2017-09-18 14:17:29","10763"
"A2U7BMG19Q83GE","caus_thomas_all_dis_v1","3JNQLM5FT4NRQ51DQQ9E0KBZRYY2LO","3","1","1","3","9","3561","2017-09-18 14:17:30","10764"
"A2Q3FS9G8ITCN7","caus_thomas_all_dis_v1","3LO69W1SU3EH5Z9KP5U32O501H2GLK","4","2","2","6","6","44506","2017-09-18 14:17:30","10765"
"A17V85U8PXS4LJ","caus_thomas_all_dis_v1","3BF51CHDTVBI8ZF9KIQ2P4PDDJ50HV","7","0","0","8","6","26763","2017-09-18 14:17:32","10766"
"A3RX72PACI0RG4","caus_thomas_all_dis_v1","3BWI6RSP7GAK60ORFG35JG2NTHIE7S","0","2","2","4","9","11566","2017-09-18 14:17:35","10767"
"A3V8K9BG9DSC11","caus_thomas_all_dis_v1","3UWN2HHPUY6AJ4LWWI4Z4USSUNWNSD","6","2","2","6","1","11095","2017-09-18 14:17:36","10768"
"A2U7BMG19Q83GE","caus_thomas_all_dis_v1","3JNQLM5FT4NRQ51DQQ9E0KBZRYY2LO","3","2","2","7","1","5680","2017-09-18 14:17:37","10769"
"A1LHBNE9I1QFGD","caus_thomas_all_dis_v1","30LSNF239UWP04T75NC184J7AU42IA","8","0","0","10","8","65726","2017-09-18 14:17:39","10770"
"A3I3VC7VCQHOT8","caus_thomas_all_dis_v1","3RJSC4XJ10V6S6VEJGPT07MN8AE05E","4","2","2","10","10","14875","2017-09-18 14:17:39","10771"
"A3A8P4UR9A0DWQ","caus_thomas_all_dis_v1","3LPW2N6LKT3M8S7UHN3DPEAUOZH5UL","8","4","4","9","7","9097","2017-09-18 14:17:40","10772"
"A1KXYURHCYHKOL","caus_thomas_all_dis_v1","3QFUFYSY9YGFTR648TP4YM3DEG7F4R","8","3","3","1","4","11562","2017-09-18 14:17:40","10773"
"A3I2OO72NTHLAL","caus_thomas_all_dis_v1","3X4JMASXCMA8HMCNKQG63TMFI600BF","8","0","0","10","8","37288","2017-09-18 14:17:40","10774"
"A3FHFGC3V9B3OJ","caus_thomas_all_dis_v1","3L0KT67Y8EH4V3PA3KDALAQZY70SY8","7","2","2","3","4","10443","2017-09-18 14:17:40","10775"
"A2Q3FS9G8ITCN7","caus_thomas_all_dis_v1","3LO69W1SU3EH5Z9KP5U32O501H2GLK","4","3","3","8","7","8870","2017-09-18 14:17:40","10776"
