"subject","version","assignmentId","trial_ind","ex_ind","question_ind","response","correct","cond","rt","stamp","id"
"A2PIGYNXTTCFZO","caus_thomas_fire_v4","33FOTY3KEMMRYGPBU9G1SIB79SZ1C5","8","9","0","Yes","1","1","5865","2017-10-11 16:00:32","2120"
"A135O3T299Y0F4","caus_thomas_fire_v4","323Q6SJS8IH953UZN09NSBCHNULFHR","6","4","0","No","1","0","4306","2017-10-11 16:00:33","2121"
"A1EH9BPKYXFBS5","caus_thomas_fire_v4","345LHZDEDXTJUDKQ34FKAHCAECIU3Y","8","5","0","Yes","1","1","7829","2017-10-11 16:00:34","2122"
"AKV6XRTJXAL3R","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS36DMP","9","0","0","No","1","0","4044","2017-10-11 16:00:34","2123"
"A3S300T3IVQ2GC","caus_thomas_fire_v4","3OVR4I9USPKCKGWDM90YAL7RPR84QO","4","3","0","Yes","1","1","3986","2017-10-11 16:00:35","2124"
"A3B6G6FKCF0KKI","caus_thomas_fire_v4","3G2UL9A02DFGTLVC9YK77SAAGSO76G","3","8","0","No","1","0","5507","2017-10-11 16:00:36","2125"
"A135O3T299Y0F4","caus_thomas_fire_v4","323Q6SJS8IH953UZN09NSBCHNULFHR","7","8","0","No","1","0","5306","2017-10-11 16:00:39","2126"
"ATHS9GUME1XCA","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS34MDW","6","5","0","Yes","1","1","7657","2017-10-11 16:00:39","2127"
"A2PIGYNXTTCFZO","caus_thomas_fire_v4","33FOTY3KEMMRYGPBU9G1SIB79SZ1C5","9","0","0","No","1","1","6686","2017-10-11 16:00:40","2128"
"A3S300T3IVQ2GC","caus_thomas_fire_v4","3OVR4I9USPKCKGWDM90YAL7RPR84QO","5","2","0","Yes","1","1","4763","2017-10-11 16:00:41","2129"
"A3B6G6FKCF0KKI","caus_thomas_fire_v4","3G2UL9A02DFGTLVC9YK77SAAGSO76G","4","9","0","No","1","0","4273","2017-10-11 16:00:41","2130"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","0","9","0","Yes","1","1","4704","2017-10-11 16:00:42","2131"
"ATHS9GUME1XCA","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS34MDW","7","9","0","Yes","1","1","2942","2017-10-11 16:00:43","2132"
"A1EH9BPKYXFBS5","caus_thomas_fire_v4","345LHZDEDXTJUDKQ34FKAHCAECIU3Y","9","3","0","Yes","1","1","10268","2017-10-11 16:00:45","2133"
"A3S300T3IVQ2GC","caus_thomas_fire_v4","3OVR4I9USPKCKGWDM90YAL7RPR84QO","6","8","0","Yes","1","1","3345","2017-10-11 16:00:45","2134"
"A3B6G6FKCF0KKI","caus_thomas_fire_v4","3G2UL9A02DFGTLVC9YK77SAAGSO76G","5","0","0","No","1","0","3041","2017-10-11 16:00:46","2135"
"ATHS9GUME1XCA","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS34MDW","8","2","0","Yes","1","1","2561","2017-10-11 16:00:47","2136"
"A135O3T299Y0F4","caus_thomas_fire_v4","323Q6SJS8IH953UZN09NSBCHNULFHR","8","2","0","Yes","1","0","7075","2017-10-11 16:00:47","2137"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","1","8","0","Yes","1","1","4377","2017-10-11 16:00:47","2138"
"A3S300T3IVQ2GC","caus_thomas_fire_v4","3OVR4I9USPKCKGWDM90YAL7RPR84QO","7","7","0","Yes","1","1","3289","2017-10-11 16:00:50","2139"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","2","1","0","No","1","1","2342","2017-10-11 16:00:51","2140"
"A3B6G6FKCF0KKI","caus_thomas_fire_v4","3G2UL9A02DFGTLVC9YK77SAAGSO76G","6","3","0","Yes","0","0","4368","2017-10-11 16:00:51","2141"
"ATHS9GUME1XCA","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS34MDW","9","1","0","Yes","0","1","3400","2017-10-11 16:00:51","2142"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","0","1","0","No","1","0","6071","2017-10-11 16:00:52","2143"
"A135O3T299Y0F4","caus_thomas_fire_v4","323Q6SJS8IH953UZN09NSBCHNULFHR","9","9","0","No","1","0","4592","2017-10-11 16:00:53","2144"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","3","0","0","No","1","1","1887","2017-10-11 16:00:54","2145"
"A3S300T3IVQ2GC","caus_thomas_fire_v4","3OVR4I9USPKCKGWDM90YAL7RPR84QO","8","0","0","No","1","1","4652","2017-10-11 16:00:55","2146"
"A3B6G6FKCF0KKI","caus_thomas_fire_v4","3G2UL9A02DFGTLVC9YK77SAAGSO76G","7","5","0","No","1","0","4207","2017-10-11 16:00:56","2147"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","1","9","0","No","1","0","4062","2017-10-11 16:00:57","2148"
"A2EGMXKAJH1204","caus_thomas_fire_v4","34X6J5FLPTZ2NYFYPGN2GNWA7OZJQV","7","5","0","Yes","1","1","126701","2017-10-11 16:00:58","2149"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","4","6","0","Yes","1","1","3697","2017-10-11 16:00:58","2150"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","0","8","0","No","1","0","5312","2017-10-11 16:00:59","2151"
"A3S300T3IVQ2GC","caus_thomas_fire_v4","3OVR4I9USPKCKGWDM90YAL7RPR84QO","9","6","0","Yes","1","1","2799","2017-10-11 16:00:59","2152"
"A3B6G6FKCF0KKI","caus_thomas_fire_v4","3G2UL9A02DFGTLVC9YK77SAAGSO76G","8","7","0","No","1","0","3212","2017-10-11 16:01:00","2153"
"A2EGMXKAJH1204","caus_thomas_fire_v4","34X6J5FLPTZ2NYFYPGN2GNWA7OZJQV","8","1","0","No","1","1","2106","2017-10-11 16:01:01","2154"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","5","7","0","Yes","1","1","2934","2017-10-11 16:01:02","2155"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","2","6","0","No","1","0","5079","2017-10-11 16:01:03","2156"
"A3B6G6FKCF0KKI","caus_thomas_fire_v4","3G2UL9A02DFGTLVC9YK77SAAGSO76G","9","6","0","No","1","0","3136","2017-10-11 16:01:05","2157"
"A1Q7XRRWOUR4SQ","caus_thomas_fire_v4","3SITXWYCNVAGECIYN25DC79QWMEBX0","0","6","0","No","1","0","6860","2017-10-11 16:01:05","2158"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","6","5","0","Yes","1","1","2227","2017-10-11 16:01:06","2159"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","0","0","0","No","1","1","34775","2017-10-11 16:01:07","2160"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","0","3","0","No","1","0","12859","2017-10-11 16:01:08","2161"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","3","0","0","No","1","0","4583","2017-10-11 16:01:09","2162"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","7","3","0","Yes","1","1","2411","2017-10-11 16:01:09","2163"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","1","6","0","No","1","0","10689","2017-10-11 16:01:10","2164"
"A1Q7XRRWOUR4SQ","caus_thomas_fire_v4","3SITXWYCNVAGECIYN25DC79QWMEBX0","1","0","0","No","1","0","4901","2017-10-11 16:01:11","2165"
"A2EGMXKAJH1204","caus_thomas_fire_v4","34X6J5FLPTZ2NYFYPGN2GNWA7OZJQV","9","8","0","Yes","1","1","10148","2017-10-11 16:01:12","2166"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","8","2","0","Yes","1","1","2844","2017-10-11 16:01:13","2167"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","1","8","0","Yes","1","1","6524","2017-10-11 16:01:14","2168"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","4","3","0","No","1","0","5946","2017-10-11 16:01:16","2169"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","9","4","0","Yes","1","1","2514","2017-10-11 16:01:16","2170"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","1","0","0","No","1","0","8740","2017-10-11 16:01:18","2171"
"A1Q7XRRWOUR4SQ","caus_thomas_fire_v4","3SITXWYCNVAGECIYN25DC79QWMEBX0","2","9","0","No","1","0","7332","2017-10-11 16:01:20","2172"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","5","8","0","No","1","0","3835","2017-10-11 16:01:21","2173"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","2","9","0","No","1","0","9575","2017-10-11 16:01:21","2174"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","2","9","0","Yes","1","1","6164","2017-10-11 16:01:22","2175"
"A1Q7XRRWOUR4SQ","caus_thomas_fire_v4","3SITXWYCNVAGECIYN25DC79QWMEBX0","3","1","0","No","1","0","4839","2017-10-11 16:01:26","2176"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","6","7","0","No","1","0","5397","2017-10-11 16:01:27","2177"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","3","2","0","Yes","1","1","4718","2017-10-11 16:01:27","2178"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","3","3","0","No","1","0","5468","2017-10-11 16:01:27","2179"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","2","2","0","Yes","1","0","10330","2017-10-11 16:01:29","2180"
"A1Q7XRRWOUR4SQ","caus_thomas_fire_v4","3SITXWYCNVAGECIYN25DC79QWMEBX0","4","8","0","No","1","0","5731","2017-10-11 16:01:32","2181"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","4","6","0","Yes","1","1","5027","2017-10-11 16:01:33","2182"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","7","2","0","Yes","1","0","5275","2017-10-11 16:01:33","2183"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","4","4","0","No","1","0","6070","2017-10-11 16:01:35","2184"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","8","4","0","No","1","0","3423","2017-10-11 16:01:38","2185"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","5","3","0","Yes","1","1","4716","2017-10-11 16:01:39","2186"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","0","7","0","Yes","1","1","6245","2017-10-11 16:01:39","2187"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","3","6","0","No","1","0","9267","2017-10-11 16:01:39","2188"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","5","1","0","Yes","0","0","4626","2017-10-11 16:01:40","2189"
"A1Q7XRRWOUR4SQ","caus_thomas_fire_v4","3SITXWYCNVAGECIYN25DC79QWMEBX0","5","7","0","No","1","0","7598","2017-10-11 16:01:41","2190"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","9","5","0","No","1","0","3033","2017-10-11 16:01:42","2191"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","0","7","0","Yes","1","1","6977","2017-10-11 16:01:44","2192"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","1","2","0","Yes","1","1","4520","2017-10-11 16:01:45","2193"
"A1Q7XRRWOUR4SQ","caus_thomas_fire_v4","3SITXWYCNVAGECIYN25DC79QWMEBX0","6","3","0","No","1","0","3901","2017-10-11 16:01:46","2194"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","6","1","0","No","1","1","8493","2017-10-11 16:01:49","2195"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","1","5","0","Yes","1","1","5556","2017-10-11 16:01:51","2196"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","6","0","0","No","1","0","10576","2017-10-11 16:01:52","2197"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","2","5","0","Yes","1","1","6188","2017-10-11 16:01:52","2198"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","7","7","0","Yes","1","1","3850","2017-10-11 16:01:53","2199"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","4","4","0","No","1","0","15428","2017-10-11 16:01:56","2200"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","3","8","0","Yes","1","1","4369","2017-10-11 16:01:57","2201"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","7","2","0","Yes","1","0","4543","2017-10-11 16:01:57","2202"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","8","5","0","Yes","1","1","3788","2017-10-11 16:01:58","2203"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","2","0","0","No","1","1","7866","2017-10-11 16:02:00","2204"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","4","6","0","Yes","1","1","3166","2017-10-11 16:02:01","2205"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","9","4","0","Yes","1","1","3555","2017-10-11 16:02:03","2206"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","5","9","0","No","1","0","8478","2017-10-11 16:02:05","2207"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","5","1","0","No","1","1","3188","2017-10-11 16:02:06","2208"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","0","4","0","Yes","1","1","5116","2017-10-11 16:02:06","2209"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","8","5","0","No","1","0","9603","2017-10-11 16:02:08","2210"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","6","0","0","No","1","1","2205","2017-10-11 16:02:09","2211"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","1","3","0","Yes","1","1","4973","2017-10-11 16:02:12","2212"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","6","8","0","No","1","0","5747","2017-10-11 16:02:12","2213"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","7","4","0","Yes","1","1","2845","2017-10-11 16:02:13","2214"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","9","7","0","No","1","0","5512","2017-10-11 16:02:14","2215"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","3","9","0","Yes","1","1","14117","2017-10-11 16:02:15","2216"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","2","0","0","No","1","1","2653","2017-10-11 16:02:15","2217"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","8","3","0","Yes","1","1","2197","2017-10-11 16:02:16","2218"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","9","9","0","Yes","1","1","2496","2017-10-11 16:02:19","2219"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","3","1","0","No","1","1","3334","2017-10-11 16:02:20","2220"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","7","5","0","No","1","0","7090","2017-10-11 16:02:20","2221"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","4","6","0","Yes","1","1","6560","2017-10-11 16:02:22","2222"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","4","2","0","Yes","1","1","3862","2017-10-11 16:02:25","2223"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","0","8","0","Yes","1","1","5456","2017-10-11 16:02:26","2224"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","5","3","0","Yes","1","1","4079","2017-10-11 16:02:27","2225"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","0","8","0","Yes","1","1","5257","2017-10-11 16:02:28","2226"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","5","6","0","Yes","1","1","3233","2017-10-11 16:02:29","2227"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","6","4","0","Yes","1","1","4397","2017-10-11 16:02:33","2228"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","1","7","0","Yes","1","1","5326","2017-10-11 16:02:33","2229"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","6","5","0","Yes","1","1","3781","2017-10-11 16:02:34","2230"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","1","7","0","Yes","1","1","4718","2017-10-11 16:02:34","2231"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","8","1","0","No","1","0","15051","2017-10-11 16:02:36","2232"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","7","9","0","Yes","1","1","3206","2017-10-11 16:02:38","2233"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","7","1","0","No","1","1","4743","2017-10-11 16:02:39","2234"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","0","5","0","Yes","1","1","4369","2017-10-11 16:02:40","2235"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","2","6","0","Yes","1","1","6308","2017-10-11 16:02:40","2236"
"A2VBNGKB2V7YRJ","caus_thomas_fire_v4","32AT8R96GLANEU55TJGLIPKM6SJUSS","0","7","0","Yes","1","1","3683","2017-10-11 16:02:40","2237"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","2","1","0","No","1","1","5356","2017-10-11 16:02:40","2238"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","8","7","0","Yes","1","1","2920","2017-10-11 16:02:42","2239"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","1","0","0","No","1","1","2999","2017-10-11 16:02:44","2240"
"A2VBNGKB2V7YRJ","caus_thomas_fire_v4","32AT8R96GLANEU55TJGLIPKM6SJUSS","1","3","0","Yes","1","1","4151","2017-10-11 16:02:45","2241"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","9","8","0","Yes","1","1","3428","2017-10-11 16:02:46","2242"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","3","2","0","Yes","1","1","4904","2017-10-11 16:02:46","2243"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","8","2","0","Yes","1","1","7141","2017-10-11 16:02:47","2244"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","3","0","0","Yes","0","1","5758","2017-10-11 16:02:47","2245"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","9","7","0","No","1","0","10510","2017-10-11 16:02:48","2246"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","2","9","0","Yes","1","1","3626","2017-10-11 16:02:48","2247"
"A2VBNGKB2V7YRJ","caus_thomas_fire_v4","32AT8R96GLANEU55TJGLIPKM6SJUSS","2","6","0","Yes","1","1","4149","2017-10-11 16:02:50","2248"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","9","8","0","Yes","1","1","3524","2017-10-11 16:02:51","2249"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","4","5","0","Yes","1","1","3945","2017-10-11 16:02:51","2250"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","4","9","0","Yes","1","1","4255","2017-10-11 16:02:52","2251"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","3","1","0","No","1","1","2874","2017-10-11 16:02:52","2252"
"A1QGG767E07WBA","caus_thomas_fire_v4","3IGI0VL647LVLCT3P1NQKPIR17LONV","0","0","0","Yes","0","0","8709","2017-10-11 16:02:54","2253"
"A2VBNGKB2V7YRJ","caus_thomas_fire_v4","32AT8R96GLANEU55TJGLIPKM6SJUSS","3","0","0","Yes","0","1","4303","2017-10-11 16:02:56","2254"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","4","2","0","Yes","1","1","2739","2017-10-11 16:02:56","2255"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","5","0","0","No","1","1","5375","2017-10-11 16:02:58","2256"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","5","3","0","Yes","1","1","4794","2017-10-11 16:02:58","2257"
"A2VBNGKB2V7YRJ","caus_thomas_fire_v4","32AT8R96GLANEU55TJGLIPKM6SJUSS","4","5","0","Yes","1","1","3127","2017-10-11 16:03:00","2258"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","5","3","0","Yes","1","1","3730","2017-10-11 16:03:01","2259"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","6","4","0","Yes","1","1","4568","2017-10-11 16:03:03","2260"
"A2VBNGKB2V7YRJ","caus_thomas_fire_v4","32AT8R96GLANEU55TJGLIPKM6SJUSS","5","2","0","Yes","1","1","2545","2017-10-11 16:03:03","2261"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","6","1","0","Yes","0","1","4907","2017-10-11 16:03:04","2262"
"A2LI0QVPKA5CG8","caus_thomas_fire_v4","3COPXFW7XBDCY6K17O8PHX6DHHEPKA","0","1","0","No","1","1","6550","2017-10-11 16:03:04","2263"
"A1QGG767E07WBA","caus_thomas_fire_v4","3IGI0VL647LVLCT3P1NQKPIR17LONV","1","5","0","Yes","0","0","9517","2017-10-11 16:03:04","2264"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","6","8","0","Yes","1","1","3115","2017-10-11 16:03:05","2265"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","7","3","0","Yes","1","1","4273","2017-10-11 16:03:09","2266"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","7","4","0","Yes","1","1","3363","2017-10-11 16:03:09","2267"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","7","5","0","Yes","1","1","4306","2017-10-11 16:03:09","2268"
"A2LI0QVPKA5CG8","caus_thomas_fire_v4","3COPXFW7XBDCY6K17O8PHX6DHHEPKA","1","3","0","Yes","1","1","5568","2017-10-11 16:03:10","2269"
"A1QGG767E07WBA","caus_thomas_fire_v4","3IGI0VL647LVLCT3P1NQKPIR17LONV","2","1","0","Yes","0","0","5603","2017-10-11 16:03:11","2270"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","8","6","0","Yes","1","1","2867","2017-10-11 16:03:13","2271"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","8","6","0","Yes","1","1","4027","2017-10-11 16:03:14","2272"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","8","2","0","Yes","1","1","5554","2017-10-11 16:03:16","2273"
