"subject","version","assignmentId","experienced","stamp","id"
"A2TBXASXZIRNNW","caus_thomas_fire_v2","392CY0QWG1SZ3I8U91VP1JG5W47I4N","No","2017-09-29 13:05:53","368"
"A3JIXUMSPOB36C","caus_thomas_fire_v2","3EJJQNKU9R668TZ8EV9H90Q0O5DRHN","No","2017-09-29 13:06:08","369"
"A2V4PRG5UBNIX0","caus_thomas_fire_v2","3FIJLY1B6U51IKSN6DHS1KE878BPFU","No","2017-09-29 13:07:17","370"
"A14ZZHR5MXBT3C","caus_thomas_fire_v2",,"Not sure","2017-09-29 13:07:24","371"
"A364KJDYEBAWC9","caus_thomas_fire_v2","3QHK8ZVMIMJLEI199J2P1DE3N0KBL2","No","2017-09-29 13:07:36","372"
"A1VJXWMG93V1ZX","caus_thomas_fire_v2","3JAOYWH7VI52QPMCBZOTA7JDZ0HL92","No","2017-09-29 13:07:55","373"
"A21KXWKFWGBCZ3","caus_thomas_fire_v2","3TDXMTX3CBVDI5C8SPO4YH0JSVF6IY","No","2017-09-29 13:07:56","374"
"A26ZENZ5G8AEGM","caus_thomas_fire_v2","3HMIGG0U4L7MCJA1PM754JQYO938YS","No","2017-09-29 13:08:58","375"
"A36XTKYLP4IRDN","caus_thomas_fire_v2","3TMFV4NEP8FINEF1ALPHJM5ID138WT","Not sure","2017-09-29 13:09:16","376"
"A1X2NKYJNHB1A5
A1X2NKYJNHB1A5
A1X2NKYJNHB1A5","caus_thomas_fire_v2","3YMU66OBIN9FJ3QUYKF5AWCTMW3GHH","Not sure","2017-09-29 13:10:41","377"
" A10DGGOQ9N186P","caus_thomas_fire_v2","3PIWWX1FJJ7L1BBLUQ3TJMKORGOJJT","No","2017-09-29 13:11:29","378"
"A35ARURSRU6UAZ","caus_thomas_fire_v2","3GD6L00D3SY472127YAFVEGJ1TJM1W","Not sure","2017-09-29 13:11:57","379"
"A1G452MFAS690B","caus_thomas_fire_v2","3YT88D1N08Z5RHFE9QBI4U3CA82K3H","No","2017-09-29 13:12:17","380"
"AZ6P64VGKUJNJ","caus_thomas_fire_v2","3QUO65DNQUP8G2DCM2ZCYKAL7QWOUD","No","2017-09-29 13:12:38","381"
"A2ECTA4WL71XWL","caus_thomas_fire_v2","3LUY3GC63Z1O3RDHOUJGDS1R9KUP7S","No","2017-09-29 13:13:19","382"
"A312SMN11YLE66","caus_thomas_fire_v2","30IQTZXKAK7FUPFOPM8OSQD735XX0O","Not sure","2017-09-29 13:14:28","383"
"ANMXMEB55AGM6","caus_thomas_fire_v2","3R5F3LQFV2LP217MSPYKFCP0989ZOB","No","2017-09-29 13:15:01","384"
"A1OR82RF1ZFWP","caus_thomas_fire_v2","38F5OAUN5NDWQAFT5HBB4JZ0NTL7H6","No","2017-09-29 13:15:44","385"
"ADCUK2AHXYSBJ","caus_thomas_fire_v2","3OCHAWUVGOLH7FMSTFI6BASGH33XKU","No","2017-09-29 13:16:26","386"
"AW0K78T4I2T72","caus_thomas_fire_v2","3N1FSUEFL51IV7S8HNUEAM0S4Z2D4J","Not sure","2017-09-29 13:17:56","387"
"A2ELDYT1S772YH","caus_thomas_fire_v2","3GNA64GUZE5UGZ0D0EJ8FDD5NAM5QL","No","2017-09-29 13:18:06","388"
"A1S6Y0P5M0HNWG","caus_thomas_fire_v2","3MX2NQ3YC9VEPW1PMSE09L9YKD7X58","No","2017-09-29 13:18:20","389"
"A2AWBDW9V1E9KT","caus_thomas_fire_v2","3NGMS9VZTLJPR73TSALNPQ0452QFFJ","Yes","2017-09-29 13:19:15","390"
"A90U84Y2QSBID","caus_thomas_fire_v2","3L4PIM1GQTHSUOPXOVD5V0L3E1RYRU","No","2017-09-29 13:19:46","391"
"AV4P7N58PU55P","caus_thomas_fire_v2","369J354OFDBZME6D21O1D5N3DIO6G7","No","2017-09-29 13:21:06","392"
"AKZD89B2WLSX7","caus_thomas_fire_v2","30LB5CDZNCB4ZKF3Q4W9PBTIB5W0ZP","No","2017-09-29 13:21:36","393"
"A1R1A9NW81OIOV","caus_thomas_fire_v2","3OE22WJIGIPB1EQS1FRGNP5LMRFQUO","No","2017-09-29 13:21:38","394"
"A1DJBDVXF6Z1KK","caus_thomas_fire_v2","3ERET4BTVMAR6J4UQZCSV76YA0D9KO","No","2017-09-29 13:21:54","395"
"A2GXHECU31O81V","caus_thomas_fire_v2","3NG53N1RLVKS35I0YZBMRSXMK4YP8D","No","2017-09-29 13:21:59","396"
"A1GWM8H8W65VYM","caus_thomas_fire_v2","34PGFRQONOC77VBK1PM88CEWTCYJWP","No","2017-09-29 13:22:02","397"
"A2KHLQ2YFZRI67","caus_thomas_fire_v2","3ITXP059PWKE0EUBHKC7BNBBNZ2JSA","No","2017-09-29 13:22:33","398"
"A2K051D2F1W2NX","caus_thomas_fire_v2","3U4J9857OECMZXC75P1FI8W2SGG7BQ","No","2017-09-29 13:22:39","399"
"A3D6DQGF78M17W","caus_thomas_fire_v2","3T3IWE1XG6OW11B31A16ITJJ3D8TQ0","Not sure","2017-09-29 13:22:45","400"
"A1FJAVZWHRQ4HH","caus_thomas_fire_v2","3NAPMVF0ZWGSBKCBMW84HFTYYA427K","No","2017-09-29 13:23:51","401"
"A1QTXDVUDSAMG2
","caus_thomas_fire_v2","3VBEN272MK049C4A9ER4EAJVV7LSGF","No","2017-09-29 13:26:02","402"
" A27B0BV6MNTEPZ","caus_thomas_fire_v2","3Q8GYXHFEP3QMYQUVWIDV8OOJVM5CH","No","2017-09-29 13:27:54","403"
"AT468RB7BWBQW
","caus_thomas_fire_v2","3NJM2BJS4W7UF88DFBRRTET5AVJPCJ","No","2017-09-29 13:31:02","404"
"A1S6BP97XORRKU","caus_thomas_fire_v2","3C6FJU71TQUKAGHESP8A0B8NL0WYUZ","Not sure","2017-09-29 13:31:42","405"
"A1FUR4UJ0S46W6","caus_thomas_fire_v2","3PJUZCGDJ6H7BI2THAFP52X7F0K895","Not sure","2017-09-29 13:31:56","406"
"A2E6YPCJHJOLRD
","caus_thomas_fire_v2","3BV8HQ2ZZW2YCNTAG1WRHJC0FNCA60","No","2017-09-29 13:32:28","407"
"A2HNX8GVRP80OG","caus_thomas_fire_v2","33PPUNGG386SZEZ2KHFO97U5KVXRZG","No","2017-09-29 13:33:48","408"
" A1SG071MSEZYM4
A1SG071MSEZYM4","caus_thomas_fire_v2","3WEV0KO0OMT1XSUJ7OQW8PGYIF6DSR","No","2017-09-29 13:34:09","409"
"A20207200LKV1A","caus_thomas_fire_v2","3X4MXAO0BGPO5JUX9UVHA30N3TTWRV","Yes","2017-09-29 13:34:14","410"
"A38IMMFKB2JJQK","caus_thomas_fire_v2","32EYX73OY0ABDF5SEUGGSFFQIDIURU","No","2017-09-29 13:34:36","411"
"A2NMWBVYWN4O51","caus_thomas_fire_v2","3QAPZX2QN4EET9CR1XNV20JBQWX20J","Not sure","2017-09-29 13:40:14","412"
"A1VIP6S8H2XXH7","caus_thomas_fire_v2","39OWYR0EPKSVRYKOX0DBEB7KBDGFYG","No","2017-09-29 13:41:01","413"
"A1K78KY8SGVH4J","caus_thomas_fire_v2","3RWE2M8QWHBAIV1KNGLFUOM91RQN0X","Not sure","2017-09-29 13:41:30","414"
"A2ST86YP0N2X5J","caus_thomas_fire_v2","308Q0PEVB8E00OE6QWRGIRRLIWPI9N","Not sure","2017-09-29 13:41:45","415"
"A285E5FTA8GGID
A285E5FTA8GGID
A285E5FTA8GGID
A285E5FTA8GGID
A285E5FTA8GGID","caus_thomas_fire_v2","33FOTY3KEMMRYGPBU9G1SIB77FJC18","No","2017-09-29 13:46:23","416"
"A10N9D9CBT55DX","caus_thomas_fire_v2","3GU1KF0O4I2B53G71BVWIUNNSAPPBI","Not sure","2017-09-29 13:46:24","417"
"A2QUXO9OJY69QM","caus_thomas_fire_v2","3QY7M81QH7NNS0G1B2E8HBFSFAS7KD","No","2017-09-29 13:46:37","418"
"A1U7O93JY3WFMU","caus_thomas_fire_v2","36TFCYNS44BQ5PLKNUF9YICOPM3HXE","Not sure","2017-09-29 13:46:48","419"
"A29U4ZQRLMIB61","caus_thomas_fire_v2","37KGEN7NJ3RD9XHHKGDXDESC9E4PP3","No","2017-09-29 13:47:43","420"
"APQM2KTVCKDDV","caus_thomas_fire_v2","392CY0QWG1SZ3I8U91VP1JG5W4DI4T","Not sure","2017-09-29 13:47:51","421"
"A1QX6AXRT6T94R","caus_thomas_fire_v2","3CCZ6YKWR7KOO0JRJC8MTINGDAM593","No","2017-09-29 13:47:58","422"
"AM7OULNBDPOA4","caus_thomas_fire_v2","33NF62TLXJ3GCVH3CB35K1K165SKJX","No","2017-09-29 13:48:08","423"
"A9WIOFVRSYW3L","caus_thomas_fire_v2","3WAKVUDHUWH1VWLD5GIANYOQH1R7UB","No","2017-09-29 13:48:12","424"
"A2RX4XCYXUBQ4Z","caus_thomas_fire_v2","3TMSXRD2X610CEVGB0G24CIAZV1W11","No","2017-09-29 13:49:39","425"
"A3LIFFLOK79ASD","caus_thomas_fire_v2","3HHRAGRYX86AWAP9OR4L2ON7U5QO9Q","Yes","2017-09-29 13:49:49","426"
"AJNQ2PBD07FKE","caus_thomas_fire_v2","3R2UR8A0IAH0X677R7AZIR9P18DXOE","No","2017-09-29 13:50:16","427"
"A3ML3ZF116HJQ0","caus_thomas_fire_v2","3R9WASFE2ZHVWOUTTMFUSIGMH7OZFV","No","2017-09-29 13:50:50","428"
"A2YLSDVP8Z0ZMV
","caus_thomas_fire_v2","3PPTZCWALQLSNDK272QO4HK0O9XQZG","No","2017-09-29 13:50:56","429"
"AIDU9BF0OZLBL","caus_thomas_fire_v2","37TRT2X24QSFJSD96YQCLY1BJBKBJ5","No","2017-09-29 13:51:32","430"
"A2J5N770I859WE","caus_thomas_fire_v2","351SEKWQS0IYZXHENRUAWGHSQQRMDR","Not sure","2017-09-29 13:52:02","431"
"A2G8UI423QZYJJ","caus_thomas_fire_v2","3SKEMFQBZ36RSELKL76EVBBNQUZ8K2","No","2017-09-29 13:54:21","432"
"A1TGV7LT6LTIQU","caus_thomas_fire_v2","3Z7EFSHGN9FZOHA41218NRF8CUZXCM","Yes","2017-09-29 13:54:54","433"
"A1AEV3GK17B1YP","caus_thomas_fire_v2","3SEPORI8WN000XDLI6T2EH5VKRDAZV","No","2017-09-29 13:55:15","434"
"AEGJR6BE1ZRK0","caus_thomas_fire_v2","3MTMREQS4VJW628G7J9VFDBD3P9AW5","Not sure","2017-09-29 13:56:25","435"
"A23JA6ICO4BPQ5","caus_thomas_fire_v2","3MMN5BL1WZ50H5FHU2OYJ7VGZD3M3U","Not sure","2017-09-29 13:56:31","436"
"ALZQCQHWYUTP","caus_thomas_fire_v2","3Q5C1WP23M26ZVGWFZTTEC5XFYZ15R","Yes","2017-09-29 13:56:32","437"
"ARPBS72HUCKD4","caus_thomas_fire_v2","3A4TN5196KJ22RAPWYJMK5REO4HCH9","No","2017-09-29 13:57:06","438"
"A8TIL9U6YHG5","caus_thomas_fire_v2","3ZGVPD4G6TI5FTCUO6KJ9MVN8GYZT5","No","2017-09-29 14:00:40","439"
" A1BH6H9WRK49I","caus_thomas_fire_v2","34QN5IT0TZSPFOEGHEWWCRWECWP80S","Yes","2017-09-29 14:04:01","440"
"A3CYP6BA4ATSY8","caus_thomas_fire_v2","3TDXMTX3CBVDI5C8SPO4YH0JSVM6I5","No","2017-09-29 14:04:31","441"
"A38XRCVYVF4A31","caus_thomas_fire_v2","3XIQGXAUMC9TC0F8ALTX75NUBJ9X7U","No","2017-09-29 14:04:50","442"
"A2Z3I9XW0SHBPY","caus_thomas_fire_v2","3SITXWYCNVAGECIYN25DC79QU91BXV","No","2017-09-29 14:05:39","443"
"A2WVH84QT97HX2","caus_thomas_fire_v2","3J88R45B2GZII6J867NE7REFBDFXP1","No","2017-09-29 14:06:03","444"
"A2MPCT1O95PVL9","caus_thomas_fire_v2","37M28K1J0QEA0I8H0KQGQNH51T1AJB","No","2017-09-29 14:06:38","445"
"A2UJELQEI23YOI","caus_thomas_fire_v2","336YQZE83VF3VK2L8LCRY4T0D9VM5L","No","2017-09-29 14:07:18","446"
"A1IPD4WBT3A5GG","caus_thomas_fire_v2","3H8DHMCCW9C399HB2FHUH3PO1LYDKF","No","2017-09-29 14:08:22","447"
"A1TCLOG8OV3P93","caus_thomas_fire_v2","30H4UDGLT2J7OUK4S0L5WAYH49WMP7","No","2017-09-29 14:08:40","448"
"A14YLHFZLG6ZH0","caus_thomas_fire_v2","3UNH76FOCS61X8C5JNHO91RT8EZMY1","Yes","2017-09-29 14:09:09","449"
"A1SBHQOY0EBXFZ","caus_thomas_fire_v2","336KAV9KYQTBQ48C95Y4USDV29J2YR","No","2017-09-29 14:13:04","450"
"A2GOUEL2TTOUN3","caus_thomas_fire_v2","3ZDAD0O1T1EGAYCFNOWYC1FC0GWXT2","No","2017-09-29 14:14:17","451"
"ASVU8IUWURJTW","caus_thomas_fire_v2","3PJUZCGDJ6H7BI2THAFP52X7F0Q89B","Yes","2017-09-29 14:14:41","452"
"A1T0NW527WZT7G","caus_thomas_fire_v2","3LYA37P8IQOAUCJROJQOMD1OY0MKBF","No","2017-09-29 14:15:20","453"
"AYSG3J2U3UF1Y","caus_thomas_fire_v2","3IUZPWIU1O82IFH2JAMK9RE9814WK7","Yes","2017-09-29 14:16:21","454"
"A241PV6A122I5X","caus_thomas_fire_v2","3VFJCI1K4Z0S8X4XUPRZO0EZ959GRM","No","2017-09-29 14:16:51","455"
" A1JOGLG7TRDN37","caus_thomas_fire_v2","323Q6SJS8IH953UZN09NSBCHLHBHFR","No","2017-09-29 14:19:07","456"
"A1687V997CCMXQ","caus_thomas_fire_v2","3UXUOQ9OKEYHGN7FZB1JNXCWAY2A75","Not sure","2017-09-29 14:20:05","457"
"
A3QUWIT972BYUH   
","caus_thomas_fire_v2","37U1UTWH9VNDFIYFBRFBWNX1LMX8RZ","No","2017-09-29 14:21:59","458"
"A2ZBYVQLDUZOV7","caus_thomas_fire_v2","3SLE99ER0NE5J7IDOKTY9SP1290ZBH","No","2017-09-29 14:24:02","459"
"A2XMNG4YU43G39","caus_thomas_fire_v2","39N5ACM9HEOSHA1A3RH0ROSX4AR9PX","No","2017-09-29 14:25:33","460"
"A3EIVR2LS7CCWB","caus_thomas_fire_v2","32VNZTT0A75CWHBDZOPYFBHWJ014RO","Not sure","2017-09-29 14:25:50","461"
"A29PPNC373B8E3","caus_thomas_fire_v2","3RANCT1ZVFIOX8O3IXUQS0AM0RLBU4","No","2017-09-29 14:29:04","462"
"A3I4GTLPDHWT8J","caus_thomas_fire_v2","3018Q3ZVOIRRY6RU8PZPSE3WBAXAR5","No","2017-09-29 14:29:06","463"
"A1I4VM94N3EM0W","caus_thomas_fire_v2","3137ONMDKG63ZTZS8J7ZPTFGUGKGEA","No","2017-09-29 14:29:12","464"
"A10L6JFWPRXEKM
A10L6JFWPRXEKM
A10L6JFWPRXEKM","caus_thomas_fire_v2","3BWI6RSP7GAK60ORFG35JG2NVD17EY","Not sure","2017-09-29 14:30:19","465"
"ATB9VOR75W6P3
ATB9VOR75W6P3
ATB9VOR75W6P3
","caus_thomas_fire_v2","3BXQMRHWKZZKGZS09MKZ6GLGCQQUMD","No","2017-09-29 14:31:00","466"
"AMUV60QYHNUR3","caus_thomas_fire_v2","36W0OB37HWFFAKLZOC3UV3SZXM2ZHU","Not sure","2017-09-29 14:32:00","467"
"AKE2AEEOTWHZZ","caus_thomas_fire_v2","3DYGAII7PL9Y99IWKTSMDJIMEAVPQZ","Yes","2017-09-29 14:32:08","468"
"A2CF2BD4Q0ZDJN","caus_thomas_fire_v2","336KAV9KYQTBQ48C95Y4USDV29I2YQ","Yes","2017-09-29 14:33:09","469"
"A2DDLZD87UHANI","caus_thomas_fire_v2","35LDD5557A56D3NOF8GX0TCIAZOKM2","No","2017-09-29 14:33:12","470"
"ANNTZYP9M77TA","caus_thomas_fire_v2","3IX2EGZR7BK2ZZUY2VC2LD6F1XTJRW","Not sure","2017-09-29 14:41:46","471"
"AFIFVNL3CREJN","caus_thomas_fire_v2","31LM9EDVOLTHK1269OVLCT15000NJ8","No","2017-09-29 14:42:13","472"
"A1JMJCVG86Y5RT","caus_thomas_fire_v2","3ERET4BTVMAR6J4UQZCSV76YA0NK99","No","2017-09-29 14:44:04","473"
"AISPU5QCK3QCE","caus_thomas_fire_v2","3M1CVSFP606RM5CUVAAPNOTRFOXAQ6","No","2017-09-29 14:44:17","474"
"AVPCIXCCK6FWQ","caus_thomas_fire_v2","32Q90QCQ1SM81FVBYASENL791X3KEJ","No","2017-09-29 14:44:28","475"
"A2WN7HF7WXYTRW","caus_thomas_fire_v2","3WJ1OXY92AHLG1CY9GTP1X8RLIB8AT","No","2017-09-29 14:44:57","476"
"A5GM9CNAS6G92","caus_thomas_fire_v2","3PJ71Z61R43P0II8IP6AQSAZ1UO19O","No","2017-09-29 14:51:21","477"
"A271U2W2KVE2UL","caus_thomas_fire_v2","320DUZ38G7NBA9LKMKIQM9S8ZOIJG0","No","2017-09-29 14:52:05","478"
"A3MOH6X140NNB9","caus_thomas_fire_v2","324G5B4FB39LFA9X794QYR0J1CU70F","No","2017-09-29 14:53:52","479"
"A2T7FFY79EWIJ2","caus_thomas_fire_v2","3HWRJOOET536PY8J3J1GE7YJIRHESV","Not sure","2017-09-29 14:55:16","480"
"A1GS9V5QVMQ9VO","caus_thomas_fire_v2","3JWH6J9I9SEB2I4ULWI4E5ISSVWNBS","No","2017-09-29 14:59:14","481"
"ABMMFGRR6VFC","caus_thomas_fire_v2","3OB0CAO74HQF5UBUSQ1BHWJXRS5YH9","No","2017-09-29 15:02:01","482"
"A2D3TXA2QAVPXW","caus_thomas_fire_v2","3DH6GAKTYYQ1WFBOYC7IH3N2NIMYZZ","No","2017-09-29 15:02:55","483"
"A1MJX6Q6BTWA6
","caus_thomas_fire_v2","3ERET4BTVMAR6J4UQZCSV76YA0P9K0","No","2017-09-29 15:04:02","484"
"A33SBMZEFOYHJ3","caus_thomas_fire_v2","3EA3QWIZ4IWJK3NKO2WX9RSXC33ITY","No","2017-09-29 15:06:28","485"
"A1ZO9R72DWQRZ1","caus_thomas_fire_v2","3COPXFW7XBDCY6K17O8PHX6DF47KP6","No","2017-09-29 15:07:31","486"
"A1W16H497VK9Z2","caus_thomas_fire_v2","3A1COHJ8NJW0QOKCFM3HIJVVYD4H8G","Yes","2017-09-29 15:09:34","487"
"A8HSPSD88CUTS","caus_thomas_fire_v2","3TS1AR6UQQFCCEONARNB1YNN7ELF7T","No","2017-09-29 15:11:37","488"
"A352QLA6AIP5J2","caus_thomas_fire_v2","3WEV0KO0OMT1XSUJ7OQW8PGYIFISDI","No","2017-09-29 15:12:05","489"
"A2G9163W7Y67UD","caus_thomas_fire_v2","3TU5ZICBRD2D3HJFYCQBRXNWP00Q8L","No","2017-09-29 15:13:49","490"
"A2IUSWHE8E7ZLS","caus_thomas_fire_v2","39ASUFLU6X8ELFUIXT73DFFBX6MEX6","No","2017-09-29 15:16:07","491"
"A1RTLF0OVZI4QT","caus_thomas_fire_v2","3IO1LGZLK9YKTZ0VJ3CDLS65PZN683","Yes","2017-09-29 15:17:22","492"
"A18ZOLS2FGK8H7","caus_thomas_fire_v2","3AQF3RZ558JT8EAIRHIJVKNRC34F6X","Yes","2017-09-29 15:22:10","493"
"A1X72AEF3S3OCS
A1X72AEF3S3OCS","caus_thomas_fire_v2","3Y5140Z9DXHLSBUD7LND4HR0N0MPI4","No","2017-09-29 15:24:54","494"
"A26OJ4TA28AFHC","caus_thomas_fire_v2","3EFE17QCRC6I98ZLTK9MZAVWA79SHP","Yes","2017-09-29 15:25:48","495"
"AC8ETQXPDRR6P","caus_thomas_fire_v2","36NEMU28XFEX83H54MZ0O46DX69MWC","No","2017-09-29 15:28:43","496"
"A106SIXV5AM4KT","caus_thomas_fire_v2","3XXU1SWE8MW3YC7VECGA8I292K8A0H","Yes","2017-09-29 15:31:03","497"
"A13ADV6A8E5WAW","caus_thomas_fire_v2","3Q8GYXHFEP3QMYQUVWIDV8OOJVWC5Y","Yes","2017-09-29 15:31:26","498"
"AUFCBPDWGE42L","caus_thomas_fire_v2","37QW5D2ZRGNPGXYSQGFGMX2X7OR8SY","No","2017-09-29 15:31:58","499"
"A1ZDR2UN7M92LI
","caus_thomas_fire_v2","31Z0PCVWUKGMVJ6O5BS0I22OYN07T0","No","2017-09-29 15:32:54","500"
"AGNZAY090UGE6","caus_thomas_fire_v2","3K772S5NP8CHZPU3SPPHATRH9G9HEM","No","2017-09-29 15:35:35","501"
"A27TKWMGFUCDMY","caus_thomas_fire_v2","3AUQQEL7U5UNQ0ATP77645GMNUAV04","No","2017-09-29 15:36:16","502"
"AJWJR8GU46AQJ","caus_thomas_fire_v2","3LKC68YZ3A4L862HH2EDG8VIS6TOWY","No","2017-09-29 15:38:47","503"
"A33WAGEDFMSQSY","caus_thomas_fire_v2","3EA3QWIZ4IWJK3NKO2WX9RSXC3CTII","No","2017-09-29 15:41:02","504"
"A1AHDLWF5AQ8W","caus_thomas_fire_v2","3OE22WJIGIPB1EQS1FRGNP5LMR2QUB","No","2017-09-29 15:44:45","505"
"A2X52Z8AY561G3","caus_thomas_fire_v2","3CFJTT4SXTRWM5QDBZTW4V0FN6O7IN","Yes","2017-09-29 15:45:06","506"
"A121FRZFN86KC1","caus_thomas_fire_v2","3VE8AYVF8MYGCST6KWFHFYJIIY28FK","No","2017-09-29 15:46:33","507"
"A2F2BDAO75VEZR","caus_thomas_fire_v2","3SB4CE2TJVWBV2D6HO5HHWPKCRWXA2","No","2017-09-29 15:46:50","508"
"A3J0IAI8AJBGKX","caus_thomas_fire_v2","3GFK2QRXX9IZ0WWZCNIE72VRBBRW54","No","2017-09-29 15:50:02","509"
"AUOYNTK0GOFOM","caus_thomas_fire_v2","3R0T90IZ1SDO2VFECS14Z5FD94OCGU","No","2017-09-29 15:50:41","510"
"A1517L56OPXUPV","caus_thomas_fire_v2","3PIWWX1FJJ7L1BBLUQ3TJMKORGEJJJ","No","2017-09-29 15:52:48","511"
"A248P03SBIGVNH","caus_thomas_fire_v2","30LSNF239UWP04T75NC184J7CQPI25","No","2017-09-29 15:53:58","512"
"A1WMKGFK1XFPBV
A1WMKGFK1XFPBV
A1WMKGFK1XFPBV
A1WMKGFK1XFPBV","caus_thomas_fire_v2","32EYX73OY0ABDF5SEUGGSFFQID6URI","No","2017-09-29 15:54:06","513"
"A3B9OZQTE4US3T","caus_thomas_fire_v2","3A7Y0R2P2OPMWVGABUIUAVS32EUJX8","No","2017-09-29 15:55:07","514"
"A1SHLCA57M79E6","caus_thomas_fire_v2","3A0EX8ZRN8P5EH88SYRFVLGZWFFBYL","Not sure","2017-09-29 15:55:41","515"
"A3M0E7KBX62LDO","caus_thomas_fire_v2","384PI804XS27Y8TPVC21TIWFOQMS02","No","2017-09-29 15:55:47","516"
"A1BEBN58T1E0TH","caus_thomas_fire_v2","3PWWM24LHSZWBYHUW10AVFPT9U028X","Not sure","2017-09-29 15:55:52","517"
"A340UGIDGIF4W6","caus_thomas_fire_v2","3GA6AFUKOOPEPRE6358LR2NKIRPH31","No","2017-09-29 15:55:59","518"
"A18E16UFE351U6","caus_thomas_fire_v2","3WZ36BJEV3H9XV9EIS4GN4OKHDXBTW","No","2017-09-29 15:56:07","519"
"A2YAZATN6OGRDR","caus_thomas_fire_v2","3A1COHJ8NJW0QOKCFM3HIJVVYDHH8T","No","2017-09-29 15:57:00","520"
"ACXP8KHFX06KR","caus_thomas_fire_v2","3KXIR214I4HVSXUSKYAXE39O78324P","No","2017-09-29 15:57:13","521"
"A3B3YCD4728X94
","caus_thomas_fire_v2","338JKRMM260E9CDRCKNVEA1QO1HHAX","No","2017-09-29 15:57:22","522"
"A2MCRVU8I9VNHG","caus_thomas_fire_v2","30BUDKLTXDW5JWA8RNO8LWOR47PE59","No","2017-09-29 15:58:16","523"
"A126UU7IXRJC95","caus_thomas_fire_v2","3VELCLL3GKKY1S9LLB620OWA4SYF19","No","2017-09-29 15:58:52","524"
"AK467M5VTG7N4","caus_thomas_fire_v2","34HJIJKLP5X4POSU88U8G86Z46WV4Q","No","2017-09-29 15:59:08","525"
"A24JFEQGTMLW6O","caus_thomas_fire_v2","3MB8LZR5BFUM7L53FWFI0GXTAULKLN","No","2017-09-29 15:59:55","526"
"A2HBRQA37M4NFO","caus_thomas_fire_v2","3PQMUDRV7R7TBP79UQXTVKQO1M2IIW","No","2017-09-29 16:01:17","527"
"A18O3DEA5Z4MJD","caus_thomas_fire_v2","308XBLVESI5WHGWME3ZLNPN2TS0BRJ","No","2017-09-29 16:02:55","528"
"AQIHP9D5DG5J","caus_thomas_fire_v2","3RRCEFRB7MDPGAUO3R38FWCS1EIB42","No","2017-09-29 16:03:15","529"
"A31BO9NWS3PW78","caus_thomas_fire_v2","3WQ3B2KGE8H8OBX5G9K6HY5PPU81BF","No","2017-09-29 16:03:37","530"
"A2HHK2B1GUH9GX","caus_thomas_fire_v2","3RXCAC0YIRQMQSP1VGLZXJJUJD6G8V","No","2017-09-29 16:04:21","531"
"A14QGS6XH65BGQ","caus_thomas_fire_v2","345LHZDEDXTJUDKQ34FKAHCACZT3UQ","No","2017-09-29 16:04:31","532"
"A19ZWBQT8A3LIR","caus_thomas_fire_v2","3TMSXRD2X610CEVGB0G24CIAZVOW1O","No","2017-09-29 16:05:59","533"
"AESEZX8S7Z3IC","caus_thomas_fire_v2","34Z02EIMISE8D864KC7R3NS1Q92T0U","No","2017-09-29 16:06:37","534"
"A1CUDBHABW56JO","caus_thomas_fire_v2","3FIUS151DV31J7VJEEXNPW0S7XKGGE","Yes","2017-09-29 16:09:25","535"
"A2IO9OAT2EUR1M","caus_thomas_fire_v2","3KMS4QQVK2R07TV7TLCK53S9DZ1FKH","Yes","2017-09-29 16:13:12","536"
"AJNQDG8RPYULZ","caus_thomas_fire_v2","3R8YZBNQ9HJ933EWO7Y5DXR1EHAQ7G","No","2017-09-29 16:13:13","537"
"A1S6QWSCBRYSFZ","caus_thomas_fire_v2","3J4Q2Z4UTY4OTIFXWF6H5DQI78JQWI","No","2017-09-29 16:14:21","538"
"A2SFA3V8W9ZN1T","caus_thomas_fire_v2","30BXRYBRP4YBGPGUDPJNWZYHGLNWHS","Yes","2017-09-29 16:15:59","539"
"A6K2AO2O62VNI","caus_thomas_fire_v2","3QXNC7EIPIWPTTXQM62ACNRPW3190E","Yes","2017-09-29 16:16:02","540"
"AZ9CV3Z86OUQH","caus_thomas_fire_v2","33IZTU6J812FVYZ0YOR82WJQYYAXS7","No","2017-09-29 16:16:57","541"
"A2JHT2BTY2QH9X
","caus_thomas_fire_v2","3TU5ZICBRD2D3HJFYCQBRXNWP1H8QM","No","2017-09-29 16:17:41","542"
"A257GI2KGYW73J","caus_thomas_fire_v2","33FBRBDW6O099G9WTUPG7SYFLMGC8L","No","2017-09-29 16:18:26","543"
"A2FI034M8JWC3F","caus_thomas_fire_v2","3YW4XOSQKQMNKA6BG011MOXDEGH1U0","Yes","2017-09-29 16:19:11","544"
"A3DFL72CC0P7UE","caus_thomas_fire_v2","39KFRKBFINWPXBXHW3W115GY3EYOY2","No","2017-09-29 16:19:47","545"
"ACIZKR30ALBE5","caus_thomas_fire_v2","33CID57104UGBNXWUQNJJUGRZ92L3I","No","2017-09-29 16:20:15","546"
"A2DFXNMQDTVMKB","caus_thomas_fire_v2","36V4Q8R5ZK1SO6LJSD0UWFOR966MQO","No","2017-09-29 16:21:01","547"
"A2VBNGKB2V7YRJ","caus_thomas_fire_v2","3NOKK93PR195FF312OHBPQU4H0NEE9","No","2017-09-29 16:21:38","548"
