"subject","version","assignmentId","trial_ind","ex_ind","question_ind","response","correct","cond","rt","stamp","id"
" A22SF4E1TDPAY6","caus_thomas_fire_v5","3Z4AIRP3C6EF1E06L5CO6VWHB8R1X8","5","8","0","No","1","0","3912","2017-10-16 16:14:31","5896"
"A3Q4B9ETM3RUS3","caus_thomas_fire_v5","3DPNQGW4LLGJAYDT70M04GQ0QO246U","8","4","0","Yes","1","0","7248","2017-10-16 16:14:31","5897"
"AY6G75JNE3OH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XARLOT","1","8","0","Yes","1","1","6077","2017-10-16 16:14:31","5898"
"A3D3D3F8X3NQYH","caus_thomas_fire_v5","336YQZE83VF3VK2L8LCRY4T0GKCM5R","9","9","0","Yes","1","0","3460","2017-10-16 16:14:31","5899"
"A3KF9DXMEZBAPG","caus_thomas_fire_v5","3OUYGIZWR7ZALGDX3VY7YDR44HCP05","1","3","0","Yes","1","1","6564","2017-10-16 16:14:31","5900"
" COPIEDAJFB5KQLNYW03","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ82RC9Q","5","3","0","Yes","1","1","4260","2017-10-16 16:14:32","5901"
"AL6DWYE72TPK2","caus_thomas_fire_v5","3EKVH9QMEY58STDLD9BQH73UNWTD2Z","6","5","0","No","1","0","3697","2017-10-16 16:14:32","5902"
"A173E26N947Q7A","caus_thomas_fire_v5","3DY46V3X3PJ5NDHFGMV5H2IEUPM55K","3","1","0","Yes","1","1","4495","2017-10-16 16:14:33","5903"
"A2T8JMVLZ5CBPL","caus_thomas_fire_v5","3DBQWDE4Y6Z9D2NLKMRRBJI0LAMN5S","2","9","0","No","1","0","11253","2017-10-16 16:14:33","5904"
"A2VGEE0ZIZ8CBQ","caus_thomas_fire_v5","3GLB5JMZFXWY7NLSCOWFJBXVXFYDGI","4","6","0","Yes","1","1","3998","2017-10-16 16:14:33","5905"
"ATAHQP6QL09TX","caus_thomas_fire_v5","3HWRJOOET536PY8J3J1GE7YJL2SESV","4","9","0","Yes","1","0","2695","2017-10-16 16:14:33","5906"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","0","2","0","No","1","0","4064","2017-10-16 16:14:33","5907"
"A22KRF782ELLB0","caus_thomas_fire_v5","3V0Z7YWSIY1UMAD74UBKNT91N3VV2E","5","6","0","Yes","1","0","3650","2017-10-16 16:14:33","5908"
"A2868HFLIU4V0C","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70MNLG","1","4","0","Yes","1","1","6577","2017-10-16 16:14:34","5909"
"3UTF4ZGY3","caus_thomas_fire_v5","3R5F3LQFV2LP217MSPYKFCP0CJYOZE","1","9","0","No","1","0","3168","2017-10-16 16:14:34","5910"
"A29FUGECANV8BT","caus_thomas_fire_v5","3S3AMIZX3U6LQB5NA20WTKCGZN6CD7","7","3","0","Yes","1","1","7001","2017-10-16 16:14:34","5911"
"A3U7FRXVDY12RJ","caus_thomas_fire_v5","33JKGHPFYCV7L98RCL8DSLTM75CMNH","2","9","0","No","1","0","5200","2017-10-16 16:14:35","5912"
"A2OVIHW0FX4AJK","caus_thomas_fire_v5","3B1NLC6UGZX7WKOIHXNAJ5EKBY0PG7","4","1","0","Yes","1","1","5904","2017-10-16 16:14:35","5913"
" A22SF4E1TDPAY6","caus_thomas_fire_v5","3Z4AIRP3C6EF1E06L5CO6VWHB8R1X8","6","3","0","Yes","1","0","3319","2017-10-16 16:14:35","5914"
"A2WWCLNBO1B1KZ","caus_thomas_fire_v5","3JNQLM5FT4NRQ51DQQ9E0KBZW5UL2M","5","6","0","No","1","1","42918","2017-10-16 16:14:35","5915"
"A2HM5WU1XILZJ1","caus_thomas_fire_v5","3Z7VU45IPYI4690LMN093GCSJ8OZ12","7","8","0","No","1","0","7153","2017-10-16 16:14:35","5917"
" COPIEDAJFB5KQLNYW03","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ82RC9Q","6","7","0","Yes","1","1","2664","2017-10-16 16:14:35","5916"
"AV8O84CPC5TNI","caus_thomas_fire_v5","3Z7EFSHGN9FZOHA41218NRF8F5HCX8","3","7","0","No","1","1","4264","2017-10-16 16:14:36","5918"
"A1BBZ5EMNSCZJR
A1BBZ5EMNSCZJR","caus_thomas_fire_v5","30BUDKLTXDW5JWA8RNO8LWOR7ILE5U","3","1","0","Yes","1","0","14281","2017-10-16 16:14:36","5919"
"ATAHQP6QL09TX","caus_thomas_fire_v5","3HWRJOOET536PY8J3J1GE7YJL2SESV","5","4","0","Yes","1","0","2074","2017-10-16 16:14:36","5920"
"AQ5RHGTE75AJT
","caus_thomas_fire_v5","37TRT2X24QSFJSD96YQCLY1BMM3JBL","7","4","0","No","1","0","7974","2017-10-16 16:14:36","5921"
"A1AS9WOK2AKSJ3","caus_thomas_fire_v5","3CCZ6YKWR7KOO0JRJC8MTINGGL595F","6","9","0","No","1","0","5066","2017-10-16 16:14:36","5922"
"A3Q4B9ETM3RUS3","caus_thomas_fire_v5","3DPNQGW4LLGJAYDT70M04GQ0QO246U","9","5","0","Yes","1","0","3782","2017-10-16 16:14:36","5923"
"AL6DWYE72TPK2","caus_thomas_fire_v5","3EKVH9QMEY58STDLD9BQH73UNWTD2Z","7","0","0","Yes","1","0","3137","2017-10-16 16:14:37","5924"
"A224IWPV29ZPY4","caus_thomas_fire_v5","3H7Z272LX78NIC2JSOKQWXJS7FNLPA","0","0","0","Yes","1","1","7217","2017-10-16 16:14:37","5925"
"AY6G75JNE3OH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XARLOT","2","9","0","Yes","1","1","4653","2017-10-16 16:14:37","5926"
"A1IPAZXZCRRDZU","caus_thomas_fire_v5","32EYX73OY0ABDF5SEUGGSFFQLO4UR5","1","6","0","Yes","1","1","6520","2017-10-16 16:14:37","5927"
"A173E26N947Q7A","caus_thomas_fire_v5","3DY46V3X3PJ5NDHFGMV5H2IEUPM55K","4","3","0","Yes","1","1","4328","2017-10-16 16:14:38","5928"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","1","7","0","Yes","1","0","3620","2017-10-16 16:14:38","5929"
"A22KRF782ELLB0","caus_thomas_fire_v5","3V0Z7YWSIY1UMAD74UBKNT91N3VV2E","6","9","0","Yes","1","0","3555","2017-10-16 16:14:38","5930"
"A2VGEE0ZIZ8CBQ","caus_thomas_fire_v5","3GLB5JMZFXWY7NLSCOWFJBXVXFYDGI","5","0","0","Yes","1","1","4377","2017-10-16 16:14:38","5931"
"3UTF4ZGY3","caus_thomas_fire_v5","3R5F3LQFV2LP217MSPYKFCP0CJYOZE","2","4","0","No","1","0","3251","2017-10-16 16:14:38","5932"
" COPIEDAJFB5KQLNYW03","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ82RC9Q","7","9","0","Yes","1","1","2178","2017-10-16 16:14:39","5933"
"A3KF9DXMEZBAPG","caus_thomas_fire_v5","3OUYGIZWR7ZALGDX3VY7YDR44HCP05","2","8","0","No","1","1","6437","2017-10-16 16:14:39","5934"
"ATAHQP6QL09TX","caus_thomas_fire_v5","3HWRJOOET536PY8J3J1GE7YJL2SESV","6","6","0","Yes","1","0","2464","2017-10-16 16:14:39","5935"
"A29FUGECANV8BT","caus_thomas_fire_v5","3S3AMIZX3U6LQB5NA20WTKCGZN6CD7","8","1","0","Yes","1","1","4264","2017-10-16 16:14:40","5936"
"A2868HFLIU4V0C","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70MNLG","2","9","0","Yes","1","1","4547","2017-10-16 16:14:40","5937"
"AV8O84CPC5TNI","caus_thomas_fire_v5","3Z7EFSHGN9FZOHA41218NRF8F5HCX8","4","4","0","No","1","1","2936","2017-10-16 16:14:40","5938"
" A22SF4E1TDPAY6","caus_thomas_fire_v5","3Z4AIRP3C6EF1E06L5CO6VWHB8R1X8","7","7","0","No","1","0","4018","2017-10-16 16:14:40","5939"
"AL6DWYE72TPK2","caus_thomas_fire_v5","3EKVH9QMEY58STDLD9BQH73UNWTD2Z","8","9","0","No","1","0","3137","2017-10-16 16:14:41","5940"
"A2T8JMVLZ5CBPL","caus_thomas_fire_v5","3DBQWDE4Y6Z9D2NLKMRRBJI0LAMN5S","3","5","0","No","1","0","6925","2017-10-16 16:14:41","5941"
"A2OVIHW0FX4AJK","caus_thomas_fire_v5","3B1NLC6UGZX7WKOIHXNAJ5EKBY0PG7","5","8","0","Yes","1","1","5149","2017-10-16 16:14:41","5942"
"A2HM5WU1XILZJ1","caus_thomas_fire_v5","3Z7VU45IPYI4690LMN093GCSJ8OZ12","8","4","0","No","1","0","4784","2017-10-16 16:14:41","5943"
"A2WWCLNBO1B1KZ","caus_thomas_fire_v5","3JNQLM5FT4NRQ51DQQ9E0KBZW5UL2M","6","0","0","Yes","1","1","5107","2017-10-16 16:14:41","5944"
"AY6G75JNE3OH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XARLOT","3","2","0","No","1","1","3791","2017-10-16 16:14:42","5945"
"A224IWPV29ZPY4","caus_thomas_fire_v5","3H7Z272LX78NIC2JSOKQWXJS7FNLPA","1","8","0","No","1","1","4112","2017-10-16 16:14:42","5946"
"A2VGEE0ZIZ8CBQ","caus_thomas_fire_v5","3GLB5JMZFXWY7NLSCOWFJBXVXFYDGI","6","4","0","Yes","1","1","2491","2017-10-16 16:14:42","5947"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","2","6","0","Yes","1","0","2915","2017-10-16 16:14:42","5948"
" COPIEDAJFB5KQLNYW03","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ82RC9Q","8","6","0","Yes","1","1","2348","2017-10-16 16:14:42","5949"
"A1AS9WOK2AKSJ3","caus_thomas_fire_v5","3CCZ6YKWR7KOO0JRJC8MTINGGL595F","7","5","0","No","1","0","5095","2017-10-16 16:14:42","5950"
"ADGE1P244LWYU","caus_thomas_fire_v5","3VP0C6EFSGXZEO2ZD4MWQA70CFNM67","0","3","0","Yes","1","0","11363","2017-10-16 16:14:42","5951"
"A22KRF782ELLB0","caus_thomas_fire_v5","3V0Z7YWSIY1UMAD74UBKNT91N3VV2E","7","7","0","Yes","1","0","3519","2017-10-16 16:14:43","5952"
"3UTF4ZGY3","caus_thomas_fire_v5","3R5F3LQFV2LP217MSPYKFCP0CJYOZE","3","6","0","No","1","0","3587","2017-10-16 16:14:43","5953"
"AEFQQ371NKQU8","caus_thomas_fire_v5","3TY7ZAOG5FL9APGHQ3TZ2W55A770KG","0","2","0","No","1","0","5416","2017-10-16 16:14:43","5954"
"A1IPAZXZCRRDZU","caus_thomas_fire_v5","32EYX73OY0ABDF5SEUGGSFFQLO4UR5","2","9","0","Yes","1","1","5501","2017-10-16 16:14:44","5955"
"A173E26N947Q7A","caus_thomas_fire_v5","3DY46V3X3PJ5NDHFGMV5H2IEUPM55K","5","4","0","No","1","1","4539","2017-10-16 16:14:44","5956"
"A1X14SEMW60XVP","caus_thomas_fire_v5","3PM8NZGV8YH3IIKN6K237W4PJKJQXS","0","1","0","Yes","1","0","4470","2017-10-16 16:14:44","5957"
"ATAHQP6QL09TX","caus_thomas_fire_v5","3HWRJOOET536PY8J3J1GE7YJL2SESV","7","3","0","Yes","1","0","3653","2017-10-16 16:14:44","5958"
"A2C4WD51MXBPYM","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB7439BVQU","0","3","0","Yes","1","1","2716","2017-10-16 16:14:44","5959"
"A3KF9DXMEZBAPG","caus_thomas_fire_v5","3OUYGIZWR7ZALGDX3VY7YDR44HCP05","3","0","0","Yes","1","1","4319","2017-10-16 16:14:44","5960"
"A29FUGECANV8BT","caus_thomas_fire_v5","3S3AMIZX3U6LQB5NA20WTKCGZN6CD7","9","5","0","Yes","1","1","3615","2017-10-16 16:14:44","5961"
" A22SF4E1TDPAY6","caus_thomas_fire_v5","3Z4AIRP3C6EF1E06L5CO6VWHB8R1X8","8","5","0","No","1","0","3273","2017-10-16 16:14:44","5962"
"A2868HFLIU4V0C","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70MNLG","3","8","0","Yes","1","1","4148","2017-10-16 16:14:45","5963"
"A2VGEE0ZIZ8CBQ","caus_thomas_fire_v5","3GLB5JMZFXWY7NLSCOWFJBXVXFYDGI","7","5","0","Yes","1","1","2065","2017-10-16 16:14:45","5964"
"AESEZX8S7Z3IC","caus_thomas_fire_v5","3AMYWKA6YBNNERNBQK19IEW57F36O7","0","4","0","No","1","0","4787","2017-10-16 16:14:45","5965"
"AV8O84CPC5TNI","caus_thomas_fire_v5","3Z7EFSHGN9FZOHA41218NRF8F5HCX8","5","8","0","No","1","1","3873","2017-10-16 16:14:45","5966"
" COPIEDAJFB5KQLNYW03","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ82RC9Q","9","5","0","Yes","1","1","2190","2017-10-16 16:14:45","5967"
"AL6DWYE72TPK2","caus_thomas_fire_v5","3EKVH9QMEY58STDLD9BQH73UNWTD2Z","9","4","0","No","1","0","3586","2017-10-16 16:14:45","5968"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","3","8","0","Yes","1","0","2969","2017-10-16 16:14:46","5969"
"A22KRF782ELLB0","caus_thomas_fire_v5","3V0Z7YWSIY1UMAD74UBKNT91N3VV2E","8","5","0","Yes","1","0","2572","2017-10-16 16:14:46","5970"
"AY6G75JNE3OH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XARLOT","4","5","0","Yes","1","1","3665","2017-10-16 16:14:46","5971"
"A2T8JMVLZ5CBPL","caus_thomas_fire_v5","3DBQWDE4Y6Z9D2NLKMRRBJI0LAMN5S","4","6","0","No","1","0","4225","2017-10-16 16:14:46","5972"
"A224IWPV29ZPY4","caus_thomas_fire_v5","3H7Z272LX78NIC2JSOKQWXJS7FNLPA","2","7","0","No","1","1","4121","2017-10-16 16:14:47","5973"
"A2HM5WU1XILZJ1","caus_thomas_fire_v5","3Z7VU45IPYI4690LMN093GCSJ8OZ12","9","7","0","No","1","0","4690","2017-10-16 16:14:47","5974"
"A2OVIHW0FX4AJK","caus_thomas_fire_v5","3B1NLC6UGZX7WKOIHXNAJ5EKBY0PG7","6","2","0","No","1","1","5160","2017-10-16 16:14:47","5975"
" A22SF4E1TDPAY6","caus_thomas_fire_v5","3Z4AIRP3C6EF1E06L5CO6VWHB8R1X8","9","1","0","Yes","1","0","2131","2017-10-16 16:14:48","5976"
"A173E26N947Q7A","caus_thomas_fire_v5","3DY46V3X3PJ5NDHFGMV5H2IEUPM55K","6","8","0","No","1","1","3420","2017-10-16 16:14:48","5977"
"A2WWCLNBO1B1KZ","caus_thomas_fire_v5","3JNQLM5FT4NRQ51DQQ9E0KBZW5UL2M","7","2","0","No","1","1","5618","2017-10-16 16:14:48","5978"
"A1X14SEMW60XVP","caus_thomas_fire_v5","3PM8NZGV8YH3IIKN6K237W4PJKJQXS","1","2","0","No","1","0","3486","2017-10-16 16:14:48","5979"
"A2C4WD51MXBPYM","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB7439BVQU","1","7","0","No","1","1","3235","2017-10-16 16:14:48","5980"
"3UTF4ZGY3","caus_thomas_fire_v5","3R5F3LQFV2LP217MSPYKFCP0CJYOZE","4","2","0","No","1","0","4939","2017-10-16 16:14:49","5981"
"ATAHQP6QL09TX","caus_thomas_fire_v5","3HWRJOOET536PY8J3J1GE7YJL2SESV","8","1","0","Yes","1","0","4188","2017-10-16 16:14:49","5982"
"AQ5RHGTE75AJT
","caus_thomas_fire_v5","37TRT2X24QSFJSD96YQCLY1BMM3JBL","8","3","0","Yes","1","0","12464","2017-10-16 16:14:49","5983"
"A1BBZ5EMNSCZJR
A1BBZ5EMNSCZJR","caus_thomas_fire_v5","30BUDKLTXDW5JWA8RNO8LWOR7ILE5U","4","3","0","Yes","1","0","12734","2017-10-16 16:14:49","5984"
"AR5E0ZVWKJA95","caus_thomas_fire_v5","351SEKWQS0IYZXHENRUAWGHST1AMDZ","0","7","0","Yes","1","1","5471","2017-10-16 16:14:49","5985"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","4","5","0","Yes","1","0","2971","2017-10-16 16:14:50","5986"
"ADGE1P244LWYU","caus_thomas_fire_v5","3VP0C6EFSGXZEO2ZD4MWQA70CFNM67","1","1","0","Yes","1","0","6633","2017-10-16 16:14:50","5987"
"A3KF9DXMEZBAPG","caus_thomas_fire_v5","3OUYGIZWR7ZALGDX3VY7YDR44HCP05","4","2","0","No","1","1","4804","2017-10-16 16:14:50","5988"
"A3PDHDQZZKCTT5","caus_thomas_fire_v5","379J5II41OHJLLDTJA4F2LKOT8JLEN","0","1","0","Yes","1","1","4487","2017-10-16 16:14:50","5989"
"AV8O84CPC5TNI","caus_thomas_fire_v5","3Z7EFSHGN9FZOHA41218NRF8F5HCX8","6","0","0","Yes","1","1","4369","2017-10-16 16:14:50","5990"
"A1IPAZXZCRRDZU","caus_thomas_fire_v5","32EYX73OY0ABDF5SEUGGSFFQLO4UR5","3","7","0","Yes","1","1","6243","2017-10-16 16:14:51","5991"
"A2868HFLIU4V0C","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70MNLG","4","1","0","Yes","1","1","5118","2017-10-16 16:14:51","5992"
"A22KRF782ELLB0","caus_thomas_fire_v5","3V0Z7YWSIY1UMAD74UBKNT91N3VV2E","9","4","0","Yes","1","0","3715","2017-10-16 16:14:51","5993"
"A1AS9WOK2AKSJ3","caus_thomas_fire_v5","3CCZ6YKWR7KOO0JRJC8MTINGGL595F","8","0","0","Yes","1","0","7771","2017-10-16 16:14:51","5994"
"A2VGEE0ZIZ8CBQ","caus_thomas_fire_v5","3GLB5JMZFXWY7NLSCOWFJBXVXFYDGI","8","3","0","Yes","1","1","5436","2017-10-16 16:14:51","5995"
"AY6G75JNE3OH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XARLOT","5","4","0","Yes","1","1","4142","2017-10-16 16:14:51","5996"
"AEFQQ371NKQU8","caus_thomas_fire_v5","3TY7ZAOG5FL9APGHQ3TZ2W55A770KG","1","9","0","Yes","1","0","7391","2017-10-16 16:14:52","5997"
"AESEZX8S7Z3IC","caus_thomas_fire_v5","3AMYWKA6YBNNERNBQK19IEW57F36O7","1","9","0","Yes","0","0","5937","2017-10-16 16:14:52","5998"
"A224IWPV29ZPY4","caus_thomas_fire_v5","3H7Z272LX78NIC2JSOKQWXJS7FNLPA","3","1","0","Yes","1","1","3894","2017-10-16 16:14:52","5999"
"A2OVIHW0FX4AJK","caus_thomas_fire_v5","3B1NLC6UGZX7WKOIHXNAJ5EKBY0PG7","7","0","0","Yes","1","1","3551","2017-10-16 16:14:52","6000"
"AHSQOWJG4HA3S","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSILAK7X","0","4","0","Yes","1","0","4900","2017-10-16 16:14:52","6001"
"A173E26N947Q7A","caus_thomas_fire_v5","3DY46V3X3PJ5NDHFGMV5H2IEUPM55K","7","5","0","No","1","1","3701","2017-10-16 16:14:53","6002"
"A2WWCLNBO1B1KZ","caus_thomas_fire_v5","3JNQLM5FT4NRQ51DQQ9E0KBZW5UL2M","8","9","0","No","1","1","3995","2017-10-16 16:14:53","6003"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","5","9","0","Yes","1","0","2421","2017-10-16 16:14:53","6004"
"A1X14SEMW60XVP","caus_thomas_fire_v5","3PM8NZGV8YH3IIKN6K237W4PJKJQXS","2","6","0","No","1","0","4178","2017-10-16 16:14:53","6005"
"ATAHQP6QL09TX","caus_thomas_fire_v5","3HWRJOOET536PY8J3J1GE7YJL2SESV","9","5","0","Yes","1","0","3326","2017-10-16 16:14:54","6006"
"AV8O84CPC5TNI","caus_thomas_fire_v5","3Z7EFSHGN9FZOHA41218NRF8F5HCX8","7","2","0","No","1","1","2669","2017-10-16 16:14:54","6007"
"A3PDHDQZZKCTT5","caus_thomas_fire_v5","379J5II41OHJLLDTJA4F2LKOT8JLEN","1","2","0","No","1","1","3064","2017-10-16 16:14:54","6008"
"AR5E0ZVWKJA95","caus_thomas_fire_v5","351SEKWQS0IYZXHENRUAWGHST1AMDZ","1","3","0","Yes","1","1","3628","2017-10-16 16:14:54","6009"
"A2C4WD51MXBPYM","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB7439BVQU","2","9","0","Yes","0","1","5287","2017-10-16 16:14:55","6010"
"A3KF9DXMEZBAPG","caus_thomas_fire_v5","3OUYGIZWR7ZALGDX3VY7YDR44HCP05","5","7","0","No","1","1","4224","2017-10-16 16:14:55","6011"
"AQ5RHGTE75AJT
","caus_thomas_fire_v5","37TRT2X24QSFJSD96YQCLY1BMM3JBL","9","8","0","No","1","0","4958","2017-10-16 16:14:55","6012"
"AHSQOWJG4HA3S","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSILAK7X","1","5","0","Yes","1","0","2044","2017-10-16 16:14:55","6013"
"A2868HFLIU4V0C","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70MNLG","5","7","0","Yes","1","1","3756","2017-10-16 16:14:56","6014"
"AY6G75JNE3OH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XARLOT","6","6","0","Yes","1","1","3384","2017-10-16 16:14:56","6015"
"A2OVIHW0FX4AJK","caus_thomas_fire_v5","3B1NLC6UGZX7WKOIHXNAJ5EKBY0PG7","8","9","0","Yes","1","1","2991","2017-10-16 16:14:56","6016"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","6","1","0","Yes","1","0","1995","2017-10-16 16:14:56","6017"
"A2VGEE0ZIZ8CBQ","caus_thomas_fire_v5","3GLB5JMZFXWY7NLSCOWFJBXVXFYDGI","9","2","0","No","1","1","3972","2017-10-16 16:14:56","6018"
"ADGE1P244LWYU","caus_thomas_fire_v5","3VP0C6EFSGXZEO2ZD4MWQA70CFNM67","2","4","0","Yes","1","0","5380","2017-10-16 16:14:56","6019"
"A224IWPV29ZPY4","caus_thomas_fire_v5","3H7Z272LX78NIC2JSOKQWXJS7FNLPA","4","5","0","No","1","1","3753","2017-10-16 16:14:57","6020"
"AEFQQ371NKQU8","caus_thomas_fire_v5","3TY7ZAOG5FL9APGHQ3TZ2W55A770KG","2","8","0","Yes","1","0","3724","2017-10-16 16:14:57","6021"
"A173E26N947Q7A","caus_thomas_fire_v5","3DY46V3X3PJ5NDHFGMV5H2IEUPM55K","8","6","0","No","1","1","3191","2017-10-16 16:14:57","6022"
"A1AS9WOK2AKSJ3","caus_thomas_fire_v5","3CCZ6YKWR7KOO0JRJC8MTINGGL595F","9","8","0","No","1","0","5021","2017-10-16 16:14:57","6023"
"A1IPAZXZCRRDZU","caus_thomas_fire_v5","32EYX73OY0ABDF5SEUGGSFFQLO4UR5","4","5","0","Yes","1","1","5279","2017-10-16 16:14:57","6024"
"AESEZX8S7Z3IC","caus_thomas_fire_v5","3AMYWKA6YBNNERNBQK19IEW57F36O7","2","5","0","No","1","0","4495","2017-10-16 16:14:57","6025"
"A2C4WD51MXBPYM","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB7439BVQU","3","2","0","No","1","1","2024","2017-10-16 16:14:58","6026"
"A1X14SEMW60XVP","caus_thomas_fire_v5","3PM8NZGV8YH3IIKN6K237W4PJKJQXS","3","9","0","No","1","0","3377","2017-10-16 16:14:58","6027"
"A3PDHDQZZKCTT5","caus_thomas_fire_v5","379J5II41OHJLLDTJA4F2LKOT8JLEN","2","6","0","No","1","1","2490","2017-10-16 16:14:58","6028"
"AV8O84CPC5TNI","caus_thomas_fire_v5","3Z7EFSHGN9FZOHA41218NRF8F5HCX8","8","6","0","No","1","1","3212","2017-10-16 16:14:58","6029"
"AR5E0ZVWKJA95","caus_thomas_fire_v5","351SEKWQS0IYZXHENRUAWGHST1AMDZ","2","5","0","Yes","1","1","3194","2017-10-16 16:14:58","6030"
"A2WWCLNBO1B1KZ","caus_thomas_fire_v5","3JNQLM5FT4NRQ51DQQ9E0KBZW5UL2M","9","4","0","No","1","1","4188","2017-10-16 16:14:58","6031"
"A2K4GUKK6XU92A","caus_thomas_fire_v5","3M1CVSFP606RM5CUVAAPNOTRIZAAQ8","0","3","0","Yes","1","1","7363","2017-10-16 16:14:59","6032"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","7","4","0","Yes","1","0","2037","2017-10-16 16:14:59","6033"
"A2OVIHW0FX4AJK","caus_thomas_fire_v5","3B1NLC6UGZX7WKOIHXNAJ5EKBY0PG7","9","7","0","Yes","1","1","2648","2017-10-16 16:15:00","6034"
"A1BBZ5EMNSCZJR
A1BBZ5EMNSCZJR","caus_thomas_fire_v5","30BUDKLTXDW5JWA8RNO8LWOR7ILE5U","5","8","0","Yes","1","0","9516","2017-10-16 16:15:00","6035"
"AY6G75JNE3OH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XARLOT","7","1","0","Yes","1","1","3200","2017-10-16 16:15:00","6036"
"AEFQQ371NKQU8","caus_thomas_fire_v5","3TY7ZAOG5FL9APGHQ3TZ2W55A770KG","3","4","0","Yes","1","0","3194","2017-10-16 16:15:01","6037"
"A2C4WD51MXBPYM","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB7439BVQU","4","4","0","Yes","0","1","1935","2017-10-16 16:15:01","6038"
"A3PDHDQZZKCTT5","caus_thomas_fire_v5","379J5II41OHJLLDTJA4F2LKOT8JLEN","3","4","0","No","1","1","2382","2017-10-16 16:15:01","6039"
"A2868HFLIU4V0C","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70MNLG","6","6","0","Yes","1","1","4357","2017-10-16 16:15:01","6040"
"A173E26N947Q7A","caus_thomas_fire_v5","3DY46V3X3PJ5NDHFGMV5H2IEUPM55K","9","2","0","No","1","1","3285","2017-10-16 16:15:01","6041"
"A3KF9DXMEZBAPG","caus_thomas_fire_v5","3OUYGIZWR7ZALGDX3VY7YDR44HCP05","6","9","0","No","1","1","5326","2017-10-16 16:15:02","6042"
"AR5E0ZVWKJA95","caus_thomas_fire_v5","351SEKWQS0IYZXHENRUAWGHST1AMDZ","3","6","0","Yes","1","1","2703","2017-10-16 16:15:02","6043"
"AV8O84CPC5TNI","caus_thomas_fire_v5","3Z7EFSHGN9FZOHA41218NRF8F5HCX8","9","1","0","Yes","1","1","2974","2017-10-16 16:15:02","6044"
"A1X14SEMW60XVP","caus_thomas_fire_v5","3PM8NZGV8YH3IIKN6K237W4PJKJQXS","4","8","0","No","1","0","3560","2017-10-16 16:15:02","6045"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","8","0","0","Yes","1","0","2245","2017-10-16 16:15:03","6046"
"A36CA84QRHPL2Z","caus_thomas_fire_v5","3OS46CRSLF0I4BW8RWNND6QD38Y6V7","0","2","0","No","1","0","4879","2017-10-16 16:15:03","6047"
"A1IPAZXZCRRDZU","caus_thomas_fire_v5","32EYX73OY0ABDF5SEUGGSFFQLO4UR5","5","4","0","Yes","1","1","5328","2017-10-16 16:15:03","6048"
