"subject","version","assignmentId","guess1","guess2","guess3","cc1","cc2","cc3","experienced","instructions_time","total_time","stamp","id"
"A1DDBGQDMZZ1VW","caus_thomas_fire_v5","3YWRV122CS05VAQWFLAG1YKLVWFU8S","0","0","0","Yes","No","Yes","Yes","58297","171441","2017-10-16 16:14:28","2883"
"A3U21PUMQ6NGT2","caus_thomas_fire_v5","3LPW2N6LKT3M8S7UHN3DPEAUT6EU5Q","0","0","0","Yes","No","Yes","No","49461","135896","2017-10-16 16:14:29","2884"
"A156CSN48MPP69
","caus_thomas_fire_v5","32Z9ZLUT1LL3BG7SM3SDF5LVGTHOHO","0","0","0","No","Yes","No","No","72656","190738","2017-10-16 16:14:30","2885"
"A23WT7XWIML8KH","caus_thomas_fire_v5","3WJEQKOXA83351SDAVKAMNLJANH1A3","0","0","0","Yes","No","No","No","28726","100608","2017-10-16 16:14:31","2886"
"A23GVZ7MEINT6J","caus_thomas_fire_v5","3FTF2T8WLRJI1JYBFDVVJI0T0I89WV","0","0","0","Not sure","No","Yes","No","130196","291789","2017-10-16 16:14:32","2887"
"A33B85TN97HQ33","caus_thomas_fire_v5","3EWIJTFFVO86OPO7UHIW41S0QAAE09","0","0","0","No","No","Yes","Not sure","51496","148203","2017-10-16 16:14:33","2888"
"A1QORHN15R6YN","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19GCKJ6","0","0","0","Yes","Yes","No","No","47686","131581","2017-10-16 16:14:47","2889"
"A1GVHFB9F270GX","caus_thomas_fire_v5","30IQTZXKAK7FUPFOPM8OSQD76GL0X4","0","0","0","Yes","Yes","No","No","42867","129466","2017-10-16 16:14:50","2890"
"A2HBEHEUR3ER78","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BKPYLG","0","0","0","Yes","No","Yes","No","87141","213302","2017-10-16 16:14:59","2891"
"A3O80DOQTSELGG
","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWO8HKY","0","0","0","No","No","No","Yes","51553","143893","2017-10-16 16:14:59","2892"
"A2VF6506WDNXKS","caus_thomas_fire_v5","3TS1AR6UQQFCCEONARNB1YNNAPV7FK","0","0","0","No","No","Yes","No","55537","154843","2017-10-16 16:15:00","2893"
"A3SSV4IXZW7FMH","caus_thomas_fire_v5","3NGI5ARFTT6AS5YFZE27CIAE99I1PK","0","0","0","No","Yes","No","No","48746","164369","2017-10-16 16:15:01","2894"
"A18M1IAKPX9XQT","caus_thomas_fire_v5","3NJM2BJS4W7UF88DFBRRTET5D69CPL","0","0","0","No","Yes","No","Yes","65803","153178","2017-10-16 16:15:02","2895"
"A1017ODTGRN1CH","caus_thomas_fire_v5","374TNBHA8BWSINAXBGO5QABYLQCYQ5","0","0","0","No","Yes","No","No","121410","209549","2017-10-16 16:15:03","2896"
"A2ZTXC0WB8DPJP","caus_thomas_fire_v5","3JC6VJ2SABK2TJTWBIMMPDY0M3N5AQ","0","0","0","Yes","No","Yes","No","76078","179799","2017-10-16 16:15:05","2897"
"A27HVVLSZZ13XK","caus_thomas_fire_v5","3X1FV8S5JXSK14LE39W9PX32XM2GVK","0","0","0","No","No","Yes","Yes","94232","215341","2017-10-16 16:15:18","2898"
" A22SF4E1TDPAY6","caus_thomas_fire_v5","3Z4AIRP3C6EF1E06L5CO6VWHB8R1X8","0","0","0","No","Yes","No","No","43337","136297","2017-10-16 16:15:22","2899"
"A2CKRHR9B0DZF1","caus_thomas_fire_v5","3HVVDCPGTET5A32PSKI0VFML5XBYTJ","0","0","0","No","Yes","No","No","78907","229951","2017-10-16 16:15:23","2900"
"A2WWCLNBO1B1KZ","caus_thomas_fire_v5","3JNQLM5FT4NRQ51DQQ9E0KBZW5UL2M","0","0","0","No","No","Yes","No","63677","211013","2017-10-16 16:15:23","2901"
" COPIEDAJFB5KQLNYW03","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ82RC9Q","0","0","0","Yes","No","Yes","No","46326","126810","2017-10-16 16:15:23","2902"
"A3D3D3F8X3NQYH","caus_thomas_fire_v5","336YQZE83VF3VK2L8LCRY4T0GKCM5R","0","0","0","Yes","Yes","No","Yes","75533","189591","2017-10-16 16:15:24","2903"
"ATAHQP6QL09TX","caus_thomas_fire_v5","3HWRJOOET536PY8J3J1GE7YJL2SESV","0","0","0","Yes","Yes","No","No","59533","135582","2017-10-16 16:15:25","2904"
"ALF9AAZGQP4K5","caus_thomas_fire_v5","3I2PTA7R3TVXYILG71NEH2WNNB2KQV","0","0","0","Yes","No","Yes","No","48958","176547","2017-10-16 16:15:26","2905"
"AV8O84CPC5TNI","caus_thomas_fire_v5","3Z7EFSHGN9FZOHA41218NRF8F5HCX8","0","0","0","No","No","Yes","No","38624","118506","2017-10-16 16:15:32","2906"
"AL6DWYE72TPK2","caus_thomas_fire_v5","3EKVH9QMEY58STDLD9BQH73UNWTD2Z","0","0","0","No","Yes","Yes","Yes","56521","167536","2017-10-16 16:15:32","2907"
"A2C4WD51MXBPYM","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB7439BVQU","0","0","0","Yes","Yes","Yes","No","13540","69984","2017-10-16 16:15:37","2908"
"A173E26N947Q7A","caus_thomas_fire_v5","3DY46V3X3PJ5NDHFGMV5H2IEUPM55K","0","0","0","No","No","Yes","No","49740","136722","2017-10-16 16:15:37","2909"
"A2HM5WU1XILZJ1","caus_thomas_fire_v5","3Z7VU45IPYI4690LMN093GCSJ8OZ12","0","0","0","No","Yes","No","No","99010","243765","2017-10-16 16:15:39","2910"
"A2VGEE0ZIZ8CBQ","caus_thomas_fire_v5","3GLB5JMZFXWY7NLSCOWFJBXVXFYDGI","0","0","0","Yes","No","Yes","Not sure","50710","146128","2017-10-16 16:15:39","2911"
"A29FUGECANV8BT","caus_thomas_fire_v5","3S3AMIZX3U6LQB5NA20WTKCGZN6CD7","0","0","0","Yes","No","Yes","Not sure","78389","192565","2017-10-16 16:15:39","2912"
"A3KF9DXMEZBAPG","caus_thomas_fire_v5","3OUYGIZWR7ZALGDX3VY7YDR44HCP05","0","0","0","Yes","Yes","Yes","Yes","62948","149200","2017-10-16 16:15:41","2913"
"A2OVIHW0FX4AJK","caus_thomas_fire_v5","3B1NLC6UGZX7WKOIHXNAJ5EKBY0PG7","0","0","0","Yes","No","Yes","No","62536","170622","2017-10-16 16:15:44","2914"
"A25894CV44ZZ0V","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNOWX5M","0","0","0","Yes","Yes","Yes","Not sure","82996","158745","2017-10-16 16:15:44","2915"
"AQ5RHGTE75AJT
","caus_thomas_fire_v5","37TRT2X24QSFJSD96YQCLY1BMM3JBL","0","0","0","No","Yes","No","No","91409","224187","2017-10-16 16:15:44","2916"
"A3Q4B9ETM3RUS3","caus_thomas_fire_v5","3DPNQGW4LLGJAYDT70M04GQ0QO246U","0","0","0","Yes","Yes","No","No","96598","257634","2017-10-16 16:15:46","2917"
"A22KRF782ELLB0","caus_thomas_fire_v5","3V0Z7YWSIY1UMAD74UBKNT91N3VV2E","0","0","0","Yes","Yes","No","Yes","58637","170308","2017-10-16 16:15:50","2918"
"A3517BE019BSHL","caus_thomas_fire_v5","3S0TNUHWKTJJE8FATQKRRYGX9WKD81","0","0","0","Yes","No","Yes","No","91102","321858","2017-10-16 16:15:58","2919"
"AESEZX8S7Z3IC","caus_thomas_fire_v5","3AMYWKA6YBNNERNBQK19IEW57F36O7","0","0","0","Yes","Yes","Yes","No","28963","107017","2017-10-16 16:15:58","2920"
"A3PDHDQZZKCTT5","caus_thomas_fire_v5","379J5II41OHJLLDTJA4F2LKOT8JLEN","0","0","0","No","No","Yes","No","236554","309580","2017-10-16 16:15:59","2921"
"AY6G75JNE3OH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XARLOT","0","0","0","Yes","Not sure","Not sure","Yes","47547","149673","2017-10-16 16:16:00","2922"
"A1X14SEMW60XVP","caus_thomas_fire_v5","3PM8NZGV8YH3IIKN6K237W4PJKJQXS","0","0","0","No","Yes","No","No","40336","121332","2017-10-16 16:16:00","2923"
"A25VHX1PUAHR4T","caus_thomas_fire_v5","3A9AA95ATWN9GNZY014JF8NVLPN5P6","0","0","0","Yes","Yes","No","Not sure","116913","298917","2017-10-16 16:16:00","2924"
"A1IPAZXZCRRDZU","caus_thomas_fire_v5","32EYX73OY0ABDF5SEUGGSFFQLO4UR5","0","0","0","Yes","No","Yes","Not sure","57227","158654","2017-10-16 16:16:05","2925"
"A1ZZ7YO3YASNIP","caus_thomas_fire_v5","3GNA64GUZE5UGZ0D0EJ8FDD5QL7Q5G","0","0","0","No","Yes","No","No","74958","123847","2017-10-16 16:16:06","2926"
"AEFQQ371NKQU8","caus_thomas_fire_v5","3TY7ZAOG5FL9APGHQ3TZ2W55A770KG","0","0","0","Yes","Yes","No","No","57034","147451","2017-10-16 16:16:07","2927"
"AR5E0ZVWKJA95","caus_thomas_fire_v5","351SEKWQS0IYZXHENRUAWGHST1AMDZ","0","0","0","Yes","No","Yes","No","138271","224557","2017-10-16 16:16:09","2928"
"A1AS9WOK2AKSJ3","caus_thomas_fire_v5","3CCZ6YKWR7KOO0JRJC8MTINGGL595F","0","0","0","No","Yes","No","Not sure","95872","259529","2017-10-16 16:16:09","2929"
"AHSQOWJG4HA3S","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSILAK7X","0","0","0","Yes","No","Not sure","No","326848","415217","2017-10-16 16:16:15","2930"
"A224IWPV29ZPY4","caus_thomas_fire_v5","3H7Z272LX78NIC2JSOKQWXJS7FNLPA","0","0","0","No","No","Yes","No","77981","184936","2017-10-16 16:16:15","2931"
"A1NPQNVXPWACT7","caus_thomas_fire_v5","3LYA37P8IQOAUCJROJQOMD1O1B1KBJ","0","0","0","Yes","Yes","Yes","Yes","7168","45317","2017-10-16 16:16:17","2932"
"A2K4GUKK6XU92A","caus_thomas_fire_v5","3M1CVSFP606RM5CUVAAPNOTRIZAAQ8","0","0","0","No","No","Yes","No","104435","194521","2017-10-16 16:16:20","2933"
"A2868HFLIU4V0C","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70MNLG","0","0","0","Yes","No","Yes","No","53418","175332","2017-10-16 16:16:22","2934"
"A3CP3V6ROWGYDF","caus_thomas_fire_v5","36WLNQG78ZB78CRHSXFLOIOJHE8EBW","0","0","0","Yes","No","Yes","No","35475","94802","2017-10-16 16:16:22","2935"
"A36CA84QRHPL2Z","caus_thomas_fire_v5","3OS46CRSLF0I4BW8RWNND6QD38Y6V7","0","0","0","Yes","Yes","No","No","70151","155577","2017-10-16 16:16:22","2936"
"A1BBZ5EMNSCZJR
A1BBZ5EMNSCZJR","caus_thomas_fire_v5","30BUDKLTXDW5JWA8RNO8LWOR7ILE5U","0","0","0","Yes","Yes","No","No","97417","249012","2017-10-16 16:16:23","2937"
"3UTF4ZGY3","caus_thomas_fire_v5","3R5F3LQFV2LP217MSPYKFCP0CJYOZE","0","0","0","No","Yes","No","No","35663","158183","2017-10-16 16:16:27","2938"
"A29KUIEVPK8WB4","caus_thomas_fire_v5","3TEM0PF1Q5Y1WJA7YM7CYJAFQY8D0E","0","0","0","Yes","No","Yes","No","41871","119514","2017-10-16 16:16:27","2939"
"ALZVG5501Y5IX","caus_thomas_fire_v5","31IBVUNM9S0EN4PJSPQR7C3QW70VFY","0","0","0","No","Yes","No","No","245111","320672","2017-10-16 16:16:28","2940"
"A2T8JMVLZ5CBPL","caus_thomas_fire_v5","3DBQWDE4Y6Z9D2NLKMRRBJI0LAMN5S","0","0","0","No","Yes","No","No","58348","203805","2017-10-16 16:16:32","2941"
"A7KLTVEIASF4J","caus_thomas_fire_v5","3XXU1SWE8MW3YC7VECGA8I295VB0AZ","0","0","0","No","No","No","No","6103","75919","2017-10-16 16:16:34","2942"
"A2FBP73AQACKZ2","caus_thomas_fire_v5","3J88R45B2GZII6J867NE7REFEOWPXZ","0","0","0","No","No","Yes","No","44194","139569","2017-10-16 16:16:34","2943"
"A2ONJRLG4R4KTQ","caus_thomas_fire_v5","3Z4XG4ZF48SXCEKRKQL3L5JPPEWX8N","0","0","0","Yes","Yes","Yes","Yes","13311","62793","2017-10-16 16:16:38","2944"
"ADGE1P244LWYU","caus_thomas_fire_v5","3VP0C6EFSGXZEO2ZD4MWQA70CFNM67","0","0","0","Yes","Yes","No","No","53365","185972","2017-10-16 16:16:43","2945"
"A29U4ZQRLMIB61","caus_thomas_fire_v5","3NXNZ5RS1AY3B4XA75NJR21C7R197V","0","0","0","Yes","No","Yes","Yes","46799","134563","2017-10-16 16:16:43","2946"
"AIJEWX92UW722","caus_thomas_fire_v5","3RANCT1ZVFIOX8O3IXUQS0AM321UBS","0","0","0","Yes","No","Yes","No","33499","95900","2017-10-16 16:16:44","2947"
"A31Q7PWLBCU2X0","caus_thomas_fire_v5","3JBT3HLQF837N1JN7PBZ4CUQMOVZP7","0","0","0","No","Yes","Yes","No","32190","122623","2017-10-16 16:16:51","2948"
"A2AVNKU60T23OQ","caus_thomas_fire_v5","34V1S5K3GS2K74J5OVIRLO1GCGH96W","0","0","0","Yes","Yes","No","No","52933","148565","2017-10-16 16:16:53","2949"
"A3236DMUX2R2PF","caus_thomas_fire_v5","3180JW2OT4DDUCW05OZZIC1JCQHJ5K","0","0","0","No","No","Yes","No","32462","103913","2017-10-16 16:16:54","2950"
"A2ST86YP0N2X5J","caus_thomas_fire_v5","3Q8GYXHFEP3QMYQUVWIDV8OOM685CS","0","0","0","Yes","Yes","Yes","Not sure","128605","264654","2017-10-16 16:16:58","2951"
"AGNJKSH5LFKXZ","caus_thomas_fire_v5","3VAR3R6G1P2AI56ZJZY72SSWDAT8OV","0","0","0","Yes","Yes","No","Not sure","53446","166629","2017-10-16 16:17:00","2952"
"AJRY9ALX8069Y","caus_thomas_fire_v5","37KGEN7NJ3RD9XHHKGDXDESCCPMPPA","0","0","0","Yes","No","Yes","No","463070","568984","2017-10-16 16:17:00","2953"
"A3U7FRXVDY12RJ","caus_thomas_fire_v5","33JKGHPFYCV7L98RCL8DSLTM75CMNH","0","0","0","No","Yes","No","Yes","67769","253175","2017-10-16 16:17:09","2954"
"A1710X6OIQP62Q","caus_thomas_fire_v5","3HHRAGRYX86AWAP9OR4L2ON7XGA9OK","0","0","0","Yes","No","Yes","No","129084","190184","2017-10-16 16:17:10","2955"
"A2JN5RPD5M4UWX","caus_thomas_fire_v5","3G2UL9A02DFGTLVC9YK77SAAHQT76I","0","0","0","No","Yes","No","Yes","54567","150361","2017-10-16 16:17:16","2956"
"A372JPLA8GRI41","caus_thomas_fire_v5","3X4JMASXCMA8HMCNKQG63TMFNDY0BW","0","0","0","Yes","No","Yes","No","64843","206310","2017-10-16 16:17:19","2957"
"AJ1VMW9NT7287","caus_thomas_fire_v5","3ZSY5X72NXCG0ALVI847T9N132GROP","0","0","0","Yes","Yes","Yes","Yes","90238","234741","2017-10-16 16:17:24","2958"
"A3J9JCSAZJIRXI","caus_thomas_fire_v5","3QFUFYSY9YGFTR648TP4YM3DJN5F48","0","0","0","Yes","Yes","Yes","No","157859","282272","2017-10-16 16:17:33","2959"
"AEWPAZBYA7XE","caus_thomas_fire_v5","3OVHNO1VE62YY4GX2GK44ID185SZDT","0","0","0","No","Yes","No","No","67809","180749","2017-10-16 16:17:34","2960"
"A26GHTCIXWXJ98","caus_thomas_fire_v5","3HWRJOOET536PY8J3J1GE7YJL2UESX","0","0","0","No","No","Yes","No","67596","170898","2017-10-16 16:17:40","2961"
"A13WGYF2UCOOMJ","caus_thomas_fire_v5","3WQ3B2KGE8H8OBX5G9K6HY5PS521BY","0","0","0","No","No","No","No","21665","157289","2017-10-16 16:17:42","2962"
"A11QYMX961LNI8","caus_thomas_fire_v5","3I3WADAZ9Q5RVNNXL1R4Q8I5BKS5OQ","0","0","0","No","Yes","No","Yes","67210","190078","2017-10-16 16:17:48","2963"
" A3QDZ935V5U31J
","caus_thomas_fire_v5","3QECW5O0KH278FS5HID3KIOSAS75TA","0","0","0","No","Yes","No","No","96355","175584","2017-10-16 16:17:52","2964"
"A2E3TO92MCQ9XU","caus_thomas_fire_v5","3XCC1ODXDLCJLMYBXLWBIEI1I3WQRU","0","0","0","No","No","Yes","No","93248","235520","2017-10-16 16:17:52","2965"
"A1U6SQML59J1LX","caus_thomas_fire_v5","3AMW0RGHOD3D6C5441059PNHCAOPNH","0","0","0","No","No","Yes","No","34617","124762","2017-10-16 16:17:53","2966"
"A3C7HDRFUAA3IJ","caus_thomas_fire_v5","3DQQ64TANGM3T6EIW2RS58085MRWPE","0","0","0","No","Yes","No","No","56559","183396","2017-10-16 16:17:55","2967"
"A95RHRMLHT89M","caus_thomas_fire_v5","37XITHEISWAFRLOSS3VGY9TKEOYCRE","0","0","0","Yes","No","Yes","Yes","14633","93242","2017-10-16 16:17:57","2968"
"A3V2LUYXBLBAPS","caus_thomas_fire_v5","3W92K5RLWUIML7WUMDDIL0CD7DMV5F","0","0","0","No","Yes","No","No","52740","157907","2017-10-16 16:18:00","2969"
"A3MXI2O3JZ0TZH","caus_thomas_fire_v5","3QIYRE09Y3IAPKM2JZPF8T5J9UG1NN","0","0","0","No","No","No","No","15971","170854","2017-10-16 16:18:04","2970"
"A76E0BAITFRV7","caus_thomas_fire_v5","3X08E93BHVJXPLH7QOFF1EAEMF966I","0","0","0","No","Yes","Yes","No","61529","164370","2017-10-16 16:18:14","2971"
"A3DURBBCP9TWJ3","caus_thomas_fire_v5","3WQQ9FUS6AVQZBHQFUTLW8SX6BA8BR","0","0","0","No","Yes","No","No","97483","219184","2017-10-16 16:18:15","2972"
"A29CCD6DOOQCGB","caus_thomas_fire_v5","3EFE17QCRC6I98ZLTK9MZAVWDIMHSG","0","0","0","No","No","Yes","Yes","54002","142199","2017-10-16 16:18:21","2973"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v5","3X87C8JFV6CVM1YOCAWG8ONX45IQSL","0","0","0","Yes","Yes","No","Yes","11955","100233","2017-10-16 16:18:28","2974"
"A2ZJAEL03VTZ8","caus_thomas_fire_v5","3IJXV6UZ1XK64OASKDR29CRFRTFIRJ","0","0","0","No","Yes","No","No","45935","106808","2017-10-16 16:18:28","2975"
"A1I0ENHGUJZNZG","caus_thomas_fire_v5","337RC3OW0530NWZFE0TP2P8AT3OVL5","0","0","0","No","No","Yes","No","66174","201076","2017-10-16 16:18:29","2976"
"A3SKEW89V5S0DI","caus_thomas_fire_v5","3TPZPLC3M0D628CUMIGQ0BPB7TV3PD","0","0","0","Not sure","No","Yes","No","41454","110170","2017-10-16 16:18:34","2977"
"A3DA9VCFVY24TR","caus_thomas_fire_v5","3L70J4KAZGNXXW8PQO45NPMSZKMAD4","0","0","0","Yes","Yes","No","Yes","43752","147678","2017-10-16 16:18:35","2978"
"AFD79G0Q2BR4B","caus_thomas_fire_v5","3MB8LZR5BFUM7L53FWFI0GXTD5IKL9","0","0","0","No","Yes","No","No","48082","131938","2017-10-16 16:18:40","2979"
"ACRQ23N3DL4NI","caus_thomas_fire_v5","3LYA37P8IQOAUCJROJQOMD1O1B3BKC","0","0","0","Yes","No","Yes","Not sure","55781","160959","2017-10-16 16:18:48","2980"
"A1XTZBD6M60PYD","caus_thomas_fire_v5","3GNCZX450IO6MTBFVXV0NJ3HD3PPAX","0","0","0","No","Yes","No","No","68214","197732","2017-10-16 16:18:51","2981"
"A370N8MILNFC3R","caus_thomas_fire_v5","3TPWUS5F892KZH5ERX5ML81163DCWH","0","0","0","Yes","Yes","Yes","No","55377","145367","2017-10-16 16:18:53","2982"
"A3T3B80RHVYK4L","caus_thomas_fire_v5","3NC5L260MONJXKGMRD4DCK9I0E6FOJ","0","0","0","No","Yes","No","No","57416","167344","2017-10-16 16:18:59","2983"
"A1W36Q5THCHYUZ","caus_thomas_fire_v5","3X1FV8S5JXSK14LE39W9PX32XM3GVL","0","0","0","No","Yes","No","No","80079","205372","2017-10-16 16:19:01","2984"
"A3FAQHVPI8OUP0","caus_thomas_fire_v5","323Q6SJS8IH953UZN09NSBCHOSSFHV","0","0","0","No","No","Yes","No","67274","176214","2017-10-16 16:19:02","2985"
"A2DPKKEEW2I6QK","caus_thomas_fire_v5","3UWN2HHPUY6AJ4LWWI4Z4USSZUSNSS","0","0","0","Yes","Yes","No","No","11919","149413","2017-10-16 16:19:02","2986"
"A1N8IT6PFVE7SU","caus_thomas_fire_v5","3IX2EGZR7BK2ZZUY2VC2LD6F487RJ7","0","0","0","Yes","Yes","Yes","No","35693","108889","2017-10-16 16:19:09","2987"
"A1FQE3NEOHSKOX","caus_thomas_fire_v5","3IO1LGZLK9YKTZ0VJ3CDLS65SA0685","0","0","0","Yes","Yes","Yes","Yes","50644","111468","2017-10-16 16:19:13","2988"
"A2WTNZHRALOHX8","caus_thomas_fire_v5","38YMOXR4MU0VJ0WDH6SJZ89RAHZW66","0","0","0","No","Yes","No","No","38757","129061","2017-10-16 16:19:15","2989"
"A2ZFS2CUIALZ1O","caus_thomas_fire_v5","3OSWBBLG1EY9T9GI1YWJ7XXQ05VDXB","0","0","0","Yes","No","Yes","No","106604","283023","2017-10-16 16:19:18","2990"
"A2CO0L7AHULZ51","caus_thomas_fire_v5","3TR2532VIPV9DGWEA794AIFJ8LS6JN","0","0","0","No","Yes","No","No","219459","367673","2017-10-16 16:19:18","2991"
"A2XVL0RNQMWI17","caus_thomas_fire_v5","30BXRYBRP4YBGPGUDPJNWZYHJVIWHA","0","0","0","No","Yes","No","No","35977","121511","2017-10-16 16:19:22","2992"
"A1XLKP50VFNDGN","caus_thomas_fire_v5","3YGXWBAF70I8QFMUHRZ3QGIAMAEC4V","0","0","0","Yes","Yes","No","No","105047","231544","2017-10-16 16:19:30","2993"
"A3UXCS65PQ6HRB","caus_thomas_fire_v5","3EF8EXOTT1WE6UVH41XNFMO20ADJ13","0","0","0","Yes","Yes","No","No","50758","144756","2017-10-16 16:19:33","2994"
"A2MW5S0XS0D5MN","caus_thomas_fire_v5","37KGEN7NJ3RD9XHHKGDXDESCCPPPPD","0","0","0","Yes","Yes","No","No","72307","202749","2017-10-16 16:19:33","2995"
"AZ2P6DGG5M6SH","caus_thomas_fire_v5","3DH6GAKTYYQ1WFBOYC7IH3N2QTWYZY","0","0","0","Yes","Yes","No","No","74407","201220","2017-10-16 16:19:36","2996"
"A2T9GR0UCUVDXG","caus_thomas_fire_v5","37W3JXSD669X2K6JNPNBIZTK9RSYW8","0","0","0","No","Yes","No","Not sure","78775","140398","2017-10-16 16:19:40","2997"
"ATOP7IB7PX8WX  

 Total Earnings  (What's this?)   
ATOP7IB7PX8WX  

 Total Earnings  (What's this?)","caus_thomas_fire_v5","34FNN24DCMA3P1RZRO02SZG7PURY5U","0","0","0","No","No","Yes","No","62023","150246","2017-10-16 16:19:41","2998"
"A2JEMCGIO2SROI","caus_thomas_fire_v5","3QFUFYSY9YGFTR648TP4YM3DJN44FW","0","0","0","No","No","No","No","7306","65082","2017-10-16 16:19:47","2999"
"ACPPFTEDFO6Q7","caus_thomas_fire_v5","3E13VNJ1NNWIBJBBMJCN3L92NVOI1Q","0","0","0","Not sure","No","Yes","No","64612","204600","2017-10-16 16:19:48","3000"
"AIDWWRWBP7304","caus_thomas_fire_v5","3JJVG1YBEBY7CTYOHWMIKOI64L95BM","0","0","0","No","Yes","Yes","No","77907","266714","2017-10-16 16:19:49","3001"
"A27XLNJ5KLI7JW","caus_thomas_fire_v5","35K3O9HUABEXLT3XXZ1H78F4WC1EFF","0","0","0","Yes","No","Yes","No","47906","126843","2017-10-16 16:19:52","3002"
"A154B3Q5DTHN7","caus_thomas_fire_v5","3ZAZR5XV01JOTCAJ2KPTKCVJN5HCZ7","0","0","0","No","Yes","No","No","67509","203289","2017-10-16 16:19:55","3003"
"A38TZK07ON180S","caus_thomas_fire_v5","3YDTZAI2WXHO3CCW1UAJ9KZJIDN14U","0","0","0","Yes","Yes","No","No","108929","341370","2017-10-16 16:19:55","3004"
"A1YQYMEN76HNIE","caus_thomas_fire_v5","36ZN444YTRZ37BICSLAYFHMAG6XIOC","0","0","0","No","No","Yes","No","46287","131926","2017-10-16 16:19:57","3005"
"A34AFYT6XP6GOV","caus_thomas_fire_v5","38JBBYETQOBNND68DI5YG4ID7MR4EG","0","0","0","No","No","Yes","Not sure","123996","315042","2017-10-16 16:20:04","3006"
"A118Y4ND7AFS2J","caus_thomas_fire_v5","3WZ36BJEV3H9XV9EIS4GN4OKKOUTB0","0","0","0","No","Yes","No","No","67351","172106","2017-10-16 16:20:08","3007"
"A2BNOEYZ3VRW2R","caus_thomas_fire_v5","3LJ7UR74RHERHJJL6H8H6RCMLESN4O","0","0","0","No","Yes","No","Yes","62776","190174","2017-10-16 16:20:16","3008"
"A1G17IJC53N6K3","caus_thomas_fire_v5","3AZHRG4CU4L3ER8A5X10LAO3ZLJ306","0","0","0","Yes","Yes","No","No","90728","209777","2017-10-16 16:20:16","3009"
"AQUNG20W5Z9HN","caus_thomas_fire_v5","32VNZTT0A75CWHBDZOPYFBHWMBI4RU","0","0","0","No","Yes","No","No","47277","139392","2017-10-16 16:20:19","3010"
"A3G3RA7SPVH6NP","caus_thomas_fire_v5","3WEV0KO0OMT1XSUJ7OQW8PGYLQSDS2","0","0","0","Yes","Not sure","Yes","No","62697","142834","2017-10-16 16:20:21","3011"
"A34IUH1SYLXRN8","caus_thomas_fire_v5","3R5F3LQFV2LP217MSPYKFCP0CJ0OZG","0","0","0","Yes","No","Yes","No","37026","117401","2017-10-16 16:20:34","3012"
"A3IJTM1XM7FE15","caus_thomas_fire_v5","3R6P78PK7KC5OCHPYEWUOFFH01OGT6","0","0","0","No","No","Yes","No","95694","183551","2017-10-16 16:20:37","3013"
"A1KDUWG2ZTOQWE","caus_thomas_fire_v5","30BUDKLTXDW5JWA8RNO8LWOR7IM5EM","0","0","0","No","Yes","No","Yes","161663","334714","2017-10-16 16:20:48","3014"
"A1OZ5BB2L44KG","caus_thomas_fire_v5","31IBVUNM9S0EN4PJSPQR7C3QW74FVM","0","0","0","No","No","Yes","No","46502","153329","2017-10-16 16:20:48","3015"
"A1HSH7YOK6XIO8","caus_thomas_fire_v5","3EO896NRAWWFFE7Q6KHXLS7XST2JTA","0","0","0","Yes","Yes","No","No","43260","128993","2017-10-16 16:21:05","3016"
"A1XZSX54ZLFDBU","caus_thomas_fire_v5","3NXNZ5RS1AY3B4XA75NJR21C7R279U","0","0","0","Yes","No","Yes","No","61718","160964","2017-10-16 16:21:07","3017"
"A3D46S3V9SYXTT","caus_thomas_fire_v5","32M8BPYGATNFFY1E42XQA8D8PK7GIO","0","0","0","No","Yes","No","No","38137","106348","2017-10-16 16:21:08","3018"
"A2NISO63F81FOK","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB7439CVQV","0","0","0","Yes","Yes","No","Yes","57204","201647","2017-10-16 16:21:10","3019"
"A2KZFDKNKS06KY","caus_thomas_fire_v5","3OUYGIZWR7ZALGDX3VY7YDR44HC0PG","0","0","0","Yes","No","Yes","No","58625","147187","2017-10-16 16:21:15","3020"
"APDDA1Y59RHV9","caus_thomas_fire_v5","3HOSI13XHZPVV3B1AYV7DQUYKNJDD9","0","0","0","No","Yes","No","No","71675","277805","2017-10-16 16:21:16","3021"
"A2ASAECAHB8WSZ
","caus_thomas_fire_v5","3AAPLD8UCCIJO8C0IKEC9FRIF10THH","0","0","0","No","Yes","No","No","77484","180249","2017-10-16 16:21:28","3022"
"A3SGCJ5H1N075H","caus_thomas_fire_v5","3HMVI3QICJT41JQGQ1YQP93QDEMY1C","0","0","0","Yes","No","Yes","No","95422","210730","2017-10-16 16:21:34","3023"
